t,x,y,z
86.082952,1.094,-0.618,0.164
86.133,1.08,-0.548,0.156
86.182856,0.992,-0.488,0.152
86.232904,0.95,-0.45,0.178
86.282952,0.944,-0.392,0.208
86.333,0.864,-0.388,0.248
86.382856,0.806,-0.374,0.358
86.432904,0.848,-0.052,0.486
86.482952,0.886,0.032,0.552
86.533,1.02,0.166,0.484
86.582856,1.142,0.214,0.376
86.632904,0.966,0.082,0.336
86.682952,0.736,0.092,0.116
86.733,0.824,0.172,0.07
86.783856,0.944,0.152,0.078
86.833904,1.03,0.038,0.096
86.883952,0.912,-0.008,0.062
86.934,0.796,0.434,0.114
86.983856,0.896,0.438,0.162
87.033904,1.036,0.354,0.464
87.083952,0.866,0.38,0.264
87.134,0.83,0.328,0.204
87.183856,0.902,-0.008,-0.004
87.233904,0.978,-0.192,-0.208
87.283952,1.038,-0.198,-0.168
87.334,1.09,0.002,-0.194
87.383856,1.13,0.112,-0.122
87.433904,0.958,0.12,-0.046
87.483952,0.8,0.118,-0.234
87.534,0.764,-0.056,-0.434
87.583856,0.872,-0.464,-0.062
87.633904,0.966,-0.97,-0.098
87.683952,0.984,-0.392,-0.196
87.734,0.998,-0.014,-0.068
87.784856,1.094,0.184,0.104
87.834904,1.052,-0.002,0.28
87.884952,0.992,-0.242,0.224
87.935,0.96,-0.52,0.172
87.984856,0.936,-0.498,0.088
88.034904,0.936,-0.42,0.088
88.084952,0.934,-0.418,0.112
88.135,0.886,-0.45,0.082
88.184856,0.814,-0.474,0.05
88.234904,0.822,-0.458,0.024
88.284952,0.888,-0.416,0.048
88.335,0.908,-0.372,0.058
88.384856,0.894,-0.35,0.048
88.434904,0.912,-0.37,0.038
88.484952,0.936,-0.418,0.048
88.535,0.95,-0.462,0.048
88.584856,1.02,-0.488,0.06
88.634904,1.022,-0.464,0.07
88.684952,1.0,-0.416,0.06
88.735,0.974,-0.378,0.094
88.785856,0.94,-0.354,0.102
88.835904,0.912,-0.34,0.092
88.885952,0.892,-0.34,0.114
88.936,0.854,-0.338,0.114
88.985856,0.88,-0.344,0.126
89.035904,0.914,-0.362,0.134
89.085952,0.952,-0.362,0.142
89.136,0.952,-0.362,0.146
89.185856,0.944,-0.372,0.136
89.235904,0.902,-0.398,0.146
89.285952,0.878,-0.384,0.16
89.336,0.902,-0.336,0.2
89.385856,0.952,-0.356,0.22
89.435904,0.93,-0.334,0.27
89.485952,0.904,-0.308,0.268
89.536,1.04,-0.322,0.312
89.585856,1.03,-0.302,0.38
89.635904,1.0,-0.206,0.432
89.685952,0.988,-0.11,0.446
89.736,0.918,0.088,0.28
89.785856,0.884,0.306,0.254
89.835904,0.912,0.094,0.372
89.885952,0.898,0.08,0.3
89.936,0.896,-0.148,0.288
89.986856,0.91,-0.234,0.28
90.036904,0.92,-0.13,0.274
90.086952,0.924,-0.104,0.304
90.137,0.914,-0.142,0.354
90.186856,0.94,-0.096,0.384
90.236904,0.896,-0.032,0.352
90.286952,0.91,-0.058,0.364
90.337,0.966,-0.11,0.406
90.386856,0.984,-0.12,0.4
90.436904,0.972,-0.09,0.354
90.486952,0.988,-0.08,0.324
90.537,0.96,-0.09,0.334
90.586856,0.946,-0.1,0.364
90.636904,0.936,-0.046,0.312
90.686952,0.926,-0.04,0.278
90.737,0.876,-0.098,0.286
90.786856,0.866,-0.114,0.28
90.836904,0.83,-0.084,0.332
90.886952,0.856,-0.084,0.326
90.937,0.87,-0.08,0.34
90.987856,0.91,-0.11,0.318
91.037904,0.888,-0.186,0.29
91.087952,0.948,-0.194,0.312
91.138,0.994,-0.204,0.35
91.187856,0.994,-0.166,0.35
91.237904,0.936,-0.226,0.408
91.287952,0.934,-0.232,0.396
91.338,0.914,-0.258,0.352
91.387856,0.932,-0.272,0.368
91.437904,0.878,-0.27,0.316
91.487952,0.888,-0.254,0.262
91.538,0.838,-0.32,0.232
91.587856,0.854,-0.336,0.232
91.637904,0.968,-0.322,0.2
91.687952,1.026,-0.328,0.184
91.738,1.026,-0.34,0.12
91.787856,0.99,-0.368,0.102
91.837904,0.88,-0.398,0.12
91.887952,0.86,-0.386,0.102
91.938,0.84,-0.352,0.086
91.988856,0.882,-0.354,0.086
92.038904,0.896,-0.4,0.046
92.088952,0.912,-0.438,0.04
92.139,0.934,-0.468,0.088
92.188856,1.008,-0.466,0.126
92.238904,1.122,-0.45,0.2
92.288952,1.196,-0.41,0.21
92.339,1.23,-0.37,0.204
92.388856,0.756,-0.392,0.328
92.438904,0.93,-0.164,0.39
92.488952,0.99,0.02,0.248
92.539,0.792,0.174,0.03
92.588856,0.736,-0.068,0.078
92.638904,0.754,-0.328,0.15
92.688952,0.798,-0.29,0.208
92.739,0.862,-0.178,0.348
92.788856,0.8,-0.078,0.364
92.838904,0.85,-0.066,0.312
92.888952,1.062,-0.208,0.28
92.939,1.102,-0.272,0.24
92.989856,1.32,-0.424,0.368
93.039904,1.134,-0.462,0.384
93.089952,0.844,-0.372,0.284
93.14,0.816,-0.338,0.18
93.189856,1.104,-0.602,0.284
93.239904,1.24,-0.56,0.152
93.289952,1.24,-0.354,0.062
93.34,1.174,-0.178,0.056
93.389856,1.102,-0.226,0.038
93.439904,0.946,-0.344,-0.016
93.489952,0.816,-0.354,-0.008
93.54,0.694,-0.328,0.05
93.589856,0.67,-0.226,0.104
93.639904,0.726,-0.2,0.222
93.689952,0.876,-0.122,0.28
93.74,1.1,-0.088,0.254
93.789856,0.936,-0.058,0.472
93.839904,1.18,-0.226,0.412
93.889952,1.312,-0.386,0.524
93.94,1.022,-0.186,0.354
93.989856,0.894,-0.44,0.286
94.039904,0.822,-0.474,0.29
94.089952,0.744,-0.464,0.294
94.14,0.69,-0.474,0.364
94.190856,0.866,-0.528,0.46
94.240904,1.302,-0.548,0.488
94.290952,1.062,-0.238,0.248
94.341,0.966,-0.254,0.152
94.390856,1.136,-0.384,0.168
94.440904,1.074,-0.41,0.134
94.490952,0.796,-0.362,0.018
94.541,0.902,-0.388,0.022
94.590856,1.464,-0.538,0.03
94.640904,1.392,-0.638,-0.032
94.690952,0.952,-0.512,0.016
94.741,0.6,-0.504,0.124
94.790856,0.488,-0.5,0.124
94.840904,0.588,-0.706,0.206
94.890952,0.694,-0.912,0.556
94.941,0.598,-0.792,0.678
94.990856,0.406,-0.458,0.632
95.040904,0.118,-0.376,0.646
95.090952,0.034,-0.59,0.468
95.141,0.092,-0.564,0.536
95.191856,0.864,-1.394,0.864
95.241904,1.9,-1.376,1.472
95.291952,0.88,-1.21,0.942
95.342,0.44,-0.81,1.154
95.391856,0.198,-0.24,0.664
95.441904,-0.114,-0.316,0.254
95.491952,-0.272,-0.032,0.182
95.542,-0.238,0.112,0.214
95.591856,-0.116,-0.004,0.158
95.641904,-0.006,-0.2,0.19
95.691952,0.316,-0.58,0.48
95.742,0.686,-0.872,0.864
95.791856,1.862,-1.24,1.336
95.841904,1.356,-1.124,1.264
95.891952,0.29,-1.312,0.806
95.942,0.124,-0.674,0.72
95.991856,-0.088,-0.514,0.402
96.041904,-0.02,-0.61,0.496
96.091952,0.508,-1.022,0.776
96.142,0.55,-1.018,0.604
96.192856,0.222,-0.642,0.496
96.242904,-0.016,-0.404,0.386
96.292952,0.016,-0.432,0.37
96.343,0.198,-0.532,0.398
96.392856,0.966,-2.032,1.08
96.442904,1.902,-2.344,1.44
96.492952,1.038,-1.392,1.04
96.543,0.47,-0.544,0.728
96.592856,-0.244,0.248,0.082
96.642904,-0.398,0.19,-0.05
96.692952,-0.302,0.184,0.062
96.743,-0.178,0.024,0.14
96.792856,0.144,-0.61,0.38
96.842904,0.252,-0.552,0.376
96.892952,0.498,-0.654,0.624
96.943,1.318,-0.73,0.59
96.992856,1.116,-0.29,0.312
97.042904,1.062,-1.21,0.806
97.092952,0.934,-0.37,0.422
97.143,0.882,-0.482,0.386
97.193856,1.312,-0.708,0.392
97.243904,1.398,-1.082,0.294
97.293952,1.102,-0.856,0.226
97.344,0.894,-0.674,0.278
97.393856,0.936,-0.61,0.206
97.443904,1.022,-0.474,0.182
97.493952,1.004,-0.272,0.118
97.544,0.88,-0.232,0.102
97.593856,0.814,-0.318,0.13
97.643904,0.838,-0.314,0.174
97.693952,0.958,-0.322,0.238
97.744,0.944,-0.34,0.284
97.793856,0.914,-0.234,0.36
97.843904,0.856,-0.162,0.348
97.893952,0.792,-0.206,0.316
97.944,0.774,-0.25,0.28
97.993856,0.862,-0.424,0.166
98.043904,0.938,-0.506,0.148
98.093952,0.982,-0.528,0.184
98.144,0.902,-0.458,0.158
98.194856,0.892,-0.426,0.168
98.244904,0.948,-0.414,0.206
98.294952,1.062,-0.004,0.474
98.345,1.03,-0.29,0.59
98.394856,0.866,-0.344,0.274
98.444904,0.904,-0.352,0.198
98.494952,0.976,-0.344,0.13
98.545,0.96,-0.464,0.12
98.594856,0.898,-0.352,0.166
98.644904,0.924,-0.098,0.246
98.694952,0.942,-0.144,0.27
98.745,0.952,-0.256,0.24
98.794856,0.95,-0.394,0.168
98.844904,0.928,-0.368,0.172
98.894952,0.92,-0.314,0.216
98.945,0.934,-0.292,0.206
98.994856,0.944,-0.144,0.254
99.044904,0.942,-0.116,0.254
99.094952,0.942,-0.25,0.216
99.145,0.936,-0.32,0.22
99.194856,0.912,-0.336,0.226
99.244904,0.902,-0.346,0.246
99.294952,0.912,-0.338,0.262
99.345,0.896,-0.336,0.242
99.395856,0.866,-0.392,0.078
99.445904,0.814,-0.388,0.048
99.495952,0.632,-0.414,0.51
99.546,0.722,-0.84,0.552
99.595856,1.184,-0.544,0.098
99.645904,1.072,-0.818,0.19
99.695952,0.942,-0.468,-0.026
99.746,0.896,-0.312,-0.114
99.795856,0.86,-0.306,0.056
99.845904,0.824,-0.306,0.178
99.895952,0.912,-0.376,0.174
99.946,1.004,-0.532,0.146
99.995856,1.27,-0.656,0.204
100.045904,1.164,-0.504,0.05
100.095952,1.038,-0.388,0.03
100.146,1.008,-0.088,-0.098
100.195856,1.026,-0.048,-0.208
100.245904,1.072,-0.192,-0.142
100.295952,0.94,0.142,-0.084
100.346,0.782,0.206,0.03
100.396856,0.84,0.16,0.104
100.446904,0.938,0.032,0.184
100.496952,1.016,-0.226,0.304
100.547,0.972,-0.296,0.368
100.596856,0.956,-0.282,0.44
100.646904,1.106,-0.272,0.472
100.696952,1.286,-0.344,0.368
100.747,1.41,-0.452,0.456
100.796856,1.044,-0.426,0.384
100.846904,0.888,-0.346,0.2
100.896952,1.014,-0.378,0.118
100.947,1.052,-0.464,0.14
100.996856,0.976,-0.464,0.136
101.046904,0.934,-0.408,0.076
101.096952,1.008,-0.41,0.018
101.147,0.94,-0.398,-0.02
101.196856,0.808,-0.32,-0.016
101.246904,0.688,-0.382,0.024
101.296952,0.718,-0.546,0.174
101.347,0.816,-0.562,0.284
101.397856,1.008,-0.562,0.352
101.447904,0.926,-0.73,0.598
101.497952,0.6,-0.792,0.854
101.548,0.916,-0.618,0.638
101.597856,0.838,-0.5,0.704
101.647904,0.732,-0.494,0.69
101.697952,0.402,-0.526,0.696
101.748,0.238,-0.548,0.78
101.797856,0.306,-0.578,0.816
101.847904,0.368,-0.592,0.838
101.897952,0.486,-0.59,0.752
101.948,0.566,-0.596,0.654
101.997856,0.48,-0.418,0.562
102.047904,0.364,-0.45,0.576
102.097952,0.252,-0.578,0.542
102.148,0.48,-0.792,0.206
102.197856,0.386,-1.028,0.254
102.247904,0.384,-0.968,0.198
102.297952,0.05,-1.056,0.47
102.348,-0.048,-0.848,0.686
102.398856,-0.098,-0.866,0.11
102.448904,-0.27,-1.088,0.334
102.498952,-0.314,-1.112,0.142
102.549,-0.404,-0.964,0.156
102.598856,-0.458,-0.932,0.2
102.648904,-0.378,-0.86,0.126
102.698952,-0.354,-0.832,0.044
102.749,-0.35,-0.778,0.022
102.798856,-0.336,-0.914,-0.072
102.848904,-0.2,-1.07,-0.008
102.898952,-0.05,-0.698,-0.548
102.949,0.024,-0.546,-0.538
102.998856,0.208,-0.696,-0.472
103.048904,0.32,-0.696,-0.398
103.098952,0.448,-0.962,-0.498
103.149,0.338,-1.12,-0.352
103.198856,-0.04,-1.4,-0.072
103.248904,-0.008,-1.23,-0.52
103.298952,0.478,-1.47,-0.256
103.349,0.61,-1.25,0.024
103.399856,0.654,-1.154,0.316
103.449904,0.556,-0.898,0.23
103.499952,0.432,-0.394,0.094
103.55,0.454,-0.008,0.096
103.599856,0.654,0.352,0.35
103.649904,0.848,0.31,0.516
103.699952,1.122,-0.08,0.454
103.75,1.158,-0.35,0.462
103.799856,1.142,-0.528,0.6
103.849904,1.08,-0.434,0.64
103.899952,1.006,-0.338,0.632
103.95,0.926,-0.416,0.516
103.999856,1.23,-0.576,0.398
104.049904,1.116,-0.626,0.38
104.099952,0.892,-0.456,0.142
104.15,1.058,-0.416,0.12
104.199856,1.342,-0.648,0.15
104.249904,1.408,-0.584,0.112
104.299952,1.352,-0.392,-0.046
104.35,1.282,-0.36,-0.06
104.399856,1.238,-0.306,0.014
104.449904,1.088,-0.244,0.068
104.499952,0.856,-0.168,0.092
104.55,0.594,-0.128,0.112
104.600856,0.466,-0.104,0.238
104.650904,0.542,-0.138,0.296
104.700952,0.816,-0.05,0.368
104.751,1.158,0.034,0.204
104.800856,1.376,-0.036,0.572
104.850904,1.406,-0.13,0.408
104.900952,1.624,-0.482,0.27
104.951,1.372,-0.554,0.238
105.000856,0.992,-0.384,0.292
105.050904,0.764,-0.418,0.258
105.100952,0.584,-0.494,0.21
105.151,0.536,-0.562,0.252
105.200856,0.672,-0.558,0.43
105.250904,0.898,-0.464,0.46
105.300952,0.992,-0.328,0.44
105.351,1.072,-0.208,0.398
105.400856,1.18,-0.238,0.324
105.450904,1.388,-0.382,0.466
105.500952,1.074,-0.32,0.516
105.551,1.038,-0.242,0.408
105.601856,1.298,-0.324,0.462
105.651904,1.29,-0.218,0.432
105.701952,1.102,-0.258,0.428
105.752,0.948,-0.434,0.38
105.801856,0.8,-0.528,0.382
105.851904,0.518,-0.448,0.368
105.901952,0.334,-0.4,0.424
105.952,0.142,-0.52,0.542
106.001856,0.136,-0.58,0.584
106.051904,0.206,-0.722,0.688
106.101952,0.214,-0.818,0.784
106.152,0.344,-1.024,0.934
106.201856,0.334,-1.006,1.032
106.251904,0.384,-0.93,1.148
106.301952,0.376,-0.736,1.02
106.352,0.21,-0.554,0.982
106.401856,-0.002,-0.514,1.106
106.451904,-0.244,-0.378,1.004
106.501952,-0.272,-0.32,0.872
106.552,-0.222,-0.456,0.652
106.602856,-0.216,-0.388,0.588
106.652904,-0.09,-0.334,0.636
106.702952,-0.026,-0.264,0.568
106.753,-0.126,-0.226,0.606
106.802856,-0.264,-0.228,0.654
106.852904,-0.222,-0.132,0.838
106.902952,-0.192,-0.102,0.968
106.953,-0.254,-0.032,1.046
107.002856,-0.376,0.008,1.048
107.052904,-0.528,-0.098,1.008
107.102952,-0.57,-0.178,0.956
107.153,-0.644,-0.168,0.944
107.202856,-0.67,0.424,0.926
107.252904,-0.542,0.572,0.838
107.302952,-0.42,0.706,0.904
107.353,-0.174,0.684,0.916
107.402856,-0.154,0.274,0.87
107.452904,-0.256,0.326,0.854
107.502952,-0.296,0.05,0.928
107.553,-0.322,0.496,1.048
107.603856,-0.372,0.48,1.038
107.653904,-0.538,0.38,1.042
107.703952,-0.61,0.32,0.974
107.754,-0.774,0.102,0.792
107.803856,-0.69,0.038,0.8
107.853904,-0.526,-0.208,0.878
107.903952,-0.404,-0.298,0.872
107.954,-0.194,-0.428,0.796
108.003856,-0.138,-0.718,0.806
108.053904,-0.18,-0.666,0.736
108.103952,-0.226,-0.474,0.752
108.154,-0.232,-0.526,0.83
108.203856,-0.264,-0.498,0.872
108.253904,-0.338,-0.386,0.952
108.303952,-0.322,-0.34,0.988
108.354,-0.292,-0.346,0.992
108.403856,-0.298,-0.368,0.974
108.453904,-0.27,-0.338,0.904
108.503952,-0.308,-0.414,0.892
108.554,-0.33,-0.416,0.972
108.604856,-0.314,-0.606,0.956
108.654904,-0.308,-0.61,0.898
108.704952,-0.314,-0.568,0.854
108.755,-0.354,-0.73,0.896
108.804856,-0.384,-0.688,0.914
108.854904,-0.432,-0.474,0.926
108.904952,-0.496,-0.218,0.806
108.955,-0.48,-0.21,0.824
109.004856,-0.46,0.126,0.83
109.054904,-0.4,0.016,0.87
109.104952,-0.42,-0.026,0.834
109.155,-0.434,-0.34,0.806
109.204856,-0.43,-0.242,0.752
109.254904,-0.434,-0.36,0.956
109.304952,-0.462,-0.386,0.998
109.355,-0.478,-0.142,0.966
109.404856,-0.472,-0.084,0.88
109.454904,-0.414,-0.128,0.946
109.504952,-0.41,-0.078,0.962
109.555,-0.45,-0.2,0.952
109.604856,-0.456,-0.194,0.94
109.654904,-0.474,-0.254,0.912
109.704952,-0.456,-0.264,0.914
109.755,-0.458,-0.226,0.888
109.805856,-0.458,-0.274,0.886
109.855904,-0.432,-0.254,0.894
109.905952,-0.43,-0.226,0.864
109.956,-0.43,-0.298,0.908
110.005856,-0.45,-0.224,0.896
110.055904,-0.5,-0.276,0.92
110.105952,-0.522,-0.176,0.944
110.156,-0.5,-0.194,0.892
110.205856,-0.498,-0.238,0.854
110.255904,-0.496,-0.266,0.856
110.305952,-0.488,-0.238,0.886
110.356,-0.488,-0.25,0.896
110.405856,-0.474,-0.212,0.904
110.455904,-0.456,-0.206,0.92
110.505952,-0.464,-0.194,0.908
110.556,-0.462,-0.218,0.924
110.605856,-0.474,-0.19,0.908
110.655904,-0.456,-0.216,0.896
110.705952,-0.474,-0.232,0.892
110.756,-0.48,-0.21,0.904
110.806856,-0.472,-0.224,0.888
110.856904,-0.468,-0.208,0.91
110.906952,-0.462,-0.21,0.902
110.957,-0.488,-0.218,0.91
111.006856,-0.478,-0.218,0.892
111.056904,-0.48,-0.226,0.896
111.106952,-0.472,-0.218,0.896
111.157,-0.474,-0.21,0.888
111.206856,-0.482,-0.232,0.88
111.256904,-0.498,-0.26,0.88
111.306952,-0.502,-0.238,0.888
111.357,-0.5,-0.218,0.882
111.406856,-0.464,-0.224,0.888
111.456904,-0.32,-0.652,0.806
111.506952,-0.238,-1.104,0.674
111.557,-0.58,-0.706,0.856
111.606856,-0.69,-0.456,1.054
111.656904,-0.67,0.128,0.744
111.706952,-0.672,0.126,0.784
111.757,-0.526,0.304,0.684
111.807856,-0.526,0.254,0.752
111.857904,-0.498,0.334,0.844
111.907952,-0.452,0.334,0.894
111.958,-0.366,0.338,0.934
112.007856,-0.36,0.434,0.88
112.057904,-0.286,0.27,0.998
112.107952,-0.26,0.222,0.99
112.158,-0.226,0.118,1.004
112.207856,-0.26,0.206,0.984
112.257904,-0.366,0.12,0.958
112.307952,-0.41,0.062,0.992
112.358,-0.388,0.018,1.094
112.407856,-0.474,0.12,0.988
112.457904,-0.4,0.054,0.934
112.507952,-0.238,-0.002,0.892
112.558,-0.06,0.062,0.696
112.607856,0.044,0.016,0.692
112.657904,-0.126,-0.05,0.414
112.707952,-0.288,-0.112,0.408
112.758,-0.506,-0.166,0.566
112.808856,-0.482,-0.196,0.66
112.858904,-0.104,-0.392,0.704
112.908952,0.096,-0.528,0.6
112.959,0.544,-0.344,0.688
113.008856,0.844,-0.446,0.654
113.058904,1.302,-0.354,0.51
113.108952,1.718,-0.488,0.368
113.159,2.318,-1.378,0.476
113.208856,1.902,-1.256,0.888
113.258904,1.456,0.038,0.108
113.308952,1.15,0.284,0.198
113.359,0.862,-0.184,0.446
113.408856,0.862,-0.66,0.72
113.458904,0.878,-0.158,0.576
113.508952,0.838,-0.334,0.048
113.559,1.006,0.984,-0.76
113.608856,1.12,0.848,-0.232
113.658904,1.236,-0.288,0.032
113.708952,0.976,-0.308,0.094
113.759,0.918,-0.232,0.102
113.809856,0.956,-0.536,0.126
113.859904,0.96,-0.41,0.024
113.909952,0.974,-0.26,0.204
113.96,1.142,-0.198,0.212
114.009856,0.952,0.376,0.224
114.059904,0.902,0.224,0.196
114.109952,0.908,0.088,0.224
114.16,0.866,-0.37,0.272
114.209856,0.792,-0.424,0.22
114.259904,0.882,-0.4,0.424
114.309952,0.802,-0.45,0.406
114.36,0.856,-0.384,0.444
114.409856,0.892,-0.334,0.454
114.459904,0.896,-0.278,0.364
114.509952,0.898,-0.234,0.358
114.56,0.896,-0.11,0.342
114.609856,0.914,-0.266,0.352
114.659904,0.966,-0.308,0.326
114.709952,0.924,-0.354,0.248
114.76,0.898,-0.37,0.184
114.809856,0.96,-0.354,0.176
114.859904,1.048,-0.372,0.184
114.909952,1.014,-0.4,0.19
114.96,0.944,-0.344,0.172
115.210856,0.928,-0.366,0.132
115.260904,0.94,-0.352,0.162
115.310952,0.992,-0.308,0.19
115.361,1.072,-0.27,0.118
115.410856,0.83,-0.302,0.168
115.460904,0.832,-0.318,0.296
115.510952,0.93,-0.242,0.384
115.561,1.08,-0.208,0.772
115.610856,0.924,-0.058,0.582
115.660904,0.838,-0.136,0.398
115.710952,0.952,-0.136,0.332
115.761,0.888,-0.3,0.432
115.810856,0.872,-0.216,0.48
115.860904,0.934,-0.088,0.466
115.910952,0.984,-0.142,0.398
115.961,0.928,-0.24,0.384
116.010856,0.966,-0.24,0.414
116.060904,0.952,-0.064,0.416
116.110952,0.932,0.066,0.368
116.161,0.944,0.078,0.316
116.211856,0.936,-0.008,0.316
116.261904,0.846,0.02,0.384
116.311952,0.77,0.038,0.438
116.362,0.726,0.022,0.526
116.411856,0.728,0.012,0.52
116.461904,0.736,-0.058,0.508
116.511952,0.782,-0.112,0.496
116.562,0.882,-0.152,0.55
116.611856,0.974,-0.192,0.534
116.661904,0.988,-0.216,0.502
116.711952,0.96,-0.24,0.528
116.762,0.86,-0.236,0.55
116.811856,0.85,-0.168,0.526
116.861904,0.854,-0.128,0.412
116.911952,0.872,-0.148,0.32
116.962,1.166,-0.216,0.324
117.011856,1.094,-0.216,0.326
117.061904,0.83,-0.212,0.244
117.111952,0.814,-0.18,0.196
117.162,0.94,-0.16,0.204
117.212856,1.0,-0.226,0.224
117.262904,0.946,-0.25,0.12
117.312952,1.004,-0.242,0.062
117.363,1.038,-0.402,0.024
117.412856,0.95,-0.496,0.06
117.462904,0.962,-0.554,0.162
117.512952,0.992,-0.514,0.206
117.563,0.972,-0.368,0.246
117.612856,1.006,-0.304,0.236
117.662904,0.958,-0.266,0.316
117.712952,0.934,-0.306,0.35
117.763,0.928,-0.316,0.312
117.812856,0.984,-0.276,0.302
117.862904,0.96,-0.256,0.24
117.912952,0.944,-0.258,0.198
117.963,0.932,-0.296,0.216
118.012856,0.978,-0.32,0.198
118.062904,0.96,-0.296,0.142
118.112952,0.95,-0.304,0.12
118.163,0.878,-0.32,0.102
118.213856,0.834,-0.33,0.094
118.263904,0.76,-0.346,0.12
118.313952,0.774,-0.36,0.14
118.364,0.84,-0.37,0.176
118.413856,0.968,-0.382,0.19
118.463904,1.054,-0.424,0.21
118.513952,1.052,-0.432,0.206
118.564,0.99,-0.4,0.222
118.613856,0.944,-0.388,0.244
118.663904,0.91,-0.4,0.244
118.713952,0.86,-0.398,0.246
118.764,0.798,-0.378,0.232
118.813856,0.816,-0.398,0.248
118.863904,0.844,-0.386,0.208
118.913952,0.924,-0.394,0.206
118.964,0.994,-0.402,0.224
119.013856,1.086,-0.362,0.216
119.063904,1.086,-0.336,0.168
119.113952,1.092,-0.352,0.158
119.164,1.0,-0.36,0.118
119.214856,0.966,-0.36,0.088
119.264904,0.816,-0.338,0.096
119.314952,0.738,-0.312,0.108
119.365,0.69,-0.276,0.096
119.414856,0.714,-0.29,0.102
119.464904,0.896,-0.398,0.134
119.514952,1.054,-0.48,0.198
119.565,1.144,-0.552,0.27
119.614856,1.064,-0.48,0.254
119.664904,0.876,-0.356,0.262
119.714952,0.88,-0.324,0.222
119.765,1.072,-0.2,0.334
119.814856,1.086,-0.148,0.356
119.864904,0.994,0.04,0.29
119.914952,0.982,-0.196,0.232
119.965,0.924,-0.4,0.142
120.014856,0.912,-0.446,0.078
120.064904,0.92,-0.392,0.144
120.114952,0.924,-0.416,0.134
120.165,0.872,-0.468,0.06
120.214856,0.872,-0.48,0.062
120.264904,0.896,-0.48,0.046
120.314952,0.886,-0.468,0.106
120.365,1.006,-0.422,0.05
120.415856,1.272,-0.498,0.038
120.465904,0.944,-0.458,0.056
120.515952,1.086,-0.442,-0.028
120.566,1.31,-0.57,0.062
120.615856,1.264,-0.542,0.108
120.665904,1.246,-0.346,0.056
120.715952,1.176,-0.25,-0.02
120.766,1.056,-0.19,0.034
120.815856,0.962,-0.194,0.072
120.865904,0.802,-0.266,0.168
120.915952,0.782,-0.274,0.208
120.966,0.752,-0.226,0.306
121.015856,0.828,-0.064,0.398
121.065904,0.88,0.072,0.518
121.115952,0.818,0.126,0.53
121.166,0.958,-0.026,0.286
121.215856,1.154,-0.206,0.274
121.265904,1.15,-0.422,0.456
121.315952,1.016,-0.466,0.452
121.366,0.872,-0.36,0.37
121.416856,0.864,-0.376,0.356
121.466904,0.844,-0.392,0.462
121.516952,0.83,-0.398,0.428
121.567,0.87,-0.35,0.408
121.616856,0.984,-0.324,0.39
121.666904,1.176,-0.306,0.32
121.716952,1.374,-0.346,0.318
121.767,0.998,-0.328,0.306
121.816856,0.904,-0.316,0.24
121.866904,1.128,-0.314,0.216
121.916952,1.278,-0.264,0.198
121.967,1.408,-0.166,0.11
122.016856,1.212,-0.232,0.08
122.066904,1.054,-0.28,0.162
122.116952,0.934,-0.232,0.158
122.167,0.728,-0.146,0.182
122.216856,0.71,-0.11,0.158
122.266904,0.776,-0.12,0.16
122.316952,0.92,-0.162,0.156
122.367,1.188,-0.25,0.03
122.417856,1.416,-0.35,-0.114
122.467904,1.724,-0.626,-0.332
122.517952,1.59,-0.724,-0.42
122.568,1.126,-0.622,-0.318
122.617856,0.958,-0.594,-0.178
122.667904,0.952,-0.656,-0.066
122.717952,0.816,-0.544,0.116
122.768,0.846,-0.49,0.166
122.817856,0.782,-0.616,0.246
122.867904,0.854,-0.772,0.294
122.917952,0.824,-0.762,0.45
122.968,0.828,-0.57,0.472
123.017856,0.856,-0.44,0.48
123.067904,0.88,-0.37,0.422
123.117952,0.898,-0.346,0.408
123.168,0.926,-0.392,0.344
123.217856,1.048,-0.426,0.312
123.267904,1.08,-0.454,0.288
123.317952,1.056,-0.404,0.178
123.368,1.09,-0.318,0.166
123.418856,1.008,-0.164,0.152
123.468904,0.974,-0.194,0.158
123.518952,0.902,-0.288,0.172
123.569,0.87,-0.336,0.156
123.618856,0.926,-0.352,0.158
123.668904,0.944,-0.328,0.156
123.718952,0.952,-0.328,0.102
123.769,0.984,-0.32,0.078
123.818856,0.864,-0.384,0.102
123.868904,0.812,-0.42,0.124
123.918952,0.846,-0.478,0.142
123.969,0.864,-0.452,0.166
124.018856,1.004,-0.402,0.444
124.068904,0.968,-0.826,0.76
124.118952,0.922,-0.408,0.254
124.169,0.816,-0.482,0.168
124.218856,0.856,-0.418,0.22
124.268904,0.902,-0.4,0.216
124.318952,0.914,-0.336,0.254
124.369,0.888,-0.288,0.246
124.419856,0.896,-0.238,0.224
124.469904,0.888,-0.298,0.246
124.519952,0.918,-0.208,0.29
124.57,0.88,-0.264,0.292
124.619856,0.902,-0.334,0.262
124.669904,0.902,-0.33,0.27
124.719952,0.93,-0.318,0.286
124.77,0.924,-0.322,0.306
124.819856,0.92,-0.296,0.286
124.869904,0.904,-0.32,0.27
124.919952,0.896,-0.33,0.264
124.97,0.882,-0.346,0.3
125.019856,0.894,-0.366,0.264
125.069904,0.894,-0.386,0.248
125.119952,0.894,-0.344,0.28
125.17,0.902,-0.35,0.278
125.219856,0.902,-0.35,0.262
125.269904,0.916,-0.336,0.244
125.319952,0.91,-0.328,0.242
