t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
108.003856,-0.138,-0.718,0.806,,-66.0,,
108.053904,-0.18,-0.666,0.736,,-66.0,,
108.103952,-0.226,-0.474,0.752,,-66.0,,
108.154,-0.232,-0.526,0.83,,-66.0,,
108.203856,-0.264,-0.498,0.872,,-66.0,,
108.253904,-0.338,-0.386,0.952,,-66.0,,
108.303952,-0.322,-0.34,0.988,,-66.0,,
108.354,-0.292,-0.346,0.992,,-66.0,,
108.403856,-0.298,-0.368,0.974,-101.0,-68.0,-99.0,
108.453904,-0.27,-0.338,0.904,-101.0,-68.0,-99.0,
108.503952,-0.308,-0.414,0.892,-101.0,-68.0,-99.0,
108.554,-0.33,-0.416,0.972,-101.0,-68.0,-99.0,
108.604856,-0.314,-0.606,0.956,-101.0,-67.0,,
108.654904,-0.308,-0.61,0.898,-101.0,-67.0,,
108.704952,-0.314,-0.568,0.854,-101.0,-67.0,,
108.755,-0.354,-0.73,0.896,-101.0,-67.0,,
108.804856,-0.384,-0.688,0.914,,-74.0,,
108.854904,-0.432,-0.474,0.926,,-74.0,,
108.904952,-0.496,-0.218,0.806,,-74.0,,
108.955,-0.48,-0.21,0.824,,-74.0,,
109.004856,-0.46,0.126,0.83,-102.0,-74.0,,
109.054904,-0.4,0.016,0.87,-102.0,-74.0,,
109.104952,-0.42,-0.026,0.834,-102.0,-74.0,,
109.155,-0.434,-0.34,0.806,-102.0,-74.0,,
109.204856,-0.43,-0.242,0.752,-100.0,-72.0,,
109.254904,-0.434,-0.36,0.956,-100.0,-72.0,,
109.304952,-0.462,-0.386,0.998,-100.0,-72.0,,
109.355,-0.478,-0.142,0.966,-100.0,-72.0,,
109.404856,-0.472,-0.084,0.88,,-72.0,,
109.454904,-0.414,-0.128,0.946,,-72.0,,
109.504952,-0.41,-0.078,0.962,,-72.0,,
109.555,-0.45,-0.2,0.952,,-72.0,,
109.604856,-0.456,-0.194,0.94,,-74.0,,
109.654904,-0.474,-0.254,0.912,,-74.0,,
109.704952,-0.456,-0.264,0.914,,-74.0,,
109.755,-0.458,-0.226,0.888,,-74.0,,
109.805856,-0.458,-0.274,0.886,,-73.0,,
109.855904,-0.432,-0.254,0.894,,-73.0,,
109.905952,-0.43,-0.226,0.864,,-73.0,,
109.956,-0.43,-0.298,0.908,,-73.0,,
110.005856,-0.45,-0.224,0.896,-104.0,-72.0,,
110.055904,-0.5,-0.276,0.92,-104.0,-72.0,,
110.105952,-0.522,-0.176,0.944,-104.0,-72.0,,
110.156,-0.5,-0.194,0.892,-104.0,-72.0,,
110.205856,-0.498,-0.238,0.854,-99.0,-70.0,,
110.255904,-0.496,-0.266,0.856,-99.0,-70.0,,
110.305952,-0.488,-0.238,0.886,-99.0,-70.0,,
110.356,-0.488,-0.25,0.896,-99.0,-70.0,,
110.405856,-0.474,-0.212,0.904,-104.0,-69.0,,
110.455904,-0.456,-0.206,0.92,-104.0,-69.0,,
110.505952,-0.464,-0.194,0.908,-104.0,-69.0,,
110.556,-0.462,-0.218,0.924,-104.0,-69.0,,
110.605856,-0.474,-0.19,0.908,-99.0,-71.0,,
110.655904,-0.456,-0.216,0.896,-99.0,-71.0,,
110.705952,-0.474,-0.232,0.892,-99.0,-71.0,,
110.756,-0.48,-0.21,0.904,-99.0,-71.0,,
110.806856,-0.472,-0.224,0.888,,-68.0,,
110.856904,-0.468,-0.208,0.91,,-68.0,,
110.906952,-0.462,-0.21,0.902,,-68.0,,
110.957,-0.488,-0.218,0.91,,-68.0,,
111.006856,-0.478,-0.218,0.892,-100.0,-68.0,,
111.056904,-0.48,-0.226,0.896,-100.0,-68.0,,
111.106952,-0.472,-0.218,0.896,-100.0,-68.0,,
111.157,-0.474,-0.21,0.888,-100.0,-68.0,,
111.206856,-0.482,-0.232,0.88,-100.0,-69.0,,
111.256904,-0.498,-0.26,0.88,-100.0,-69.0,,
111.306952,-0.502,-0.238,0.888,-100.0,-69.0,,
111.357,-0.5,-0.218,0.882,-100.0,-69.0,,
111.406856,-0.464,-0.224,0.888,-93.0,-68.0,,
111.456904,-0.32,-0.652,0.806,-93.0,-68.0,,
111.506952,-0.238,-1.104,0.674,-93.0,-68.0,,
111.557,-0.58,-0.706,0.856,-93.0,-68.0,,
111.606856,-0.69,-0.456,1.054,,-69.0,,
111.656904,-0.67,0.128,0.744,,-69.0,,
111.706952,-0.672,0.126,0.784,,-69.0,,
111.757,-0.526,0.304,0.684,,-69.0,,
111.807856,-0.526,0.254,0.752,,-78.0,,
111.857904,-0.498,0.334,0.844,,-78.0,,
111.907952,-0.452,0.334,0.894,,-78.0,,
111.958,-0.366,0.338,0.934,,-78.0,,
112.007856,-0.36,0.434,0.88,,-71.0,,
112.057904,-0.286,0.27,0.998,,-71.0,,
112.107952,-0.26,0.222,0.99,,-71.0,,
112.158,-0.226,0.118,1.004,,-71.0,,
112.207856,-0.26,0.206,0.984,,-72.0,-99.0,
112.257904,-0.366,0.12,0.958,,-72.0,-99.0,
112.307952,-0.41,0.062,0.992,,-72.0,-99.0,
112.358,-0.388,0.018,1.094,,-72.0,-99.0,
112.407856,-0.474,0.12,0.988,,-70.0,-98.0,
112.457904,-0.4,0.054,0.934,,-70.0,-98.0,
112.507952,-0.238,-0.002,0.892,,-70.0,-98.0,
112.558,-0.06,0.062,0.696,,-70.0,-98.0,
112.607856,0.044,0.016,0.692,,-76.0,,
112.657904,-0.126,-0.05,0.414,,-76.0,,
112.707952,-0.288,-0.112,0.408,,-76.0,,
112.758,-0.506,-0.166,0.566,,-76.0,,
112.808856,-0.482,-0.196,0.66,,-86.0,,
112.858904,-0.104,-0.392,0.704,,-86.0,,
112.908952,0.096,-0.528,0.6,,-86.0,,
112.959,0.544,-0.344,0.688,,-86.0,,
113.008856,0.844,-0.446,0.654,,-79.0,,
113.058904,1.302,-0.354,0.51,,-79.0,,
113.108952,1.718,-0.488,0.368,,-79.0,,
113.159,2.318,-1.378,0.476,,-79.0,,
113.208856,1.902,-1.256,0.888,,-72.0,,
113.258904,1.456,0.038,0.108,,-72.0,,
113.308952,1.15,0.284,0.198,,-72.0,,
113.359,0.862,-0.184,0.446,,-72.0,,
113.408856,0.862,-0.66,0.72,,-77.0,,
113.458904,0.878,-0.158,0.576,,-77.0,,
113.508952,0.838,-0.334,0.048,,-77.0,,
113.559,1.006,0.984,-0.76,,-77.0,,
113.608856,1.12,0.848,-0.232,,-79.0,,
113.658904,1.236,-0.288,0.032,,-79.0,,
113.708952,0.976,-0.308,0.094,,-79.0,,
113.759,0.918,-0.232,0.102,,-79.0,,
113.809856,0.956,-0.536,0.126,,-74.0,,
113.859904,0.96,-0.41,0.024,,-74.0,,
113.909952,0.974,-0.26,0.204,,-74.0,,
113.96,1.142,-0.198,0.212,,-74.0,,
114.009856,0.952,0.376,0.224,,-95.0,,
114.059904,0.902,0.224,0.196,,-95.0,,
114.109952,0.908,0.088,0.224,,-95.0,,
114.16,0.866,-0.37,0.272,,-95.0,,
114.209856,0.792,-0.424,0.22,,-73.0,-98.0,
114.259904,0.882,-0.4,0.424,,-73.0,-98.0,
114.309952,0.802,-0.45,0.406,,-73.0,-98.0,
114.36,0.856,-0.384,0.444,,-73.0,-98.0,
114.409856,0.892,-0.334,0.454,,-73.0,-102.0,
114.459904,0.896,-0.278,0.364,,-73.0,-102.0,
114.509952,0.898,-0.234,0.358,,-73.0,-102.0,
114.56,0.896,-0.11,0.342,,-73.0,-102.0,
114.609856,0.914,-0.266,0.352,,-70.0,,
114.659904,0.966,-0.308,0.326,,-70.0,,
114.709952,0.924,-0.354,0.248,,-70.0,,
114.76,0.898,-0.37,0.184,,-70.0,,
114.809856,0.96,-0.354,0.176,-101.0,-80.0,,
114.859904,1.048,-0.372,0.184,-101.0,-80.0,,
114.909952,1.014,-0.4,0.19,-101.0,-80.0,,
114.96,0.944,-0.344,0.172,-101.0,-80.0,,
115.210856,0.928,-0.366,0.132,,-74.0,-100.0,
115.260904,0.94,-0.352,0.162,,-74.0,-100.0,
115.310952,0.992,-0.308,0.19,,-74.0,-100.0,
115.361,1.072,-0.27,0.118,,-74.0,-100.0,
115.410856,0.83,-0.302,0.168,,-72.0,-92.0,
115.460904,0.832,-0.318,0.296,,-72.0,-92.0,
115.510952,0.93,-0.242,0.384,,-72.0,-92.0,
115.561,1.08,-0.208,0.772,,-72.0,-92.0,
115.610856,0.924,-0.058,0.582,,-73.0,-95.0,
115.660904,0.838,-0.136,0.398,,-73.0,-95.0,
115.710952,0.952,-0.136,0.332,,-73.0,-95.0,
115.761,0.888,-0.3,0.432,,-73.0,-95.0,
115.810856,0.872,-0.216,0.48,,-73.0,-97.0,
115.860904,0.934,-0.088,0.466,,-73.0,-97.0,
115.910952,0.984,-0.142,0.398,,-73.0,-97.0,
115.961,0.928,-0.24,0.384,,-73.0,-97.0,
116.010856,0.966,-0.24,0.414,,-74.0,-96.0,
116.060904,0.952,-0.064,0.416,,-74.0,-96.0,
116.110952,0.932,0.066,0.368,,-74.0,-96.0,
116.161,0.944,0.078,0.316,,-74.0,-96.0,
116.211856,0.936,-0.008,0.316,,-79.0,,
116.261904,0.846,0.02,0.384,,-79.0,,
116.311952,0.77,0.038,0.438,,-79.0,,
116.362,0.726,0.022,0.526,,-79.0,,
116.411856,0.728,0.012,0.52,,-68.0,,
116.461904,0.736,-0.058,0.508,,-68.0,,
116.511952,0.782,-0.112,0.496,,-68.0,,
116.562,0.882,-0.152,0.55,,-68.0,,
116.611856,0.974,-0.192,0.534,,-79.0,,
116.661904,0.988,-0.216,0.502,,-79.0,,
116.711952,0.96,-0.24,0.528,,-79.0,,
116.762,0.86,-0.236,0.55,,-79.0,,
116.811856,0.85,-0.168,0.526,,-72.0,,
116.861904,0.854,-0.128,0.412,,-72.0,,
116.911952,0.872,-0.148,0.32,,-72.0,,
116.962,1.166,-0.216,0.324,,-72.0,,
117.011856,1.094,-0.216,0.326,,-71.0,,
117.061904,0.83,-0.212,0.244,,-71.0,,
117.111952,0.814,-0.18,0.196,,-71.0,,
117.162,0.94,-0.16,0.204,,-71.0,,
117.212856,1.0,-0.226,0.224,,-74.0,,
117.262904,0.946,-0.25,0.12,,-74.0,,
117.312952,1.004,-0.242,0.062,,-74.0,,
117.363,1.038,-0.402,0.024,,-74.0,,
117.412856,0.95,-0.496,0.06,,-78.0,,
117.462904,0.962,-0.554,0.162,,-78.0,,
117.512952,0.992,-0.514,0.206,,-78.0,,
117.563,0.972,-0.368,0.246,,-78.0,,
117.612856,1.006,-0.304,0.236,,-74.0,,
117.662904,0.958,-0.266,0.316,,-74.0,,
117.712952,0.934,-0.306,0.35,,-74.0,,
117.763,0.928,-0.316,0.312,,-74.0,,
117.812856,0.984,-0.276,0.302,-101.0,-75.0,,
117.862904,0.96,-0.256,0.24,-101.0,-75.0,,
117.912952,0.944,-0.258,0.198,-101.0,-75.0,,
117.963,0.932,-0.296,0.216,-101.0,-75.0,,
118.012856,0.978,-0.32,0.198,,-76.0,,
118.062904,0.96,-0.296,0.142,,-76.0,,
118.112952,0.95,-0.304,0.12,,-76.0,,
118.163,0.878,-0.32,0.102,,-76.0,,
118.213856,0.834,-0.33,0.094,,-76.0,,
118.263904,0.76,-0.346,0.12,,-76.0,,
118.313952,0.774,-0.36,0.14,,-76.0,,
118.364,0.84,-0.37,0.176,,-76.0,,
118.413856,0.968,-0.382,0.19,,-79.0,,
118.463904,1.054,-0.424,0.21,,-79.0,,
118.513952,1.052,-0.432,0.206,,-79.0,,
118.564,0.99,-0.4,0.222,,-79.0,,
118.613856,0.944,-0.388,0.244,,-84.0,,
118.663904,0.91,-0.4,0.244,,-84.0,,
118.713952,0.86,-0.398,0.246,,-84.0,,
118.764,0.798,-0.378,0.232,,-84.0,,
118.813856,0.816,-0.398,0.248,,-72.0,,
118.863904,0.844,-0.386,0.208,,-72.0,,
118.913952,0.924,-0.394,0.206,,-72.0,,
118.964,0.994,-0.402,0.224,,-72.0,,
119.013856,1.086,-0.362,0.216,,-73.0,,
119.063904,1.086,-0.336,0.168,,-73.0,,
119.113952,1.092,-0.352,0.158,,-73.0,,
119.164,1.0,-0.36,0.118,,-73.0,,
119.214856,0.966,-0.36,0.088,,-75.0,,
119.264904,0.816,-0.338,0.096,,-75.0,,
119.314952,0.738,-0.312,0.108,,-75.0,,
119.365,0.69,-0.276,0.096,,-75.0,,
119.414856,0.714,-0.29,0.102,,-80.0,,
119.464904,0.896,-0.398,0.134,,-80.0,,
119.514952,1.054,-0.48,0.198,,-80.0,,
119.565,1.144,-0.552,0.27,,-80.0,,
119.614856,1.064,-0.48,0.254,,-72.0,,
119.664904,0.876,-0.356,0.262,,-72.0,,
119.714952,0.88,-0.324,0.222,,-72.0,,
119.765,1.072,-0.2,0.334,,-72.0,,
119.814856,1.086,-0.148,0.356,,-69.0,,
119.864904,0.994,0.04,0.29,,-69.0,,
119.914952,0.982,-0.196,0.232,,-69.0,,
119.965,0.924,-0.4,0.142,,-69.0,,
120.014856,0.912,-0.446,0.078,,-66.0,,
120.064904,0.92,-0.392,0.144,,-66.0,,
120.114952,0.924,-0.416,0.134,,-66.0,,
120.165,0.872,-0.468,0.06,,-66.0,,
120.214856,0.872,-0.48,0.062,,-73.0,,
120.264904,0.896,-0.48,0.046,,-73.0,,
120.314952,0.886,-0.468,0.106,,-73.0,,
120.365,1.006,-0.422,0.05,,-73.0,,
120.415856,1.272,-0.498,0.038,,-68.0,,
120.465904,0.944,-0.458,0.056,,-68.0,,
120.515952,1.086,-0.442,-0.028,,-68.0,,
120.566,1.31,-0.57,0.062,,-68.0,,
120.615856,1.264,-0.542,0.108,,-67.0,,
120.665904,1.246,-0.346,0.056,,-67.0,,
120.715952,1.176,-0.25,-0.02,,-67.0,,
120.766,1.056,-0.19,0.034,,-67.0,,
120.815856,0.962,-0.194,0.072,,-67.0,,
120.865904,0.802,-0.266,0.168,,-67.0,,
120.915952,0.782,-0.274,0.208,,-67.0,,
120.966,0.752,-0.226,0.306,,-67.0,,
121.015856,0.828,-0.064,0.398,,-66.0,,
121.065904,0.88,0.072,0.518,,-66.0,,
121.115952,0.818,0.126,0.53,,-66.0,,
121.166,0.958,-0.026,0.286,,-66.0,,
121.215856,1.154,-0.206,0.274,,-69.0,,
121.265904,1.15,-0.422,0.456,,-69.0,,
121.315952,1.016,-0.466,0.452,,-69.0,,
121.366,0.872,-0.36,0.37,,-69.0,,
121.416856,0.864,-0.376,0.356,-97.0,-66.0,,
121.466904,0.844,-0.392,0.462,-97.0,-66.0,,
121.516952,0.83,-0.398,0.428,-97.0,-66.0,,
121.567,0.87,-0.35,0.408,-97.0,-66.0,,
121.616856,0.984,-0.324,0.39,,-64.0,,
121.666904,1.176,-0.306,0.32,,-64.0,,
121.716952,1.374,-0.346,0.318,,-64.0,,
121.767,0.998,-0.328,0.306,,-64.0,,
121.816856,0.904,-0.316,0.24,,-66.0,,
121.866904,1.128,-0.314,0.216,,-66.0,,
121.916952,1.278,-0.264,0.198,,-66.0,,
121.967,1.408,-0.166,0.11,,-66.0,,
122.016856,1.212,-0.232,0.08,,-62.0,,
122.066904,1.054,-0.28,0.162,,-62.0,,
122.116952,0.934,-0.232,0.158,,-62.0,,
122.167,0.728,-0.146,0.182,,-62.0,,
122.216856,0.71,-0.11,0.158,,-65.0,,
122.266904,0.776,-0.12,0.16,,-65.0,,
122.316952,0.92,-0.162,0.156,,-65.0,,
122.367,1.188,-0.25,0.03,,-65.0,,
122.417856,1.416,-0.35,-0.114,,-68.0,,
122.467904,1.724,-0.626,-0.332,,-68.0,,
122.517952,1.59,-0.724,-0.42,,-68.0,,
122.568,1.126,-0.622,-0.318,,-68.0,,
122.617856,0.958,-0.594,-0.178,,-72.0,,
122.667904,0.952,-0.656,-0.066,,-72.0,,
122.717952,0.816,-0.544,0.116,,-72.0,,
122.768,0.846,-0.49,0.166,,-72.0,,
122.817856,0.782,-0.616,0.246,,-75.0,,
122.867904,0.854,-0.772,0.294,,-75.0,,
122.917952,0.824,-0.762,0.45,,-75.0,,
122.968,0.828,-0.57,0.472,,-75.0,,
123.017856,0.856,-0.44,0.48,,-73.0,,
123.067904,0.88,-0.37,0.422,,-73.0,,
123.117952,0.898,-0.346,0.408,,-73.0,,
123.168,0.926,-0.392,0.344,,-73.0,,
123.217856,1.048,-0.426,0.312,,-63.0,,
123.267904,1.08,-0.454,0.288,,-63.0,,
123.317952,1.056,-0.404,0.178,,-63.0,,
123.368,1.09,-0.318,0.166,,-63.0,,
123.418856,1.008,-0.164,0.152,,-63.0,,
123.468904,0.974,-0.194,0.158,,-63.0,,
123.518952,0.902,-0.288,0.172,,-63.0,,
123.569,0.87,-0.336,0.156,,-63.0,,
123.618856,0.926,-0.352,0.158,,-64.0,,
123.668904,0.944,-0.328,0.156,,-64.0,,
123.718952,0.952,-0.328,0.102,,-64.0,,
123.769,0.984,-0.32,0.078,,-64.0,,
123.818856,0.864,-0.384,0.102,,-66.0,,
123.868904,0.812,-0.42,0.124,,-66.0,,
123.918952,0.846,-0.478,0.142,,-66.0,,
123.969,0.864,-0.452,0.166,,-66.0,,
124.018856,1.004,-0.402,0.444,,-68.0,,
124.068904,0.968,-0.826,0.76,,-68.0,,
124.118952,0.922,-0.408,0.254,,-68.0,,
124.169,0.816,-0.482,0.168,,-68.0,,
124.218856,0.856,-0.418,0.22,,-68.0,,
124.268904,0.902,-0.4,0.216,,-68.0,,
124.318952,0.914,-0.336,0.254,,-68.0,,
124.369,0.888,-0.288,0.246,,-68.0,,
124.419856,0.896,-0.238,0.224,,-67.0,,
124.469904,0.888,-0.298,0.246,,-67.0,,
124.519952,0.918,-0.208,0.29,,-67.0,,
124.57,0.88,-0.264,0.292,,-67.0,,
124.619856,0.902,-0.334,0.262,,-67.0,,
124.669904,0.902,-0.33,0.27,,-67.0,,
124.719952,0.93,-0.318,0.286,,-67.0,,
124.77,0.924,-0.322,0.306,,-67.0,,
124.819856,0.92,-0.296,0.286,,-67.0,,
124.869904,0.904,-0.32,0.27,,-67.0,,
124.919952,0.896,-0.33,0.264,,-67.0,,
124.97,0.882,-0.346,0.3,,-67.0,,
125.019856,0.894,-0.366,0.264,,-66.0,,
125.069904,0.894,-0.386,0.248,,-66.0,,
125.119952,0.894,-0.344,0.28,,-66.0,,
125.17,0.902,-0.35,0.278,,-66.0,,
125.219856,0.902,-0.35,0.262,,-66.0,,
125.269904,0.916,-0.336,0.244,,-66.0,,
125.319952,0.91,-0.328,0.242,,-66.0,,
125.37,0.916,-0.322,0.24,,-66.0,,
125.419856,0.904,-0.32,0.262,,-66.0,,
125.469904,0.918,-0.328,0.27,,-66.0,,
125.519952,0.928,-0.372,0.27,,-66.0,,
125.57,0.912,-0.386,0.248,,-66.0,,
125.620856,0.88,-0.336,0.24,,-65.0,,
125.670904,0.91,-0.314,0.252,,-65.0,,
125.720952,0.936,-0.306,0.236,,-65.0,,
125.771,0.91,-0.334,0.222,,-65.0,,
125.820856,0.904,-0.328,0.224,,-65.0,,
125.870904,0.908,-0.324,0.24,,-65.0,,
125.920952,0.918,-0.354,0.244,,-65.0,,
125.971,0.898,-0.338,0.252,,-65.0,,
126.020856,0.94,-0.316,0.24,,-66.0,,
126.070904,0.924,-0.32,0.236,,-66.0,,
126.120952,0.918,-0.336,0.226,,-66.0,,
126.171,0.888,-0.338,0.24,,-66.0,,
126.220856,0.912,-0.336,0.262,,-66.0,,
126.270904,0.976,-0.25,0.358,,-66.0,,
126.320952,0.998,-0.376,0.384,,-66.0,,
126.371,0.934,-0.574,0.27,,-66.0,,
126.420856,0.782,-0.57,0.172,,-68.0,,
126.470904,0.846,-0.372,0.28,,-68.0,,
126.520952,0.806,-0.53,0.184,,-68.0,,
126.571,0.796,-0.458,0.172,,-68.0,,
126.621856,0.856,-0.504,0.25,,-73.0,,
126.671904,0.918,-0.626,0.23,,-73.0,,
126.721952,0.926,-0.656,0.28,,-73.0,,
126.772,0.882,-0.624,0.302,,-73.0,,
126.821856,0.752,-0.694,0.342,,-75.0,,
126.871904,0.614,-0.488,0.32,,-75.0,,
126.921952,0.52,-0.592,0.28,,-75.0,,
126.972,0.494,-0.544,0.224,,-75.0,,
127.021856,0.46,-0.558,0.138,,-78.0,,
127.071904,0.462,-0.746,0.108,,-78.0,,
127.121952,0.406,-0.964,0.086,,-78.0,,
127.172,0.472,-1.074,0.11,,-78.0,,
127.221856,0.472,-0.928,-0.08,,-69.0,,
127.271904,0.56,-0.8,0.008,,-69.0,,
127.321952,0.684,-0.434,0.114,,-69.0,,
127.372,0.844,-0.538,0.222,,-69.0,,
127.421856,1.0,-0.738,0.33,,-69.0,,
127.471904,0.944,-0.912,0.3,,-69.0,,
127.521952,0.736,-0.686,0.32,,-69.0,,
127.572,0.63,-0.432,0.312,,-69.0,,
127.622856,0.582,-0.386,0.268,,-70.0,,
127.672904,0.55,-0.496,0.284,,-70.0,,
127.722952,0.572,-0.442,0.21,,-70.0,,
127.773,0.61,-0.53,0.166,,-70.0,,
127.822856,0.816,-0.386,0.14,,-67.0,,
127.872904,1.038,-0.414,0.172,,-67.0,,
127.922952,1.262,-0.738,0.294,,-67.0,,
127.973,1.15,-0.776,0.224,,-67.0,,
128.022856,1.058,-0.468,0.038,,-67.0,,
128.072904,1.048,-0.376,0.096,,-67.0,,
128.122952,1.094,0.998,1.008,,-67.0,,
128.173,0.812,0.344,0.216,,-67.0,,
128.222856,0.91,-0.496,0.332,,-66.0,,
128.272904,0.872,-0.656,0.152,,-66.0,,
128.322952,0.904,-0.416,0.038,,-66.0,,
128.373,0.92,-0.264,0.13,,-66.0,,
128.422856,0.94,-0.336,0.216,,-66.0,,
128.472904,0.942,-0.308,0.22,,-66.0,,
128.522952,0.958,0.088,0.288,,-66.0,,
128.573,0.94,-0.018,0.286,,-66.0,,
128.623856,0.878,-0.254,0.158,,-65.0,,
128.673904,0.862,-0.314,0.184,,-65.0,,
128.723952,0.816,-0.378,0.164,,-65.0,,
128.774,0.83,-0.372,0.162,,-65.0,,
128.823856,0.914,-0.446,0.16,,-66.0,,
128.873904,0.912,-0.414,0.152,,-66.0,,
128.923952,0.924,-0.37,0.136,,-66.0,,
128.974,0.932,-0.382,0.13,,-66.0,,
129.023856,0.982,-0.386,0.144,,-66.0,,
129.073904,1.058,-0.382,0.142,,-66.0,,
129.123952,1.08,-0.232,0.132,,-66.0,,
129.174,0.92,-0.154,-0.036,,-66.0,,
129.223856,0.864,-0.16,0.006,,-72.0,,
129.273904,0.838,-0.242,0.042,,-72.0,,
129.323952,0.786,-0.19,0.038,,-72.0,,
129.374,0.838,-0.244,0.096,,-72.0,,
129.423856,0.952,-0.226,0.174,,-67.0,,
129.473904,0.966,-0.138,0.166,,-67.0,,
129.523952,0.864,-0.128,0.096,,-67.0,,
129.574,0.818,-0.186,0.116,,-67.0,,
129.624856,0.904,-0.218,0.114,,-69.0,,
129.674904,0.936,-0.234,0.046,,-69.0,,
129.724952,0.926,-0.314,-0.024,,-69.0,,
129.775,0.96,-0.34,-0.042,,-69.0,,
129.824856,1.112,-0.37,-0.036,,-68.0,,
129.874904,1.144,-0.34,-0.082,,-68.0,,
129.924952,1.114,-0.254,-0.104,,-68.0,,
129.975,1.058,-0.224,-0.104,,-68.0,,
130.024856,0.976,-0.264,-0.132,,-69.0,,
130.074904,0.952,-0.296,-0.144,,-69.0,,
130.124952,0.932,-0.314,-0.088,,-69.0,,
130.175,0.968,-0.322,-0.072,,-69.0,,
130.224856,0.94,-0.324,-0.036,,-71.0,,
130.274904,0.958,-0.35,-0.014,,-71.0,,
130.324952,1.022,-0.362,0.024,,-71.0,,
130.375,1.016,-0.334,0.03,,-71.0,,
130.424856,0.912,-0.292,-0.004,,-71.0,,
130.474904,0.886,-0.324,0.016,,-71.0,,
130.524952,0.904,-0.36,0.012,,-71.0,,
130.575,0.914,-0.372,-0.008,,-71.0,,
130.624856,0.988,-0.456,-0.026,,-68.0,,
130.674904,0.956,-0.442,-0.064,,-68.0,,
130.724952,0.882,-0.37,-0.12,,-68.0,,
130.775,0.878,-0.384,-0.092,,-68.0,,
130.825856,0.88,-0.388,-0.114,,-68.0,,
130.875904,0.866,-0.328,-0.136,,-68.0,,
130.925952,0.886,-0.346,-0.126,,-68.0,,
130.976,0.88,-0.382,-0.112,,-68.0,,
131.025856,0.956,-0.396,-0.104,,-67.0,,
131.075904,0.968,-0.392,-0.084,,-67.0,,
131.125952,0.926,-0.168,-0.064,,-67.0,,
131.176,0.93,-0.1,-0.072,,-67.0,,
131.225856,1.02,-0.216,-0.122,,-68.0,,
131.275904,0.988,-0.25,-0.116,,-68.0,,
131.325952,1.02,-0.25,-0.068,,-68.0,,
131.376,1.01,-0.26,-0.048,,-68.0,,
131.425856,0.994,-0.286,-0.032,,-72.0,,
131.475904,0.998,-0.286,-0.032,,-72.0,,
131.525952,0.94,-0.228,-0.016,,-72.0,,
131.576,0.886,-0.232,-0.014,,-72.0,,
131.625856,0.87,-0.272,-0.036,,-70.0,,
131.675904,0.87,-0.29,-0.056,,-70.0,,
131.725952,0.904,-0.35,-0.09,,-70.0,,
131.776,0.888,-0.37,-0.09,,-70.0,,
131.826856,0.926,-0.376,-0.098,,-71.0,,
131.876904,0.924,-0.354,-0.112,,-71.0,,
131.926952,0.908,-0.352,-0.122,,-71.0,,
131.977,0.894,-0.33,-0.112,,-71.0,,
132.026856,0.888,-0.334,-0.09,,-69.0,,
132.076904,0.888,-0.338,-0.08,,-69.0,,
132.126952,0.89,-0.36,-0.068,,-69.0,,
132.177,0.88,-0.36,-0.04,,-69.0,,
132.226856,0.912,-0.354,-0.026,,-69.0,,
132.276904,0.92,-0.354,-0.024,,-69.0,,
132.326952,0.93,-0.354,-0.008,,-69.0,,
132.377,0.934,-0.338,-0.004,,-69.0,,
132.426856,0.942,-0.346,-0.01,,-69.0,,
132.476904,0.952,-0.35,0.008,,-69.0,,
132.526952,0.946,-0.338,-0.008,,-69.0,,
132.577,0.934,-0.34,-0.016,,-69.0,,
132.626856,0.926,-0.33,-0.03,,-68.0,,
132.676904,0.902,-0.328,-0.04,,-68.0,,
132.726952,0.91,-0.314,-0.04,,-68.0,,
132.777,0.908,-0.308,-0.056,,-68.0,,
132.827856,0.91,-0.324,-0.058,,-68.0,,
132.877904,0.914,-0.336,-0.002,,-68.0,,
132.927952,0.914,-0.35,-0.09,,-68.0,,
132.978,0.912,-0.354,-0.084,,-68.0,,
133.027856,0.902,-0.338,-0.09,,-68.0,,
133.077904,0.894,-0.324,-0.072,,-68.0,,
133.127952,0.896,-0.328,-0.072,,-68.0,,
133.178,0.906,-0.328,-0.068,,-68.0,,
133.227856,0.904,-0.336,-0.048,,-68.0,,
133.277904,0.912,-0.354,-0.048,,-68.0,,
133.327952,0.936,-0.37,-0.032,,-68.0,,
133.378,0.944,-0.356,-0.018,,-68.0,,
133.427856,0.956,-0.362,-0.016,,-69.0,,
133.477904,0.93,-0.336,-0.01,,-69.0,,
133.527952,0.914,-0.322,-0.016,,-69.0,,
133.578,0.91,-0.334,-0.026,,-69.0,,
133.627856,0.918,-0.32,-0.036,,-69.0,,
133.677904,0.91,-0.32,-0.056,,-69.0,,
133.727952,0.904,-0.334,-0.058,,-69.0,,
133.778,0.92,-0.322,-0.068,,-69.0,,
133.828856,0.952,-0.334,-0.096,,-68.0,,
133.878904,0.944,-0.354,-0.08,,-68.0,,
133.928952,0.902,-0.344,-0.068,,-68.0,,
133.979,0.902,-0.336,-0.072,,-68.0,,
134.028856,0.91,-0.34,-0.05,,-68.0,,
134.078904,0.908,-0.34,-0.032,,-68.0,,
134.128952,0.904,-0.338,-0.04,,-68.0,,
134.179,0.91,-0.354,-0.03,,-68.0,,
134.228856,0.934,-0.336,-0.048,,-68.0,,
