t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
199.414904,-0.9,0.21,0.112,,-73.0,,
199.464952,-0.926,0.2,0.112,,-73.0,,
199.515,-0.882,0.204,0.066,,-73.0,,
199.564856,-0.912,0.188,0.07,,-71.0,,
199.614904,-0.938,0.204,0.038,,-71.0,,
199.664952,-0.948,0.216,0.04,,-71.0,,
199.715,-0.942,0.204,0.038,,-71.0,,
199.764856,-0.992,0.21,-0.002,,-73.0,,
199.814904,-1.022,0.188,-0.008,,-73.0,,
199.864952,-0.992,0.158,-0.036,,-73.0,,
199.915,-0.994,0.152,-0.044,,-73.0,,
199.965856,-0.928,0.152,0.014,,-78.0,,
200.015904,-0.912,0.192,0.112,,-78.0,,
200.065952,-1.154,0.662,0.048,,-78.0,,
200.116,-1.056,1.784,-0.084,,-78.0,,
200.165856,-0.832,1.606,0.108,,-72.0,,
200.215904,-0.45,0.84,0.006,,-72.0,,
200.265952,-0.386,0.238,-0.012,,-72.0,,
200.316,-0.488,0.14,0.028,,-72.0,,
200.365856,-0.404,-0.048,0.006,,-69.0,,
200.415904,-0.45,-0.05,-0.024,,-69.0,,
200.465952,-0.574,-0.05,-0.018,,-69.0,,
200.516,-0.544,-0.014,-0.026,,-69.0,,
200.565856,-0.754,0.18,-0.034,,-73.0,,
200.615904,-1.044,0.488,0.03,,-73.0,,
200.665952,-1.04,0.502,0.134,,-73.0,,
200.716,-1.216,0.504,0.278,,-73.0,,
200.765856,-1.34,0.59,0.224,,-73.0,,
200.815904,-1.176,0.542,0.286,,-73.0,,
200.865952,-0.986,0.184,0.334,,-73.0,,
200.916,-0.934,0.14,0.304,,-73.0,,
200.966856,-0.976,0.32,0.15,,-65.0,,
201.016904,-1.102,0.32,0.062,,-65.0,,
201.066952,-1.214,0.312,-0.056,,-65.0,,
201.117,-1.15,0.316,-0.01,,-65.0,,
201.166856,-1.13,0.146,0.006,,-73.0,,
201.216904,-1.04,0.112,-0.026,,-73.0,,
201.266952,-0.98,0.102,0.03,,-73.0,,
201.317,-1.01,0.078,0.038,,-73.0,,
201.366856,-1.05,0.088,0.072,,-74.0,,
201.416904,-1.0,0.072,0.07,,-74.0,,
201.466952,-1.114,0.108,0.048,,-74.0,,
201.517,-1.162,0.096,0.052,,-74.0,,
201.566856,-0.962,0.174,0.006,,-68.0,,
201.616904,-0.872,0.21,0.056,,-68.0,,
201.666952,-0.906,0.168,0.07,,-68.0,,
201.717,-0.992,0.138,0.038,,-68.0,,
201.766856,-0.962,0.216,-0.004,,-63.0,,
201.816904,-0.916,0.322,0.002,,-63.0,,
201.866952,-0.986,0.326,0.034,,-63.0,,
201.917,-0.954,0.32,0.018,,-63.0,,
201.967856,-0.884,0.336,0.012,,-64.0,,
202.017904,-0.858,0.368,0.008,,-64.0,,
202.067952,-0.77,0.402,-0.036,,-64.0,,
202.118,-0.622,0.424,-0.074,,-64.0,,
202.167856,-0.612,0.44,-0.046,,-67.0,,
202.217904,-0.8,0.486,-0.106,,-67.0,,
202.267952,-0.92,0.582,-0.05,,-67.0,,
202.318,-0.866,0.582,-0.1,,-67.0,,
202.367856,-0.83,0.726,-0.032,,-70.0,,
202.417904,-0.754,0.606,0.054,,-70.0,,
202.467952,-0.762,0.572,0.14,,-70.0,,
202.518,-0.73,0.522,0.158,,-70.0,,
202.567856,-0.754,0.48,0.124,,-66.0,,
202.617904,-0.772,0.528,0.08,,-66.0,,
202.667952,-0.802,0.464,0.022,,-66.0,,
202.718,-0.706,0.49,-0.162,,-66.0,,
202.767856,-0.662,0.482,-0.264,,-74.0,,
202.817904,-0.6,0.488,-0.44,,-74.0,,
202.867952,-0.574,0.542,-0.496,,-74.0,,
202.918,-0.52,0.35,-0.544,,-74.0,,
202.967856,-0.488,0.496,-0.734,,-74.0,,
203.017904,-0.436,0.46,-0.808,,-74.0,,
203.067952,-0.434,0.344,-0.732,,-74.0,,
203.118,-0.43,0.414,-0.794,,-74.0,,
203.168856,-0.392,0.59,-0.858,,-65.0,,
203.218904,-0.394,0.956,-0.984,,-65.0,,
203.268952,-0.512,0.646,-0.816,,-65.0,,
203.319,-0.36,0.614,-0.24,,-65.0,,
203.368856,-0.4,0.222,0.348,,-61.0,,
203.418904,-0.35,-0.014,0.77,,-61.0,,
203.468952,-0.424,0.254,0.818,,-61.0,,
203.519,-0.362,0.24,0.924,,-61.0,,
203.568856,-0.362,0.286,0.928,,-60.0,,
203.618904,-0.27,0.214,0.956,,-60.0,,
203.668952,-0.244,0.192,0.962,,-60.0,,
203.719,-0.52,-0.02,0.936,,-60.0,,
203.768856,-0.464,0.526,0.896,,-60.0,,
203.818904,-0.034,0.3,0.936,,-60.0,,
203.868952,-0.338,0.462,0.876,,-60.0,,
203.919,0.098,0.51,0.91,,-60.0,,
203.968856,-0.242,0.408,0.736,,-61.0,,
204.018904,-0.138,0.182,0.646,,-61.0,,
204.068952,-0.962,0.192,0.52,,-61.0,,
204.119,-0.442,0.054,0.462,,-61.0,,
204.169856,-0.776,0.31,0.48,,-67.0,,
204.219904,-0.818,0.252,0.316,,-67.0,,
204.269952,-1.148,0.446,0.198,,-67.0,,
204.32,-1.25,0.454,0.024,,-67.0,,
204.369856,-1.424,0.516,-0.048,,-64.0,,
204.419904,-1.218,0.57,-0.142,,-64.0,,
204.469952,-1.012,0.51,-0.106,,-64.0,,
204.52,-0.958,0.422,0.024,,-64.0,,
204.569856,-0.928,0.278,0.134,,-65.0,,
204.619904,-0.978,0.28,0.128,,-65.0,,
204.669952,-0.91,0.252,0.086,,-65.0,,
204.72,-0.884,0.248,0.088,,-65.0,,
204.769856,-0.896,0.128,0.118,,-67.0,,
204.819904,-0.922,0.12,0.142,,-67.0,,
204.869952,-0.916,0.12,0.086,,-67.0,,
204.92,-0.948,0.166,0.078,,-67.0,,
204.969856,-0.934,0.166,0.086,,-67.0,,
205.019904,-0.912,0.146,0.062,,-67.0,,
205.069952,-0.936,0.15,0.086,,-67.0,,
205.12,-0.926,0.166,0.088,,-67.0,,
205.170856,-0.92,0.176,0.078,,-65.0,,
205.220904,-0.922,0.168,0.096,,-65.0,,
205.270952,-0.914,0.176,0.092,,-65.0,,
205.321,-0.922,0.168,0.126,,-65.0,,
205.370856,-0.912,0.176,0.092,,-63.0,,
205.420904,-0.89,0.174,0.12,,-63.0,,
205.470952,-0.852,0.176,0.128,,-63.0,,
205.521,-0.788,0.192,0.126,,-63.0,,
205.570856,-0.848,0.216,0.086,,-66.0,,
205.620904,-0.946,0.24,0.092,,-66.0,,
205.670952,-1.016,0.224,0.024,,-66.0,,
205.721,-1.138,0.284,0.046,,-66.0,,
205.770856,-1.05,0.274,0.012,,-64.0,,
205.820904,-1.05,0.312,0.008,,-64.0,,
205.870952,-0.94,0.29,-0.094,,-64.0,,
205.921,-0.92,0.352,-0.154,,-64.0,,
205.970856,-0.848,0.422,-0.226,,-69.0,,
206.020904,-0.8,0.432,-0.156,,-69.0,,
206.070952,-0.77,0.422,-0.124,,-69.0,,
206.121,-0.618,0.408,-0.08,,-69.0,,
206.171856,-0.494,0.358,-0.052,,-66.0,,
206.221904,-0.66,0.27,-0.008,,-66.0,,
206.271952,-1.032,0.262,-0.09,,-66.0,,
206.322,-1.418,0.502,-0.026,,-66.0,,
206.371856,-1.16,0.486,0.06,,-64.0,,
206.421904,-0.76,0.48,0.032,,-64.0,,
206.471952,-0.506,0.44,0.062,,-64.0,,
206.522,-0.794,0.28,-0.004,,-64.0,,
206.571856,-1.022,0.226,-0.092,,-69.0,,
206.621904,-1.16,0.348,-0.002,,-69.0,,
206.671952,-1.244,0.368,0.078,,-69.0,,
206.722,-1.262,0.448,0.146,,-69.0,,
206.771856,-1.138,0.6,0.428,,-72.0,,
206.821904,-1.166,0.888,0.198,,-72.0,,
206.871952,-1.026,1.44,-0.008,,-72.0,,
206.922,-0.964,1.518,-0.096,,-72.0,,
206.971856,-0.76,1.35,-0.176,,-67.0,,
207.021904,-0.712,1.208,-0.222,,-67.0,,
207.071952,-0.446,0.958,-0.226,,-67.0,,
207.122,-0.416,0.78,-0.206,,-67.0,,
207.172856,-0.286,0.624,-0.136,,-67.0,,
207.222904,-0.272,0.456,-0.184,,-67.0,,
207.272952,-0.066,0.342,-0.042,,-67.0,,
207.323,0.128,0.27,0.008,,-67.0,,
207.372856,0.4,0.194,0.37,,-72.0,,
207.422904,0.624,0.214,0.486,,-72.0,,
207.472952,0.728,-0.218,0.776,,-72.0,,
207.523,0.95,0.27,0.638,,-72.0,,
207.572856,0.792,-0.142,0.692,,-67.0,,
207.622904,0.774,0.124,0.518,,-67.0,,
207.672952,0.856,0.044,0.416,,-67.0,,
207.723,0.926,-0.082,0.374,,-67.0,,
207.772856,0.856,0.022,0.376,,-71.0,,
207.822904,0.808,0.102,0.424,,-71.0,,
207.872952,0.742,0.358,0.366,,-71.0,,
207.923,0.68,0.264,0.472,,-71.0,,
207.972856,0.456,0.08,0.482,,-65.0,,
208.022904,0.046,0.056,0.59,,-65.0,,
208.072952,0.438,-0.408,0.378,,-65.0,,
208.123,0.79,-0.432,0.3,,-65.0,,
208.172856,1.282,-0.248,0.224,,-64.0,-99.0,
208.222904,1.368,0.096,0.224,,-64.0,-99.0,
208.272952,1.08,-0.046,0.262,,-64.0,-99.0,
208.323,0.934,0.014,0.184,,-64.0,-99.0,
208.573856,-0.184,-0.002,-0.192,,-71.0,,
208.623904,-0.752,0.688,-0.24,,-71.0,,
208.673952,-1.092,1.53,-0.148,,-71.0,,
208.724,-0.996,2.194,-0.178,,-71.0,,
208.773856,-0.872,1.548,0.118,,-73.0,,
208.823904,-1.512,1.086,0.314,,-73.0,,
208.873952,-1.586,1.182,0.444,,-73.0,,
208.924,-1.312,0.844,0.062,,-73.0,,
208.973856,-0.9,0.558,0.126,,-68.0,,
209.023904,-0.962,0.044,0.214,,-68.0,,
209.073952,-1.048,-0.016,0.182,,-68.0,,
209.124,-0.898,-0.132,0.136,,-68.0,,
209.173856,-0.906,0.066,0.056,,-68.0,,
209.223904,-0.97,0.286,0.048,,-68.0,,
209.273952,-0.944,0.158,0.08,,-68.0,,
209.324,-0.842,0.134,0.096,,-68.0,,
209.373856,-0.84,0.098,0.098,,-71.0,,
209.423904,-0.89,0.126,0.134,,-71.0,,
209.473952,-0.89,0.172,0.144,,-71.0,,
209.524,-0.882,0.222,0.164,,-71.0,,
209.574856,-0.93,0.228,0.152,,-74.0,,
209.624904,-0.946,0.23,0.178,,-74.0,,
209.674952,-0.926,0.216,0.172,,-74.0,,
209.725,-1.008,0.206,0.192,,-74.0,,
209.774856,-0.942,0.194,0.206,,-72.0,,
209.824904,-0.928,0.184,0.184,,-72.0,,
209.874952,-0.92,0.21,0.192,,-72.0,,
209.925,-0.88,0.184,0.156,,-72.0,,
209.974856,-0.912,0.208,0.15,-101.0,-68.0,,
210.024904,-0.898,0.198,0.158,-101.0,-68.0,,
210.074952,-0.9,0.19,0.146,-101.0,-68.0,,
210.125,-0.91,0.214,0.14,-101.0,-68.0,,
210.174856,-0.904,0.208,0.156,,-69.0,,
210.224904,-0.904,0.204,0.15,,-69.0,,
210.274952,-0.916,0.212,0.148,,-69.0,,
210.325,-0.928,0.224,0.128,,-69.0,,
210.374856,-0.944,0.216,0.124,,-73.0,,
210.424904,-0.906,0.216,0.118,,-73.0,,
210.474952,-0.93,0.23,0.126,,-73.0,,
210.525,-0.936,0.232,0.136,,-73.0,,
210.575856,-0.914,0.226,0.128,,-74.0,,
210.625904,-0.932,0.216,0.112,,-74.0,,
210.675952,-0.936,0.208,0.098,,-74.0,,
210.726,-0.906,0.22,0.102,,-74.0,,
210.775856,-0.912,0.23,0.088,,-71.0,,
210.825904,-0.928,0.198,0.086,,-71.0,,
210.875952,-0.894,0.206,0.064,,-71.0,,
210.926,-0.872,0.192,0.06,,-71.0,,
210.975856,-0.912,0.166,0.048,,-74.0,,
211.025904,-0.904,0.176,0.024,,-74.0,,
211.075952,-0.926,0.184,0.018,,-74.0,,
211.126,-1.012,0.184,-0.036,,-74.0,,
211.175856,-0.986,0.184,-0.05,,-72.0,,
211.225904,-0.978,0.174,-0.066,,-72.0,,
211.275952,-0.948,0.156,-0.05,,-72.0,,
211.326,-0.98,0.188,-0.018,,-72.0,,
211.375856,-0.974,0.158,-0.008,,-66.0,,
211.425904,-0.962,0.14,0.008,,-66.0,,
211.475952,-1.006,0.112,0.016,,-66.0,,
211.526,-1.026,0.112,0.024,,-66.0,,
211.576856,-0.882,0.146,0.108,,-70.0,,
211.626904,-0.776,0.134,0.134,,-70.0,,
211.676952,-0.8,0.168,0.192,,-70.0,,
211.727,-0.93,0.21,0.268,,-70.0,,
211.776856,-0.91,0.24,0.324,,-69.0,,
211.826904,-0.882,0.142,0.248,,-69.0,,
211.876952,-0.88,0.06,0.192,,-69.0,,
211.927,-0.754,0.044,0.192,,-69.0,,
211.976856,-0.74,-0.014,0.142,,-73.0,-104.0,
212.026904,-0.73,-0.02,0.128,,-73.0,-104.0,
212.076952,-0.782,-0.11,0.046,,-73.0,-104.0,
212.127,-0.76,-0.18,0.074,,-73.0,-104.0,
212.176856,-0.882,-0.278,0.096,,-75.0,,
212.226904,-0.952,-0.202,0.176,,-75.0,,
212.276952,-1.024,-0.122,0.144,,-75.0,,
212.327,-1.258,0.036,0.176,,-75.0,,
212.376856,-1.33,0.22,0.23,,-70.0,,
212.426904,-1.12,0.478,0.422,,-70.0,,
212.476952,-0.932,0.492,0.38,,-70.0,,
212.527,-0.706,0.688,0.076,,-70.0,,
212.577856,-0.538,0.95,-0.05,,-71.0,,
212.627904,-0.394,0.852,-0.162,,-71.0,,
212.677952,-0.392,0.824,-0.124,,-71.0,,
212.728,-0.494,0.524,0.03,,-71.0,,
212.777856,-0.688,0.428,-0.026,,-73.0,,
212.827904,-0.93,0.904,0.016,,-73.0,,
212.877952,-0.926,1.022,-0.016,,-73.0,,
212.928,-0.854,0.942,-0.274,,-73.0,,
212.977856,-0.484,0.998,-0.178,,-68.0,,
213.027904,-0.222,1.276,-0.158,,-68.0,,
213.077952,-0.32,0.786,-0.356,,-68.0,,
213.128,-0.176,0.984,-0.448,,-68.0,,
213.177856,-0.2,0.672,0.056,,-70.0,,
213.227904,-0.098,0.904,-0.024,,-70.0,,
213.277952,-0.19,0.696,-0.04,,-70.0,,
213.328,0.008,0.774,0.182,,-70.0,,
213.377856,0.06,0.938,0.374,,-76.0,,
213.427904,-0.056,0.878,0.39,,-76.0,,
213.477952,-0.048,1.008,0.274,,-76.0,,
213.528,-0.1,0.926,0.21,,-76.0,,
213.577856,-0.04,1.096,0.23,,-74.0,,
213.627904,-0.02,1.064,0.238,,-74.0,,
213.677952,0.034,1.006,0.322,,-74.0,,
213.728,0.062,0.696,0.408,,-74.0,,
213.778856,-0.036,0.924,0.344,,-75.0,,
213.828904,-0.064,0.856,0.318,,-75.0,,
213.878952,-0.112,0.992,0.364,,-75.0,,
213.929,-0.062,0.892,0.316,,-75.0,,
213.978856,-0.106,0.87,0.254,,-72.0,,
214.028904,-0.112,1.004,0.262,,-72.0,,
214.078952,-0.138,0.982,0.294,,-72.0,,
214.129,-0.14,0.982,0.318,,-72.0,,
214.178856,-0.15,0.786,0.352,,-72.0,,
214.228904,-0.194,0.992,0.272,,-72.0,,
214.278952,-0.104,0.918,0.294,,-72.0,,
214.329,-0.116,0.87,0.328,,-72.0,,
214.378856,-0.146,0.96,0.316,,-72.0,,
214.428904,-0.128,0.93,0.27,,-72.0,,
214.478952,-0.098,0.974,0.224,,-72.0,,
214.529,-0.118,0.88,0.268,,-72.0,,
214.578856,-0.122,0.942,0.176,,-73.0,,
214.628904,-0.104,0.928,0.178,,-73.0,,
214.678952,-0.13,0.946,0.176,,-73.0,,
214.729,-0.114,0.952,0.15,,-73.0,,
214.779856,-0.128,0.96,0.15,,-74.0,,
214.829904,-0.12,0.902,0.102,,-74.0,,
214.879952,-0.104,0.952,0.038,,-74.0,,
214.93,-0.114,0.952,0.096,,-74.0,,
214.979856,-0.114,0.93,0.07,,-74.0,,
215.029904,-0.114,0.99,0.012,,-74.0,,
215.079952,-0.13,0.968,0.022,,-74.0,,
215.13,-0.104,0.95,0.016,,-74.0,,
215.179856,-0.13,0.932,-0.002,,-74.0,,
215.229904,-0.126,0.936,0.02,,-74.0,,
215.279952,-0.138,0.91,0.014,,-74.0,,
215.33,-0.128,0.974,0.014,,-74.0,,
215.379856,-0.136,0.944,0.024,,-74.0,,
215.429904,-0.128,0.95,0.016,,-74.0,,
215.479952,-0.13,0.952,0.006,,-74.0,,
215.53,-0.128,0.956,0.006,,-74.0,,
215.579856,-0.128,0.96,-0.01,,-73.0,,
215.629904,-0.122,0.944,0.024,,-73.0,,
215.679952,-0.11,0.934,0.012,,-73.0,,
215.73,-0.114,0.956,0.016,,-73.0,,
215.780856,-0.126,0.944,-0.012,,-72.0,,
215.830904,-0.122,0.952,-0.004,,-72.0,,
215.880952,-0.128,0.94,-0.004,,-72.0,,
215.931,-0.11,0.958,-0.008,,-72.0,,
215.980856,-0.138,0.958,-0.004,,-72.0,,
216.030904,-0.122,0.96,-0.008,,-72.0,,
216.080952,-0.128,0.942,0.014,,-72.0,,
216.131,-0.116,0.902,0.008,,-72.0,,
216.180856,-0.112,0.944,-0.002,,-72.0,,
216.230904,-0.106,0.962,-0.008,,-72.0,,
216.280952,-0.114,0.944,-0.008,,-72.0,,
216.380856,-0.114,0.958,-0.008,,-74.0,,
216.430904,-0.114,0.984,-0.016,,-74.0,,
216.531,-0.208,1.122,0.088,,-74.0,,
216.580856,-0.256,1.326,0.322,,-67.0,,
216.630904,-0.546,1.44,0.48,,-67.0,,
216.680952,-0.862,1.148,0.432,,-67.0,,
216.731,-0.818,0.264,0.396,,-67.0,,
216.781856,-0.672,0.082,0.526,,-75.0,,
216.831904,-0.568,0.2,0.246,,-75.0,,
216.881952,-0.13,0.828,0.64,,-75.0,,
216.932,-0.35,0.86,0.462,,-75.0,,
216.981856,-0.592,1.054,0.604,,-74.0,,
217.031904,-0.446,1.552,0.278,,-74.0,,
217.081952,-0.424,1.454,-0.14,,-74.0,,
217.132,-0.338,1.266,-0.232,,-74.0,,
217.181856,-0.208,1.434,-0.06,,-78.0,,
217.231904,-0.224,1.856,0.112,,-78.0,,
217.281952,-0.308,1.112,0.024,,-78.0,,
217.332,-0.962,0.832,-0.402,,-78.0,,
217.381856,-1.018,0.888,-0.356,,-77.0,,
217.431904,-0.488,-0.512,0.43,,-77.0,,
217.481952,-0.238,-1.082,0.742,,-77.0,,
217.532,-0.252,0.776,-0.994,,-77.0,,
217.581856,-0.44,0.166,0.124,,-84.0,,
217.631904,-2.138,1.784,-0.398,,-84.0,,
217.681952,-1.416,-0.48,0.112,,-84.0,,
217.732,-0.98,0.088,-0.312,,-84.0,,
217.782856,-0.886,-0.18,0.008,,-70.0,,
217.832904,-1.092,0.038,-0.048,,-70.0,,
217.882952,-1.096,-0.066,0.06,,-70.0,,
217.933,-0.858,-0.562,-0.024,,-70.0,,
217.982856,-0.87,-0.482,0.184,,-85.0,,
218.032904,-0.888,-0.444,0.156,,-85.0,,
218.082952,-0.912,-0.106,0.376,,-85.0,,
218.133,-1.074,0.13,0.166,,-85.0,,
218.182856,-0.904,0.03,0.322,,-81.0,,
218.232904,-0.796,-0.352,0.332,,-81.0,,
218.282952,-0.928,-0.302,0.192,,-81.0,,
218.333,-0.848,-0.058,0.416,,-81.0,,
218.382856,-1.042,0.076,0.152,,-94.0,,
218.432904,-1.074,-0.068,0.192,,-94.0,,
218.482952,-0.798,-0.116,0.456,,-94.0,,
218.533,-1.172,0.29,0.546,,-94.0,,
218.582856,-0.83,0.178,0.632,,-71.0,,
218.632904,-1.12,0.434,0.296,,-71.0,,
218.682952,-0.874,0.278,0.608,,-71.0,,
218.733,-1.04,0.274,0.504,,-71.0,,
218.782856,-0.622,1.034,-0.52,,-76.0,,
218.832904,-0.894,1.34,-0.178,,-76.0,,
218.882952,-0.882,0.598,0.638,,-76.0,,
218.933,-0.754,1.23,0.728,,-76.0,,
218.983856,-0.74,0.014,0.946,,-75.0,,
219.033904,-0.526,0.462,0.9,,-75.0,,
219.083952,-0.35,0.582,0.932,,-75.0,,
219.134,-0.276,0.062,0.864,,-75.0,,
219.183856,-0.296,0.34,0.75,,-71.0,,
219.233904,-0.032,0.216,0.56,,-71.0,,
219.283952,0.23,0.318,0.52,,-71.0,,
219.334,0.472,0.29,0.368,,-71.0,,
219.383856,0.59,0.384,0.318,,-71.0,,
219.433904,0.608,0.422,0.488,,-71.0,,
219.483952,0.688,0.462,0.408,,-71.0,,
219.534,0.754,0.38,0.422,,-71.0,,
219.583856,0.636,0.736,0.324,,-74.0,,
219.633904,0.6,0.942,0.056,,-74.0,,
219.683952,0.552,0.92,-0.04,,-74.0,,
219.734,0.606,0.84,-0.178,,-74.0,,
219.783856,0.588,0.816,-0.26,,-77.0,,
219.833904,0.572,0.674,-0.29,,-77.0,,
219.883952,0.59,0.668,-0.328,,-77.0,,
219.934,0.592,0.67,-0.298,,-77.0,,
219.984856,0.558,0.696,-0.284,,-79.0,,
220.034904,0.568,0.856,-0.32,,-79.0,,
220.084952,0.568,0.728,-0.334,,-79.0,,
220.135,0.56,0.64,-0.33,,-79.0,,
220.184856,0.566,0.626,-0.364,,-80.0,,
220.234904,0.574,0.646,-0.378,,-80.0,,
220.284952,0.578,0.678,-0.36,,-80.0,,
220.335,0.572,0.646,-0.368,,-80.0,,
220.384856,0.562,0.71,-0.344,,-73.0,-99.0,
220.434904,0.574,0.832,-0.242,,-73.0,-99.0,
220.484952,0.59,0.866,-0.098,,-73.0,-99.0,
220.535,0.518,0.624,-0.142,,-73.0,-99.0,
220.584856,0.486,0.642,0.092,,-72.0,,
220.634904,0.422,0.56,0.342,,-72.0,,
220.684952,0.414,0.76,0.536,,-72.0,,
220.735,0.392,-0.026,0.95,,-72.0,,
220.784856,0.268,0.032,1.15,,-70.0,,
220.834904,0.316,0.098,1.09,,-70.0,,
220.884952,-0.12,1.308,1.192,,-70.0,,
220.935,0.35,0.16,0.976,,-70.0,,
220.985856,0.19,0.03,1.062,,-70.0,,
221.035904,0.232,-0.158,1.062,,-70.0,,
221.085952,0.182,0.028,0.992,,-70.0,,
221.136,0.206,0.112,1.052,,-70.0,,
221.185856,0.212,0.054,1.022,,-70.0,,
221.235904,0.208,0.056,1.054,,-70.0,,
221.285952,0.206,0.054,1.038,,-70.0,,
221.336,0.216,0.056,1.046,,-70.0,,
221.385856,0.216,0.06,1.038,,-70.0,,
221.435904,0.224,0.042,1.042,,-70.0,,
221.485952,0.21,0.054,1.032,,-70.0,,
221.536,0.192,0.032,1.006,,-70.0,,
221.585856,0.224,0.054,1.042,,-70.0,,
221.635904,0.206,0.062,1.046,,-70.0,,
221.685952,0.22,0.056,1.038,,-70.0,,
221.736,0.208,0.056,1.042,,-70.0,,
221.785856,0.214,0.054,1.038,,-70.0,,
221.835904,0.22,0.048,1.054,,-70.0,,
221.885952,0.21,0.046,1.04,,-70.0,,
221.936,0.21,0.048,1.042,,-70.0,,
221.986856,0.216,0.05,1.052,,-70.0,,
222.036904,0.192,0.046,1.028,,-70.0,,
222.086952,0.214,0.046,1.048,,-70.0,,
222.137,0.216,0.05,1.036,,-70.0,,
222.186856,0.22,0.05,1.042,,-70.0,,
222.236904,0.222,0.044,1.048,,-70.0,,
222.286952,0.216,0.054,1.048,,-70.0,,
222.337,0.224,0.022,1.048,,-70.0,,
222.386856,0.284,-0.09,1.116,,-72.0,,
222.436904,0.318,0.296,1.18,,-72.0,,
222.486952,0.552,-0.288,1.308,,-72.0,,
222.537,0.848,-0.398,1.382,,-72.0,,
222.586856,0.072,-0.832,1.112,,-68.0,,
222.636904,-0.386,0.048,0.816,,-68.0,,
222.686952,-0.19,0.198,0.318,,-68.0,,
222.737,-0.562,0.48,-0.206,,-68.0,,
222.786856,-0.72,-0.74,0.028,,-74.0,-101.0,
222.836904,-0.554,-0.212,1.688,,-74.0,-101.0,
222.886952,0.048,0.012,2.078,,-74.0,-101.0,
222.937,-0.296,-0.526,1.73,,-74.0,-101.0,
222.987856,0.014,-0.618,0.904,,-71.0,-102.0,
223.037904,-0.52,-0.252,1.054,,-71.0,-102.0,
223.087952,-0.698,-0.106,1.222,,-71.0,-102.0,
223.138,-0.452,-0.034,1.314,,-71.0,-102.0,
223.187856,-0.194,0.184,1.328,,-70.0,,
223.237904,0.23,0.166,0.904,,-70.0,,
223.287952,0.434,0.184,0.704,,-70.0,,
223.338,0.346,0.24,0.59,,-70.0,,
223.387856,0.424,0.12,0.632,,-69.0,,
223.437904,0.294,0.392,0.8,,-69.0,,
223.487952,0.014,-2.024,0.04,,-69.0,,
223.538,0.688,0.184,0.54,,-69.0,,
223.587856,0.754,-0.89,0.782,,-67.0,-99.0,
223.637904,0.486,-0.11,1.286,,-67.0,-99.0,
223.687952,0.28,-0.498,1.136,,-67.0,-99.0,
223.738,-0.096,-0.232,1.276,,-67.0,-99.0,
223.787856,-0.2,-0.42,1.184,,-71.0,-99.0,
223.837904,-0.45,-0.32,0.988,,-71.0,-99.0,
223.887952,-0.35,-0.386,0.8,,-71.0,-99.0,
223.938,-0.544,-0.4,0.702,,-71.0,-99.0,
223.987856,-0.45,-0.414,0.752,,-69.0,,
224.037904,-0.33,-0.446,0.61,,-69.0,,
224.087952,-0.32,-0.4,0.668,,-69.0,,
224.138,-0.388,-0.386,0.64,,-69.0,,
224.188856,-0.402,-0.37,0.68,,-74.0,-90.0,
224.238904,-0.242,-0.368,0.776,,-74.0,-90.0,
224.288952,-0.098,-0.314,0.798,,-74.0,-90.0,
224.339,0.05,-0.062,0.864,,-74.0,-90.0,
224.388856,0.294,0.024,1.276,,-66.0,-100.0,
224.438904,-0.146,0.168,1.552,,-66.0,-100.0,
224.488952,0.024,0.568,1.272,,-66.0,-100.0,
224.539,-0.126,0.64,1.292,,-66.0,-100.0,
224.588856,-0.05,-0.058,1.036,,-63.0,,
224.638904,-0.154,-0.062,0.944,,-63.0,,
224.688952,-0.256,0.056,0.982,,-63.0,,
224.739,-0.296,-0.002,0.966,,-63.0,,
224.788856,-0.352,-0.186,1.062,,-69.0,,
224.838904,-0.386,-0.136,1.004,,-69.0,,
224.888952,-0.304,-0.126,1.004,,-69.0,,
224.939,-0.296,0.062,1.0,,-69.0,,
224.988856,-0.194,0.194,1.02,,-71.0,,
225.038904,-0.114,0.29,1.04,,-71.0,,
225.088952,-0.11,0.4,1.08,,-71.0,,
225.139,-0.08,0.452,1.03,,-71.0,,
225.189856,0.12,0.706,0.832,,-70.0,,
225.239904,0.018,0.624,0.54,,-70.0,,
225.289952,-0.32,0.568,0.486,,-70.0,,
225.34,-0.346,0.85,0.498,,-70.0,,
225.389856,-0.362,1.072,0.454,,-70.0,,
225.439904,-0.436,0.8,0.368,,-70.0,,
225.489952,-0.08,1.036,0.308,,-70.0,,
225.54,0.07,1.08,0.224,,-70.0,,
225.589856,0.158,1.128,0.162,,-76.0,,
225.639904,0.078,0.952,0.142,,-76.0,,
225.689952,-0.228,0.718,0.44,,-76.0,,
225.74,-0.058,0.736,0.624,,-76.0,,
225.789856,-0.024,0.734,0.344,,-71.0,,
225.839904,-0.136,0.918,0.382,,-71.0,,
225.889952,-0.104,0.942,0.244,,-71.0,,
225.94,-0.05,0.944,0.284,,-71.0,,
225.989856,-0.094,0.822,0.364,,-71.0,,
226.039904,-0.128,0.934,0.352,,-71.0,,
226.089952,-0.136,0.974,0.288,,-71.0,,
226.14,-0.154,0.942,0.294,,-71.0,,
226.190856,-0.16,1.03,0.332,,-70.0,,
226.240904,-0.28,0.744,0.326,,-70.0,,
226.290952,-0.176,1.21,0.248,,-70.0,,
