t,x,y,z
83.203,0.528,0.084,0.114
83.252856,0.706,0.064,0.102
83.302904,0.804,0.096,0.056
83.352952,1.232,0.018,-0.008
83.403,1.36,-0.024,-0.036
83.452856,1.21,-0.028,0.024
83.502904,1.21,-0.088,0.018
83.552952,1.22,-0.158,0.04
83.603,1.17,-0.206,0.056
83.652856,1.22,-0.216,0.062
83.702904,1.07,-0.158,0.06
83.752952,0.922,-0.176,0.166
83.803,0.818,-0.224,0.176
83.853856,0.89,-0.252,0.214
83.903904,0.922,-0.188,0.182
83.953952,0.994,-0.204,0.13
84.004,1.13,-0.264,0.07
84.053856,1.012,-0.306,0.072
84.103904,0.868,-0.29,0.016
84.153952,0.892,-0.284,0.018
84.204,0.972,-0.272,0.04
84.253856,0.936,-0.28,0.038
84.303904,0.958,-0.428,0.062
84.353952,0.9,-0.418,0.002
84.404,0.778,-0.444,-0.074
84.453856,0.676,-0.532,-0.068
84.503904,0.628,-0.51,-0.156
84.553952,0.606,-0.45,-0.16
84.604,0.548,-0.674,-0.186
84.653856,0.68,-0.736,-0.178
84.703904,0.882,-0.736,-0.28
84.753952,0.852,-0.688,-0.226
84.804,0.778,-0.558,-0.104
84.853856,0.756,-0.55,-0.112
84.903904,0.826,-0.51,0.07
84.953952,0.898,-0.494,0.112
85.004,0.868,-0.504,-0.104
85.054856,0.82,-0.574,-0.174
85.104904,0.954,-0.606,-0.064
85.154952,0.67,-0.646,-0.18
85.205,0.608,-0.494,-0.234
85.254856,0.528,-0.638,-0.174
85.304904,0.506,-0.396,-0.03
85.354952,0.546,-0.55,-0.072
85.405,0.686,-0.83,-0.25
85.454856,0.738,-0.736,-0.546
85.504904,0.626,-0.658,-0.452
85.554952,0.608,-0.604,-0.36
85.605,0.454,-0.43,-0.194
85.654856,0.59,-0.376,-0.116
85.704904,0.624,-0.608,-0.26
85.754952,0.51,-0.46,-0.324
85.805,0.802,-0.722,-0.32
85.854856,0.794,-0.226,-0.078
85.904904,0.872,-0.366,-0.13
85.954952,1.006,-0.384,-0.078
86.005,0.986,-0.416,-0.096
86.055856,0.994,-0.418,-0.16
86.105904,0.906,-0.398,-0.162
86.155952,0.862,-0.368,-0.136
86.206,0.864,-0.358,-0.068
86.255856,0.832,-0.358,-0.016
86.305904,0.888,-0.334,-0.02
86.355952,0.872,-0.288,0.044
86.406,0.938,-0.274,0.092
86.455856,0.93,-0.238,0.166
86.505904,0.928,-0.222,0.164
86.555952,0.98,-0.192,0.166
86.606,0.96,-0.166,0.152
86.655856,0.912,-0.192,0.166
86.705904,0.922,-0.16,0.176
86.755952,0.928,-0.098,0.156
86.806,0.928,-0.184,0.134
86.855856,0.916,-0.224,0.098
86.905904,0.93,-0.166,0.092
86.955952,0.92,-0.18,0.104
87.006,0.946,-0.204,0.088
87.056856,0.914,-0.198,0.096
87.106904,0.96,-0.17,0.198
87.156952,0.848,-0.14,0.104
87.207,0.818,-0.23,0.16
87.256856,0.808,-0.254,0.128
87.306904,0.868,-0.226,0.13
87.356952,0.864,-0.252,0.094
87.407,0.922,-0.224,0.034
87.456856,0.91,-0.248,0.006
87.506904,1.0,-0.322,-0.018
87.556952,0.97,-0.338,-0.084
87.607,0.976,-0.368,-0.114
87.656856,0.946,-0.4,-0.12
87.706904,0.944,-0.416,-0.1
87.756952,0.944,-0.46,-0.092
87.807,0.882,-0.436,-0.062
87.856856,0.856,-0.39,-0.068
87.906904,0.756,-0.408,-0.084
87.956952,0.714,-0.444,-0.122
88.007,0.736,-0.508,-0.224
88.057856,0.776,-0.558,-0.272
88.107904,0.696,-0.496,-0.224
88.157952,0.708,-0.48,-0.228
88.208,0.77,-0.488,-0.26
88.257856,0.84,-0.48,-0.224
88.307904,0.842,-0.462,-0.182
88.357952,0.754,-0.366,-0.068
88.408,0.666,-0.27,-0.024
88.457856,0.68,-0.198,0.006
88.507904,0.808,-0.182,0.018
88.557952,1.064,-0.216,0.046
88.608,1.44,-0.156,-0.024
88.657856,1.378,-0.16,-0.026
88.707904,1.226,-0.248,0.018
88.757952,0.564,-0.368,0.2
88.808,0.506,-0.378,-0.02
88.857856,0.946,-0.296,0.088
88.907904,1.23,-0.316,0.028
88.957952,1.2,-0.316,0.38
89.008,1.106,-0.448,0.382
89.058856,1.202,-0.486,0.142
89.108904,1.134,-0.398,0.144
89.158952,1.104,-0.364,0.112
89.209,1.06,-0.344,-0.026
89.258856,1.0,-0.712,-0.094
89.308904,0.944,-0.84,-0.162
89.358952,0.754,-0.928,-0.074
89.409,0.682,-0.998,-0.122
89.458856,0.826,-1.08,-0.2
89.508904,0.868,-1.014,-0.128
89.558952,0.938,-0.872,-0.178
89.609,0.746,-0.968,-0.11
89.658856,0.58,-0.77,-0.096
89.708904,0.098,-0.43,0.014
89.758952,-0.108,-0.352,0.102
89.809,-0.334,-0.344,0.296
89.858856,-0.586,-0.338,0.588
89.908904,-0.754,0.19,0.636
89.958952,-0.92,0.186,0.66
90.009,-0.904,0.02,0.636
90.058856,-0.824,0.062,0.496
90.108904,-0.92,0.112,0.424
90.158952,-0.764,0.314,0.622
90.209,-1.0,0.258,0.348
90.259856,-0.876,0.116,0.46
90.309904,-0.926,0.002,0.398
90.359952,-0.824,-0.128,0.38
90.41,-0.704,-0.462,0.166
90.459856,-0.518,-0.248,0.464
90.509904,-0.288,-0.16,0.592
90.559952,-0.446,0.28,0.334
90.61,-0.76,0.482,0.368
90.659856,-0.962,0.264,0.344
90.709904,-0.978,0.308,0.404
90.759952,-0.964,0.28,0.39
90.81,-0.882,0.142,0.438
90.859856,-0.846,0.224,0.448
90.909904,-0.55,0.384,0.44
90.959952,-0.416,0.536,0.438
91.01,-0.108,0.712,0.224
91.059856,0.136,0.516,-0.036
91.109904,0.474,-0.204,-0.612
91.159952,0.536,-1.166,-0.398
91.21,0.446,-2.336,-0.384
91.260856,0.648,-2.222,-0.414
91.310904,0.69,-1.542,-0.208
91.360952,1.018,-0.976,0.198
91.411,1.054,-0.63,0.398
91.460856,1.138,-0.544,0.386
91.510904,1.28,-0.718,0.248
91.560952,1.018,-0.486,0.094
91.611,0.958,-0.302,0.152
91.660856,0.916,-0.096,0.24
91.710904,0.928,-0.198,0.22
91.760952,0.878,-0.31,0.158
91.811,0.842,-0.354,0.11
91.860856,0.882,-0.344,0.112
91.910904,0.848,-0.28,0.152
91.960952,0.888,-0.198,0.158
92.011,0.896,-0.222,0.194
92.060856,0.898,-0.222,0.192
92.110904,0.912,-0.238,0.208
92.160952,0.942,-0.204,0.22
92.211,0.922,-0.198,0.22
92.261856,0.89,-0.226,0.204
92.311904,0.904,-0.238,0.208
92.361952,0.958,-0.232,0.176
92.412,0.904,-0.224,0.168
92.461856,0.902,-0.246,0.178
92.511904,0.89,-0.254,0.174
92.561952,0.882,-0.224,0.14
92.612,0.896,-0.262,0.178
92.661856,0.912,-0.278,0.176
92.711904,0.912,-0.27,0.166
92.761952,0.904,-0.286,0.182
92.812,0.906,-0.274,0.172
92.861856,0.922,-0.254,0.188
92.911904,0.926,-0.23,0.166
92.961952,0.912,-0.24,0.162
93.012,0.898,-0.252,0.208
93.061856,0.922,-0.184,0.204
93.111904,0.894,-0.188,0.19
93.161952,0.884,-0.194,0.172
93.212,0.876,-0.21,0.152
93.262856,0.91,-0.224,0.144
93.312904,0.912,-0.238,0.126
93.362952,0.912,-0.248,0.156
93.413,0.928,-0.25,0.14
93.462856,0.92,-0.254,0.142
93.512904,0.92,-0.27,0.146
93.562952,0.914,-0.252,0.156
93.613,0.914,-0.248,0.142
93.662856,0.912,-0.248,0.134
93.712904,0.938,-0.248,0.15
93.762952,0.922,-0.24,0.126
93.813,0.92,-0.246,0.13
93.862856,0.922,-0.246,0.142
93.912904,0.926,-0.216,0.134
93.962952,0.938,-0.226,0.144
94.013,0.936,-0.204,0.114
94.062856,1.044,-0.204,0.078
94.112904,1.032,-0.166,0.006
94.162952,1.032,-0.142,-0.018
94.213,1.032,-0.112,-0.056
94.263856,0.992,-0.102,-0.096
94.313904,0.936,-0.114,-0.114
94.363952,0.946,-0.126,-0.128
94.414,0.994,-0.15,-0.144
94.463856,0.986,-0.286,-0.052
94.513904,0.896,-0.384,0.002
94.563952,0.882,-0.44,0.096
94.614,0.872,-0.526,0.13
94.663856,0.824,-0.524,0.23
94.713904,0.852,-0.496,0.2
94.763952,0.928,-0.548,0.338
94.814,0.858,-0.472,0.376
94.863856,0.894,-0.412,0.508
94.913904,0.954,-0.352,0.472
94.963952,0.836,-0.21,0.384
95.014,0.806,-0.13,0.238
95.063856,0.942,0.056,0.14
95.113904,0.77,-0.024,0.092
95.163952,0.77,0.13,-0.176
95.214,0.584,0.468,-0.28
95.263856,0.842,0.16,-0.328
95.313904,0.832,0.178,-0.232
95.363952,1.178,0.2,-0.202
95.414,1.256,0.164,-0.18
95.464856,1.08,0.058,-0.09
95.514904,1.056,0.08,-0.084
95.564952,0.91,0.392,0.044
95.615,0.882,-0.13,0.558
95.664856,1.488,-0.048,-0.434
95.714904,1.73,0.098,0.072
95.764952,0.93,-0.082,0.444
95.815,0.818,-0.034,0.152
95.864856,0.608,-0.182,0.166
95.914904,1.086,-0.134,0.078
95.964952,1.12,-0.374,0.24
96.015,1.064,-0.198,0.3
96.064856,0.794,-0.03,0.392
96.114904,0.848,-0.23,0.2
96.164952,0.984,-0.462,0.408
96.215,0.914,-0.87,0.286
96.264856,0.778,-0.758,0.28
96.314904,0.672,-0.67,0.262
96.364952,0.52,-0.754,0.272
96.415,0.474,-0.824,0.398
96.465856,0.296,-1.326,-0.008
96.515904,0.25,-1.472,-0.106
96.565952,0.24,-1.158,0.04
96.616,0.288,-1.072,0.072
96.665856,0.152,-0.934,0.072
96.715904,0.042,-0.736,0.056
96.765952,-0.038,-0.6,0.114
96.816,-0.07,-0.486,0.136
96.865856,-0.096,-0.476,0.21
96.915904,-0.192,-0.432,0.54
96.965952,-0.144,-0.36,0.642
97.016,-0.272,-0.75,0.44
97.065856,0.314,-0.764,2.11
97.115904,-0.51,0.392,0.716
97.165952,-0.472,-0.2,0.974
97.216,-0.242,-0.558,0.806
97.265856,-0.286,-0.716,0.748
97.315904,-0.318,-0.582,0.8
97.365952,-0.334,-0.55,0.832
97.416,-0.344,-0.536,0.792
97.466856,-0.368,-0.578,0.796
97.516904,-0.354,-0.64,0.768
97.566952,-0.342,-0.638,0.728
97.617,-0.352,-0.658,0.732
97.666856,-0.348,-0.648,0.71
97.716904,-0.364,-0.652,0.716
97.766952,-0.36,-0.646,0.718
97.817,-0.354,-0.636,0.7
97.866856,-0.364,-0.668,0.696
97.916904,-0.364,-0.698,0.678
97.966952,-0.386,-0.674,0.648
98.017,-0.372,-0.72,0.67
98.066856,-0.368,-0.608,0.688
98.116904,-0.398,-0.654,0.898
98.166952,0.026,-0.782,0.702
98.217,-0.146,-0.672,0.702
98.266856,-0.03,-0.722,0.664
98.316904,-0.088,-0.728,0.658
98.366952,-0.078,-0.646,0.542
98.417,-0.006,-0.806,0.702
98.467856,0.12,-0.958,0.738
98.517904,0.248,-0.876,0.846
98.567952,0.424,-0.604,0.888
98.618,0.528,-0.416,0.67
98.667856,0.65,-0.304,0.674
98.717904,0.634,-0.298,0.732
98.767952,0.702,-0.38,0.722
98.818,0.616,-0.226,0.606
98.867856,0.616,-0.154,0.524
98.917904,0.65,-0.706,0.47
98.967952,0.336,-0.472,0.624
99.018,0.738,-1.97,0.704
99.067856,0.776,0.116,1.24
99.117904,0.4,0.144,0.88
99.167952,0.228,0.938,0.902
99.218,0.52,0.792,0.096
99.267856,1.102,-0.136,-0.072
99.317904,1.274,-1.58,-0.702
99.367952,1.48,-0.124,0.504
99.418,1.006,-1.006,-0.35
99.468856,0.64,0.026,-0.168
99.518904,1.08,-0.07,0.044
99.568952,1.216,-0.24,0.162
99.619,1.018,-0.172,-0.058
99.668856,1.0,-0.254,-0.05
99.718904,1.092,-0.134,0.126
99.768952,0.818,-0.39,0.28
99.819,0.84,0.046,0.032
99.868856,0.874,-0.152,0.096
99.918904,1.052,-0.056,0.262
99.968952,0.992,0.168,0.188
100.019,0.992,0.042,0.088
100.068856,0.884,-0.108,0.152
100.118904,1.018,-0.024,0.22
100.168952,0.984,0.116,0.034
100.219,0.93,-0.034,0.15
100.268856,0.87,-0.038,0.248
100.318904,1.074,-0.188,0.078
100.368952,0.874,-0.39,0.176
100.419,0.904,-0.574,0.162
100.468856,0.928,0.146,0.35
100.518904,1.044,-0.376,0.482
100.568952,0.848,-0.35,0.498
100.619,1.0,-0.172,0.3
100.669856,1.018,-0.384,0.712
100.719904,0.982,0.064,0.568
100.769952,1.0,-0.624,1.038
100.82,1.444,-0.102,1.19
100.869856,1.72,-0.664,0.006
100.919904,0.946,-0.436,0.496
100.969952,0.794,-0.124,0.802
101.02,0.762,0.228,0.854
101.069856,0.522,0.206,0.816
101.119904,0.404,0.25,0.61
101.169952,0.336,0.072,0.496
101.22,0.42,-0.008,0.468
101.269856,0.152,0.02,0.302
101.319904,-0.166,0.12,0.28
101.369952,-0.608,0.114,0.286
101.42,-1.144,0.212,0.402
101.469856,-1.072,0.672,0.184
101.519904,-0.696,0.544,0.662
101.569952,-0.412,0.66,0.862
101.62,-0.358,0.496,0.974
101.670856,-0.36,0.552,1.174
101.720904,-0.344,0.544,1.192
101.770952,-0.462,0.144,1.196
101.821,-0.508,0.158,1.138
101.870856,-0.416,0.424,0.96
101.920904,-0.224,0.494,0.798
101.970952,-0.312,0.346,0.844
102.021,-0.526,0.334,0.83
102.070856,-0.464,0.258,0.91
102.120904,-0.514,0.078,0.792
102.170952,-0.414,-0.082,0.734
102.221,-0.416,-0.146,0.926
102.270856,-0.338,-0.14,0.75
102.320904,-0.28,-0.056,0.952
102.370952,-0.13,-0.014,0.998
102.421,-0.198,0.142,0.936
102.470856,-0.096,0.16,0.87
102.520904,-0.318,0.272,0.798
102.570952,-0.542,0.122,0.864
102.621,-0.674,0.126,0.952
102.871856,-0.392,0.442,0.856
102.921904,-0.576,0.344,0.854
102.971952,-0.614,0.388,0.856
103.022,-0.614,0.568,0.928
103.071856,-0.59,0.568,0.928
103.121904,-0.592,0.494,0.786
103.171952,-0.608,0.464,0.764
103.222,-0.646,0.306,0.534
103.271856,-0.686,0.242,0.48
103.321904,-0.728,0.02,0.254
103.371952,-0.862,0.144,0.236
103.422,-0.85,0.026,0.358
103.471856,-0.782,0.008,0.508
103.521904,-0.59,0.386,0.792
103.571952,-0.462,0.8,0.934
103.622,-0.384,0.586,1.248
104.072856,0.892,-0.798,2.188
104.122904,-0.572,-0.198,0.944
104.172952,-0.224,0.218,1.472
104.223,0.138,0.074,1.118
104.673856,-0.38,-0.226,1.088
104.723904,-0.248,0.65,1.116
104.773952,-0.488,0.912,1.008
104.824,-0.14,0.026,1.136
104.873856,0.11,-0.338,1.048
104.923904,0.2,-0.174,1.198
104.973952,0.09,-0.166,1.03
105.024,-0.06,0.104,0.898
105.073856,0.144,-0.064,1.03
105.123904,0.16,0.216,1.046
105.173952,0.136,-0.064,0.924
105.224,0.144,0.05,1.304
105.273856,-0.102,-0.184,1.206
105.323904,-0.166,-0.182,1.292
105.373952,-0.328,0.196,1.054
105.424,-0.128,0.074,1.358
105.473856,-0.032,-0.822,1.504
105.523904,-0.102,-0.752,1.222
105.573952,-0.404,-0.366,1.008
105.624,-0.38,-0.358,0.584
105.673856,-0.294,-0.29,0.638
105.723904,-0.172,-0.096,0.572
105.773952,-0.078,-0.048,0.594
105.824,0.212,-0.006,0.62
106.074856,0.264,0.756,1.208
106.075856,0.264,0.756,1.208
106.124904,0.288,0.57,1.714
106.125904,0.288,0.57,1.714
106.174952,0.722,1.178,1.558
106.175952,0.722,1.178,1.558
106.225,0.404,0.634,1.052
106.226,0.404,0.634,1.052
106.275856,0.224,0.404,0.966
106.325904,0.094,0.08,0.956
106.375952,0.158,-0.064,0.962
106.426,0.144,-0.15,0.898
106.475856,0.334,-0.358,1.014
106.525904,0.514,0.404,1.404
106.575952,0.28,0.49,1.152
106.626,0.226,0.314,0.798
106.675856,0.218,0.35,0.862
106.725904,0.226,0.328,1.014
106.775952,0.242,0.344,1.038
106.826,0.242,0.36,0.984
106.875856,0.228,0.346,0.918
106.925904,0.21,0.352,0.924
106.975952,0.25,0.376,0.968
107.026,0.244,0.37,0.96
107.076856,0.234,0.378,0.946
107.126904,0.26,0.356,0.956
107.176952,0.242,0.37,0.952
107.227,0.242,0.37,0.956
107.276856,0.244,0.36,0.944
107.326904,0.236,0.378,0.944
107.376952,0.242,0.36,0.966
107.427,0.25,0.354,0.952
107.476856,0.258,0.368,0.956
107.526904,0.242,0.356,0.944
107.576952,0.242,0.362,0.946
107.627,0.242,0.37,0.944
107.676856,0.25,0.36,0.952
107.726904,0.244,0.368,0.946
107.776952,0.242,0.354,0.934
107.827,0.25,0.368,0.962
107.876856,0.25,0.362,0.95
107.926904,0.242,0.356,0.972
107.976952,0.264,0.35,0.92
108.027,0.244,0.354,0.974
108.077856,0.25,0.368,0.958
108.127904,0.242,0.366,0.952
108.177952,0.244,0.362,0.956
108.228,0.244,0.35,0.958
108.277856,0.24,0.37,0.948
108.327904,0.248,0.356,0.952
108.377952,0.264,0.372,0.92
108.428,0.244,0.352,0.96
108.477856,0.242,0.36,0.958
108.527904,0.248,0.362,0.952
108.577952,0.242,0.37,0.96
108.628,0.25,0.366,0.952
108.677856,0.242,0.368,0.952
108.727904,0.25,0.36,0.956
108.777952,0.244,0.36,0.96
108.828,0.242,0.346,0.958
108.877856,0.254,0.37,0.946
108.927904,0.24,0.354,0.952
108.977952,0.25,0.37,0.96
109.028,0.25,0.354,0.934
109.078856,0.25,0.372,0.944
109.128904,0.244,0.36,0.952
109.178952,0.25,0.354,0.952
109.229,0.244,0.366,0.96
109.278856,0.27,0.356,0.952
109.328904,0.254,0.37,0.952
109.378952,0.25,0.354,0.956
109.429,0.248,0.36,0.946
109.478856,0.248,0.368,0.96
109.528904,0.242,0.354,0.958
109.578952,0.244,0.36,0.956
109.629,0.248,0.36,0.956
109.678856,0.244,0.37,0.96
109.728904,0.282,0.564,1.104
109.778952,0.384,0.708,1.304
109.829,0.69,0.04,1.574
109.878856,1.032,0.122,1.5
109.928904,0.904,0.154,1.144
109.978952,0.74,0.318,0.926
110.029,0.386,0.244,0.454
110.079856,0.09,0.422,0.328
110.129904,-0.04,0.472,0.228
110.179952,0.018,0.346,0.13
110.23,-0.38,0.216,0.724
110.279856,-0.344,0.494,0.768
110.329904,-0.066,-0.104,0.464
110.379952,-1.166,-0.71,0.846
110.43,-0.952,0.19,1.744
110.479856,-0.12,0.376,1.692
110.529904,0.218,-0.352,1.136
110.579952,-0.35,-0.118,0.962
110.63,-0.352,0.062,1.016
110.679856,-0.348,0.066,1.038
110.729904,-0.184,-0.204,1.084
110.779952,-0.274,-0.086,1.048
110.83,-0.294,0.032,0.952
110.879856,-0.432,0.154,0.946
110.929904,-0.364,0.206,0.752
110.979952,-0.198,0.174,0.992
111.03,-0.332,0.09,1.022
111.079856,-0.38,0.038,1.036
111.129904,-0.274,-0.044,1.074
111.179952,-0.392,-0.142,0.984
111.23,-0.492,-0.248,0.966
111.280856,-0.486,-0.2,0.96
111.330904,-0.424,-0.24,1.036
111.380952,-0.23,-0.304,1.106
111.431,-0.254,-0.044,1.216
111.480856,-0.348,-0.226,1.206
111.530904,-0.258,-0.112,1.15
111.580952,-0.304,-0.166,1.056
111.631,-0.32,-0.048,1.03
111.680856,-0.34,0.066,0.934
111.730904,-0.454,0.324,0.892
111.780952,-0.432,0.48,0.71
111.831,-0.376,0.602,0.576
111.880856,-0.4,0.654,0.534
111.930904,-0.51,0.722,0.452
111.980952,-0.632,0.662,0.422
112.031,-0.754,0.52,0.526
112.080856,-0.738,0.506,0.476
112.130904,-0.728,0.544,0.44
112.180952,-0.728,0.536,0.472
112.231,-0.718,0.506,0.518
112.281856,-0.728,0.522,0.52
112.331904,-0.748,0.442,0.528
112.381952,-0.752,0.442,0.552
112.432,-0.76,0.416,0.536
112.481856,-0.764,0.372,0.55
112.531904,-0.782,0.366,0.528
112.581952,-0.75,0.356,0.534
112.632,-0.798,0.336,0.542
112.681856,-0.792,0.32,0.556
112.731904,-0.806,0.314,0.528
112.781952,-0.818,0.294,0.56
112.832,-0.81,0.286,0.556
112.881856,-0.818,0.288,0.556
112.931904,-0.824,0.28,0.544
112.981952,-0.822,0.24,0.556
113.032,-0.782,0.244,0.534
113.081856,-0.832,0.244,0.552
113.131904,-0.844,0.24,0.568
113.181952,-0.812,0.254,0.556
113.232,-0.814,0.268,0.56
113.282856,-0.824,0.264,0.56
113.332904,-0.824,0.276,0.568
113.382952,-0.818,0.264,0.546
113.433,-0.822,0.272,0.542
113.482856,-0.816,0.282,0.56
113.532904,-0.818,0.264,0.54
113.582952,-0.83,0.242,0.55
113.633,-0.83,0.274,0.536
113.682856,-0.862,0.242,0.55
113.732904,-0.87,0.212,0.562
113.782952,-0.896,0.11,0.568
113.833,-0.956,0.062,0.544
113.882856,-1.152,0.078,0.496
113.932904,-1.16,0.378,0.352
113.982952,-0.972,0.67,0.168
114.033,-0.95,0.878,0.158
114.082856,-0.652,0.794,0.12
114.132904,-0.332,0.712,0.078
114.182952,-0.098,0.286,0.294
114.233,0.048,-0.126,0.332
114.283856,-0.146,0.226,0.572
114.333904,0.002,0.232,0.606
114.383952,0.032,0.328,0.91
114.434,-0.008,0.206,1.18
114.483856,-0.358,0.4,1.472
114.533904,-0.3,0.424,1.406
114.583952,-0.736,0.232,1.488
114.634,-0.464,-0.078,1.606
114.683856,-0.112,0.238,1.68
114.733904,-0.128,0.354,0.95
114.783952,-0.104,0.276,0.962
114.834,-0.188,0.318,0.93
114.883856,-0.238,0.152,0.896
114.933904,-0.144,-0.006,0.864
114.983952,-0.31,-0.088,0.928
115.034,-0.192,-0.134,0.892
115.083856,-0.204,-0.184,0.892
115.133904,-0.13,-0.392,1.186
115.183952,0.144,-0.488,1.26
115.234,0.03,-0.4,1.296
115.284856,-0.012,-0.22,1.144
115.334904,-0.038,-0.062,1.134
115.384952,-0.094,-0.07,1.136
115.435,-0.332,-0.12,0.95
115.484856,-0.53,-0.07,0.976
115.534904,-0.206,-0.326,0.824
115.584952,-0.092,-0.312,0.61
115.635,0.4,-0.226,0.518
115.684856,0.69,-0.024,0.582
115.734904,0.73,-0.002,0.518
115.784952,0.978,-0.014,0.476
115.835,0.928,0.138,0.436
115.884856,0.818,-0.032,0.494
115.934904,0.912,0.112,0.482
115.984952,1.15,-0.262,0.336
116.035,1.368,0.112,0.056
116.084856,0.838,-0.332,0.244
116.134904,0.452,0.296,0.246
116.184952,1.072,-0.682,0.112
116.235,1.288,-0.336,-0.12
116.284856,0.922,-0.07,0.24
116.334904,0.912,-0.148,-0.03
116.384952,0.946,-0.162,0.052
116.435,1.056,0.238,-0.132
116.485856,1.01,0.136,-0.242
116.535904,0.994,0.128,-0.128
116.585952,0.97,-0.096,-0.122
116.636,1.044,0.2,-0.238
116.685856,0.944,-0.008,-0.046
116.735904,0.978,0.078,-0.218
116.785952,0.89,-0.028,-0.062
116.836,0.75,0.16,-0.178
116.885856,0.958,0.032,-0.18
116.935904,0.74,-0.078,-0.114
116.985952,0.856,0.146,-0.024
117.036,1.28,-0.29,-0.144
117.085856,1.17,-0.224,0.048
117.135904,1.05,-0.11,0.198
117.185952,1.184,-0.23,0.364
117.236,1.114,-0.166,0.558
117.285856,1.342,-0.546,0.896
117.335904,0.73,-0.974,0.166
117.385952,0.858,-0.428,0.414
117.436,0.818,-0.152,0.376
117.486856,0.416,-0.304,0.684
117.536904,0.416,-0.352,0.82
117.586952,0.19,-0.262,0.664
117.637,-0.054,-0.24,0.594
117.686856,-0.072,-0.208,0.376
117.736904,-0.006,-0.294,0.486
117.786952,0.272,-0.162,0.024
117.837,0.588,-0.574,0.156
117.886856,0.644,-1.234,0.32
117.936904,0.04,-1.766,0.28
117.986952,0.322,-1.342,0.358
118.037,0.266,-1.336,0.206
118.086856,0.434,-0.952,0.044
118.136904,0.268,-0.912,-0.132
118.186952,0.154,-1.022,-0.014
118.237,0.072,-1.056,0.334
118.286856,-0.004,-0.742,0.352
118.336904,-0.254,-0.734,0.968
118.386952,-0.012,-0.71,0.654
118.437,-0.11,-0.928,0.352
118.487856,0.01,-0.83,0.494
118.537904,0.16,-1.11,0.204
118.587952,0.14,-0.876,-0.004
118.638,0.178,-1.174,-0.104
118.687856,-0.06,-0.944,0.27
118.737904,0.016,-0.974,0.232
118.787952,0.004,-0.896,0.214
118.838,-0.062,-1.022,0.208
118.887856,-0.014,-0.864,0.304
118.937904,-0.05,-1.038,0.27
118.987952,-0.07,-0.896,0.29
119.038,-0.048,-0.946,0.412
119.087856,-0.014,-0.854,0.396
119.137904,-0.014,-0.91,0.46
119.187952,-0.038,-0.844,0.492
119.238,-0.062,-0.846,0.496
119.287856,-0.048,-0.918,0.476
119.337904,-0.05,-0.894,0.414
119.387952,-0.08,-0.88,0.462
119.438,-0.062,-0.87,0.424
119.488856,-0.07,-0.888,0.422
119.538904,-0.112,-0.886,0.428
119.588952,-0.062,-0.908,0.408
119.639,-0.082,-0.862,0.44
119.688856,-0.092,-0.918,0.408
119.738904,-0.07,-0.896,0.392
119.788952,-0.092,-0.926,0.4
119.839,-0.078,-0.908,0.416
119.888856,-0.102,-0.92,0.508
119.938904,-0.096,-0.84,0.466
119.988952,-0.06,-0.938,0.462
120.039,-0.048,-0.958,0.43
120.088856,-0.086,-0.928,0.31
120.138904,0.008,-0.892,0.348
120.188952,-0.08,-0.944,0.304
120.239,-0.096,-0.894,0.332
120.288856,-0.056,-0.926,0.294
120.338904,-0.064,-0.978,0.262
120.388952,-0.078,-0.998,0.28
120.439,-0.048,-0.896,0.27
120.489856,-0.054,-0.974,0.28
120.539904,-0.066,-0.912,0.24
120.589952,-0.046,-1.02,0.114
120.64,-0.048,-0.974,0.128
120.689856,-0.006,-0.922,0.208
120.739904,0.042,-1.03,0.254
120.789952,-0.096,-1.09,0.486
120.84,-0.134,-0.816,0.312
120.889856,-0.096,-0.856,0.192
120.939904,-0.08,-1.02,0.184
120.989952,0.032,-0.942,0.246
121.04,-0.118,-0.752,0.408
121.089856,-0.054,-0.774,0.448
121.139904,-0.102,-1.074,0.536
121.189952,-0.108,-1.382,0.56
121.24,-0.184,-1.894,0.384
121.289856,-0.28,-1.746,0.376
121.339904,-0.48,-1.312,-0.032
121.389952,-0.734,-1.502,-0.024
121.44,-0.764,-0.704,-0.114
121.489856,-0.782,-0.64,-0.08
121.539904,-0.812,-0.342,0.036
121.589952,-0.71,-0.21,0.088
121.64,-0.678,-0.152,0.316
121.690856,-0.59,-0.248,0.364
121.740904,-0.446,0.074,0.528
121.790952,-0.62,-0.144,0.178
121.841,-0.608,-0.144,0.152
121.890856,-0.646,0.04,0.336
121.940904,-0.69,-0.27,0.134
121.990952,-0.536,-0.624,0.334
122.041,-0.448,-0.608,0.526
122.090856,-0.382,-0.596,0.432
122.140904,-0.3,-0.296,0.44
122.190952,-0.374,0.088,0.464
122.241,-0.656,0.088,0.432
122.290856,-0.77,0.116,0.5
122.340904,-0.742,0.058,0.56
122.390952,-0.77,0.078,0.562
122.441,-0.536,0.368,0.448
122.490856,-0.348,0.61,0.36
122.540904,0.194,0.514,0.112
122.590952,0.898,0.186,-0.16
122.641,1.992,-1.138,-0.382
122.691856,2.128,-3.138,-0.482
122.741904,1.744,-1.448,-0.564
122.791952,3.192,-0.552,0.062
122.842,2.402,-1.23,0.166
122.891856,1.058,-0.646,-0.272
122.941904,0.69,-0.704,-0.424
122.991952,0.482,-0.77,-0.194
123.042,0.602,-0.3,-0.106
123.091856,0.57,-0.344,-0.36
123.141904,0.89,-0.112,-0.21
