t,x,y,z
211.158,0.472,-0.768,0.65
211.208856,0.486,-0.732,0.66
211.258904,0.402,-0.792,0.754
211.308952,0.432,-0.736,0.79
211.359,0.412,-0.832,0.59
211.408856,0.46,-0.852,0.49
211.458904,0.406,-0.808,0.452
211.508952,0.464,-0.798,0.368
211.559,0.462,-0.782,0.126
211.608856,0.518,-0.85,-0.018
211.658904,0.248,-0.672,-0.054
211.708952,0.32,-0.67,-0.06
211.759,0.258,-0.734,-0.05
211.808856,0.38,-0.808,-0.032
211.858904,0.518,-0.86,0.196
211.908952,0.278,-0.806,0.16
211.959,1.438,-2.172,0.864
212.008856,-0.272,-0.518,0.066
212.058904,0.142,-1.248,0.206
212.108952,0.366,-0.908,0.046
212.159,0.386,-0.982,0.08
212.208856,0.22,-0.964,0.096
212.258904,0.288,-1.118,0.142
212.308952,0.296,-0.988,0.138
212.359,0.384,-0.962,0.162
212.409856,0.414,-1.032,0.144
212.459904,0.288,-0.998,0.136
212.509952,0.304,-0.952,0.098
212.56,0.334,-0.96,0.122
212.609856,0.334,-0.984,0.164
212.659904,0.336,-0.998,0.136
212.709952,0.334,-0.992,0.142
212.76,0.304,-0.994,0.136
212.809856,0.334,-0.984,0.142
212.859904,0.354,-0.976,0.13
212.909952,0.358,-0.992,0.14
212.96,0.342,-0.992,0.144
213.009856,0.304,-0.992,0.11
213.059904,0.296,-0.952,0.136
213.109952,0.336,-1.0,0.148
213.16,0.294,-0.96,0.136
213.209856,0.342,-0.998,0.126
213.259904,0.328,-0.988,0.136
213.309952,0.332,-0.994,0.126
213.36,0.32,-0.988,0.126
213.410856,0.334,-0.984,0.116
213.460904,0.336,-1.004,0.13
213.510952,0.32,-0.984,0.134
213.561,0.318,-0.992,0.13
213.610856,0.3,-0.982,0.142
213.660904,0.322,-0.998,0.128
213.710952,0.336,-1.006,0.128
213.761,0.332,-1.0,0.122
213.810856,0.318,-0.994,0.126
213.860904,0.312,-0.992,0.136
213.910952,0.334,-0.994,0.128
213.961,0.322,-0.998,0.116
214.010856,0.326,-0.998,0.116
214.060904,0.32,-0.982,0.122
214.110952,0.32,-0.998,0.13
214.161,0.32,-0.992,0.112
214.210856,0.318,-0.988,0.136
214.260904,0.334,-1.004,0.122
214.310952,0.332,-1.008,0.128
214.361,0.316,-0.998,0.122
214.411856,0.322,-0.994,0.136
214.461904,0.306,-0.998,0.126
214.511952,0.334,-0.998,0.122
214.562,0.32,-1.008,0.122
214.611856,0.332,-1.004,0.122
214.661904,0.326,-0.99,0.128
214.711952,0.324,-0.984,0.128
214.762,0.328,-1.0,0.136
214.811856,0.336,-0.99,0.138
214.861904,0.318,-0.988,0.136
214.911952,0.32,-1.008,0.116
214.962,0.326,-0.998,0.132
215.011856,0.336,-0.992,0.128
215.061904,0.328,-0.992,0.114
215.111952,0.332,-0.99,0.128
215.162,0.312,-1.006,0.136
215.211856,0.316,-0.994,0.144
215.261904,0.32,-0.998,0.128
215.311952,0.32,-0.992,0.122
215.362,0.328,-0.994,0.13
215.412856,0.32,-1.0,0.128
215.462904,0.318,-1.006,0.122
215.512952,0.324,-0.988,0.122
215.563,0.318,-0.992,0.132
215.612856,0.328,-0.998,0.136
215.662904,0.304,-0.994,0.128
215.712952,0.328,-0.992,0.136
215.763,0.338,-1.022,0.158
215.812856,0.364,-1.008,0.2
215.862904,0.278,-0.978,0.24
215.912952,0.322,-0.972,0.168
215.963,0.312,-0.992,0.158
216.012856,0.288,-0.976,0.074
216.062904,0.22,-0.974,-0.046
216.112952,0.368,-0.846,-0.246
216.163,0.392,-0.974,-0.056
216.212856,0.414,-0.896,-0.024
216.262904,0.438,-1.112,0.208
216.312952,0.736,-0.966,0.36
216.363,0.56,-0.962,0.484
216.413856,0.606,-0.774,0.516
216.463904,0.718,-0.632,0.624
216.513952,0.706,-0.428,0.796
216.564,0.644,-0.364,0.826
216.613856,0.544,-0.38,0.754
216.663904,0.49,-0.302,0.824
216.713952,0.798,-0.322,1.056
216.764,0.61,-0.332,1.14
216.813856,0.188,-0.288,1.09
216.863904,0.27,-0.166,0.884
216.913952,0.162,0.008,0.73
216.964,0.332,0.01,0.698
217.013856,0.318,-0.096,0.59
217.063904,0.286,-0.126,0.552
217.113952,0.264,-0.126,0.528
217.164,0.316,-0.208,0.57
217.213856,0.342,-0.252,0.59
217.263904,0.394,-0.334,0.804
217.313952,0.43,-0.392,0.958
217.364,0.414,-0.406,0.99
217.413856,0.398,-0.376,1.01
217.463904,0.304,-0.352,0.948
217.513952,0.302,-0.342,0.888
217.564,0.296,-0.326,0.862
217.614856,0.274,-0.31,0.824
217.664904,0.242,-0.31,0.82
217.714952,0.23,-0.312,0.83
217.765,0.24,-0.332,0.8
217.814856,0.262,-0.368,0.808
217.864904,0.28,-0.374,0.8
217.914952,0.328,-0.358,0.738
217.965,0.376,-0.366,0.786
218.014856,0.374,-0.416,1.02
218.064904,0.274,-0.37,1.136
218.114952,0.318,-0.368,0.858
218.165,0.398,-0.324,0.73
218.214856,0.31,-0.352,0.672
218.264904,0.302,-0.342,0.68
218.314952,0.318,-0.328,0.752
218.365,0.37,-0.398,1.3
218.414856,0.27,-0.384,0.962
218.464904,0.238,-0.332,0.772
218.514952,0.286,-0.288,0.728
218.565,0.232,-0.39,0.846
218.615856,0.278,-0.338,0.858
218.665904,0.336,-0.364,0.818
218.715952,0.312,-0.352,0.836
218.766,0.284,-0.384,0.914
218.815856,0.31,-0.386,0.89
218.865904,0.328,-0.368,0.836
218.915952,0.344,-0.376,0.842
218.966,0.326,-0.352,0.846
219.015856,0.338,-0.358,0.866
219.065904,0.29,-0.334,0.846
219.115952,0.296,-0.356,0.85
219.166,0.282,-0.352,0.856
219.215856,0.272,-0.366,0.856
219.265904,0.27,-0.35,0.85
219.315952,0.274,-0.35,0.848
219.366,0.274,-0.354,0.858
219.415856,0.288,-0.36,0.866
219.465904,0.286,-0.358,0.866
219.515952,0.302,-0.35,0.866
219.566,0.312,-0.364,0.858
219.616856,0.304,-0.358,0.872
219.666904,0.312,-0.344,0.856
219.716952,0.306,-0.342,0.858
219.767,0.3,-0.332,0.864
219.816856,0.302,-0.348,0.858
219.866904,0.282,-0.344,0.866
219.916952,0.286,-0.334,0.858
219.967,0.296,-0.344,0.872
220.016856,0.304,-0.354,0.866
220.066904,0.288,-0.342,0.85
220.116952,0.288,-0.336,0.854
220.167,0.288,-0.344,0.852
220.216856,0.302,-0.344,0.864
220.266904,0.28,-0.348,0.866
220.316952,0.272,-0.334,0.884
220.367,0.222,-0.334,0.872
220.416856,0.206,-0.358,0.872
220.466904,0.238,-0.348,0.852
220.516952,0.21,-0.376,0.872
220.567,0.198,-0.392,0.846
220.617856,0.224,-0.392,0.752
220.667904,0.248,-0.4,0.802
220.717952,0.262,-0.39,0.826
220.768,0.318,-0.374,0.858
220.817856,0.294,-0.324,0.85
220.867904,0.294,-0.23,0.818
220.917952,0.274,-0.178,0.77
220.968,0.302,-0.078,0.756
221.017856,0.284,0.002,0.746
221.067904,0.32,0.016,0.832
221.117952,0.28,0.026,0.778
221.168,0.23,0.072,0.75
221.217856,0.224,0.068,0.718
221.267904,0.24,0.064,0.808
221.317952,0.24,0.086,0.904
221.368,0.21,0.032,0.926
221.417856,0.23,0.08,0.968
221.467904,0.186,0.004,0.986
221.517952,0.208,0.008,0.984
221.568,0.176,0.002,0.986
221.618856,0.254,0.008,0.964
221.668904,0.232,0.04,0.962
221.718952,0.244,0.032,1.0
221.769,0.272,0.066,1.048
221.818856,0.254,0.084,1.05
221.868904,0.27,0.096,1.064
221.918952,0.27,0.104,1.04
221.969,0.3,0.094,1.07
222.018856,0.294,0.088,1.054
222.068904,0.272,0.06,1.026
222.118952,0.274,0.04,0.968
222.169,0.242,0.004,0.93
222.218856,0.232,0.002,0.884
222.268904,0.206,0.026,0.834
222.318952,0.24,0.032,0.816
222.369,0.236,0.078,0.84
222.418856,0.248,0.104,0.842
222.468904,0.248,0.112,0.872
222.518952,0.23,0.116,0.888
222.569,0.254,0.11,0.898
222.618856,0.268,0.088,0.922
222.668904,0.264,0.072,0.952
222.718952,0.264,0.08,0.938
222.769,0.27,0.064,0.924
222.819856,0.262,0.032,0.914
222.869904,0.264,0.024,0.914
222.919952,0.24,0.036,0.906
222.97,0.242,0.032,0.888
223.019856,0.232,0.036,0.878
223.069904,0.222,0.04,0.884
223.119952,0.236,0.048,0.89
223.17,0.236,0.064,0.896
223.219856,0.238,0.072,0.914
223.269904,0.24,0.08,0.896
223.319952,0.248,0.074,0.914
223.37,0.228,0.078,0.906
223.419856,0.23,0.072,0.896
223.469904,0.24,0.066,0.884
223.519952,0.236,0.066,0.896
223.57,0.254,0.06,0.91
223.619856,0.216,0.062,0.882
223.669904,0.226,0.058,0.898
223.719952,0.248,0.072,0.894
223.77,0.24,0.064,0.898
223.820856,0.238,0.072,0.904
223.870904,0.24,0.056,0.894
223.920952,0.24,0.062,0.912
223.971,0.238,0.058,0.896
224.020856,0.24,0.056,0.898
224.070904,0.24,0.05,0.912
224.120952,0.238,0.064,0.9
224.171,0.246,0.058,0.89
224.220856,0.238,0.062,0.89
224.270904,0.246,0.076,0.898
224.320952,0.238,0.088,0.896
224.371,0.24,0.07,0.9
224.420856,0.24,0.072,0.89
224.470904,0.254,0.08,0.89
224.520952,0.242,0.08,0.904
224.571,0.24,0.058,0.906
224.620856,0.248,0.062,0.904
224.670904,0.238,0.064,0.896
224.720952,0.244,0.058,0.904
224.771,0.248,0.08,0.904
224.821856,0.232,0.058,0.882
224.871904,0.246,0.08,0.938
224.921952,0.238,0.096,0.968
224.972,0.268,0.122,1.044
225.021856,0.328,0.144,1.08
225.071904,0.304,0.156,1.076
225.121952,0.208,0.184,1.07
225.172,0.208,0.178,1.064
225.221856,0.27,0.162,1.082
225.271904,0.304,0.13,1.114
225.321952,0.286,0.058,1.056
225.372,0.24,0.066,0.98
225.421856,0.174,0.074,0.96
225.471904,0.18,0.066,0.932
225.521952,0.206,0.068,0.874
225.572,0.248,0.016,0.818
225.621856,0.248,-0.008,0.754
225.671904,0.252,0.026,0.72
225.721952,0.268,-0.008,0.738
225.772,0.284,-0.034,0.692
225.822856,0.312,-0.048,0.714
225.872904,0.338,-0.114,0.69
225.922952,0.326,-0.136,0.692
225.973,0.354,-0.244,0.656
226.022856,0.344,-0.28,0.72
226.072904,0.312,-0.27,0.872
226.122952,0.368,-0.252,0.856
226.173,0.358,-0.224,0.794
226.222856,0.294,-0.24,0.848
226.272904,0.27,-0.23,0.786
226.322952,0.294,-0.24,0.902
226.373,0.312,-0.242,1.0
226.422856,0.376,-0.348,0.848
226.472904,0.304,-0.312,0.826
226.522952,0.254,-0.29,0.878
226.573,0.272,-0.328,0.848
226.622856,0.31,-0.322,0.818
226.672904,0.336,-0.334,0.858
226.722952,0.352,-0.338,0.872
226.773,0.35,-0.332,0.866
226.822856,0.352,-0.334,0.872
226.872904,0.36,-0.326,0.864
226.922952,0.368,-0.326,0.848
226.973,0.364,-0.316,0.834
227.023856,0.358,-0.318,0.858
227.073904,0.344,-0.318,0.85
227.123952,0.334,-0.306,0.852
227.174,0.32,-0.316,0.858
227.223856,0.312,-0.316,0.862
227.273904,0.318,-0.304,0.858
227.323952,0.298,-0.308,0.872
227.374,0.304,-0.316,0.858
227.423856,0.312,-0.312,0.85
227.473904,0.318,-0.312,0.858
227.523952,0.334,-0.306,0.85
227.574,0.328,-0.308,0.846
227.623856,0.348,-0.318,0.84
227.673904,0.348,-0.328,0.852
227.723952,0.358,-0.326,0.858
227.774,0.344,-0.316,0.862
227.823856,0.328,-0.322,0.858
227.873904,0.32,-0.32,0.85
227.923952,0.316,-0.31,0.856
227.974,0.312,-0.3,0.858
228.024856,0.332,-0.296,0.858
228.074904,0.332,-0.318,0.844
228.124952,0.344,-0.312,0.866
228.175,0.348,-0.318,0.872
228.224856,0.338,-0.326,0.852
228.274904,0.336,-0.306,0.866
228.324952,0.326,-0.312,0.868
228.375,0.336,-0.302,0.856
228.424856,0.318,-0.304,0.848
228.474904,0.332,-0.294,0.848
228.524952,0.334,-0.306,0.864
228.575,0.33,-0.318,0.858
228.624856,0.334,-0.328,0.852
228.674904,0.338,-0.316,0.878
228.724952,0.3,-0.324,0.872
228.775,0.284,-0.328,0.872
228.824856,0.264,-0.344,0.84
228.874904,0.28,-0.364,0.86
228.924952,0.318,-0.318,0.782
228.975,0.368,-0.272,0.744
229.025856,0.384,-0.248,0.864
229.075904,0.412,-0.26,0.85
229.125952,0.462,-0.22,0.922
229.176,0.376,-0.198,0.834
229.225856,0.402,-0.176,0.818
229.275904,0.354,-0.166,0.866
229.325952,0.326,-0.108,0.89
229.376,0.396,-0.126,0.97
229.425856,0.304,-0.16,1.138
229.475904,0.138,-0.23,0.754
229.525952,0.176,-0.168,0.692
229.576,0.176,-0.242,0.772
229.625856,0.086,-0.11,0.692
229.725952,0.16,0.064,0.714
229.776,0.066,0.072,0.826
229.825856,0.114,0.112,0.706
229.875904,-0.01,0.074,0.72
229.925952,0.354,-0.018,0.912
229.976,0.462,-0.422,1.224
230.026856,0.214,-0.054,0.85
230.076904,0.252,-0.064,0.84
230.126952,0.338,-0.124,0.922
230.177,0.336,-0.128,0.968
230.226856,0.338,-0.144,1.082
230.276904,0.376,-0.134,1.096
230.326952,0.294,-0.21,1.04
230.377,0.326,-0.248,1.064
230.426856,0.388,-0.192,1.024
230.476904,0.424,-0.168,0.938
230.526952,0.312,-0.168,0.858
230.577,0.39,-0.238,0.922
230.626856,-0.024,0.032,0.788
230.676904,0.504,-0.174,0.92
230.726952,0.464,-0.166,0.88
230.777,0.352,-0.204,0.892
230.826856,0.348,-0.198,0.856
230.876904,0.384,-0.178,0.84
230.926952,0.384,-0.108,0.89
230.977,0.332,-0.126,0.89
231.027856,0.486,-0.18,0.882
231.077904,0.316,-0.162,0.864
231.127952,0.454,-0.198,0.882
231.178,0.502,-0.13,0.916
231.227856,0.358,-0.152,0.852
231.277904,0.398,-0.148,0.864
231.327952,0.366,-0.166,0.848
231.378,0.35,-0.16,0.862
231.427856,0.386,-0.188,0.866
231.477904,0.39,-0.172,0.848
231.527952,0.372,-0.176,0.876
231.578,0.39,-0.168,0.862
231.627856,0.384,-0.192,0.852
231.677904,0.39,-0.178,0.842
231.727952,0.39,-0.168,0.858
231.778,0.382,-0.15,0.858
231.827856,0.4,-0.184,0.85
231.877904,0.368,-0.184,0.862
231.927952,0.38,-0.156,0.858
231.978,0.386,-0.18,0.858
232.027856,0.398,-0.152,0.85
232.077904,0.368,-0.16,0.858
232.127952,0.382,-0.172,0.868
232.178,0.384,-0.176,0.85
232.228856,0.398,-0.184,0.864
232.278904,0.37,-0.156,0.866
232.328952,0.392,-0.156,0.848
232.379,0.366,-0.192,0.852
232.428856,0.376,-0.164,0.874
232.478904,0.386,-0.184,0.86
232.528952,0.376,-0.172,0.874
232.579,0.376,-0.174,0.868
232.628856,0.376,-0.172,0.858
232.678904,0.38,-0.168,0.872
232.728952,0.386,-0.166,0.858
232.779,0.374,-0.182,0.858
232.828856,0.376,-0.192,0.858
232.878904,0.376,-0.172,0.858
232.928952,0.384,-0.19,0.862
232.979,0.368,-0.176,0.862
233.028856,0.358,-0.178,0.864
233.078904,0.38,-0.166,0.864
233.128952,0.38,-0.166,0.862
233.179,0.38,-0.16,0.858
233.229856,0.376,-0.178,0.862
233.279904,0.384,-0.16,0.864
233.329952,0.376,-0.172,0.872
233.38,0.374,-0.166,0.874
233.429856,0.37,-0.176,0.868
233.479904,0.374,-0.194,0.868
233.529952,0.384,-0.192,0.868
233.58,0.368,-0.178,0.862
233.629856,0.336,-0.16,0.868
233.679904,0.396,-0.112,0.85
233.729952,0.39,-0.188,0.864
233.78,0.414,-0.206,0.866
233.829856,0.418,-0.208,0.858
233.879904,0.414,-0.146,0.852
233.929952,0.536,-0.188,0.846
233.98,0.52,-0.24,0.914
234.029856,0.564,-0.384,0.84
234.079904,0.472,-0.322,1.21
234.129952,0.29,-0.27,1.13
234.18,0.492,-0.24,1.032
234.230856,0.422,-0.188,0.912
234.280904,0.482,-0.284,0.904
234.330952,0.422,-0.224,1.012
234.381,0.288,-0.254,0.954
234.430856,0.262,-0.192,0.904
234.480904,0.376,-0.22,0.876
234.530952,0.318,-0.192,0.868
234.581,0.23,-0.152,0.904
234.630856,0.216,-0.142,0.848
234.680904,0.126,-0.046,0.776
234.730952,0.064,0.032,0.736
234.781,0.102,0.062,0.73
234.830856,0.176,0.002,0.754
234.880904,0.19,-0.04,0.744
234.930952,0.192,-0.118,0.698
234.981,0.224,-0.088,0.738
235.030856,0.27,-0.166,0.832
235.080904,0.266,-0.172,0.832
235.130952,0.254,-0.16,0.816
235.181,0.304,-0.166,0.852
235.231856,0.31,-0.172,0.898
235.281904,0.32,-0.24,0.826
235.331952,0.326,-0.24,0.82
235.382,0.334,-0.248,0.89
235.431856,0.336,-0.27,0.896
235.481904,0.406,-0.294,0.85
235.531952,0.412,-0.3,0.856
235.582,0.414,-0.318,0.978
235.631856,0.38,-0.326,0.946
235.681904,0.398,-0.304,0.788
235.731952,0.374,-0.31,0.858
235.782,0.29,-0.312,0.932
235.831856,0.226,-0.322,0.872
235.881904,0.254,-0.318,0.82
235.931952,0.23,-0.342,0.864
235.982,0.206,-0.326,0.866
236.031856,0.248,-0.326,0.852
236.081904,0.27,-0.336,0.826
236.131952,0.288,-0.344,0.832
236.182,0.296,-0.338,0.834
236.232856,0.332,-0.344,0.872
236.282904,0.35,-0.344,0.88
236.332952,0.374,-0.35,0.888
236.383,0.366,-0.352,0.89
236.432856,0.334,-0.35,0.884
236.482904,0.312,-0.334,0.866
236.532952,0.306,-0.334,0.864
236.583,0.294,-0.31,0.872
236.632856,0.28,-0.312,0.866
236.682904,0.278,-0.322,0.852
236.732952,0.272,-0.326,0.842
236.783,0.264,-0.332,0.858
236.832856,0.284,-0.342,0.858
236.882904,0.3,-0.332,0.864
236.932952,0.31,-0.334,0.848
236.983,0.326,-0.342,0.868
237.032856,0.33,-0.344,0.866
237.082904,0.334,-0.326,0.852
237.132952,0.336,-0.318,0.872
237.183,0.322,-0.318,0.858
237.232856,0.304,-0.316,0.864
237.282904,0.312,-0.316,0.872
237.332952,0.29,-0.312,0.872
237.383,0.29,-0.312,0.866
237.433856,0.29,-0.316,0.872
237.483904,0.278,-0.31,0.858
237.533952,0.294,-0.316,0.858
237.584,0.302,-0.312,0.858
237.633856,0.302,-0.31,0.866
237.683904,0.316,-0.312,0.866
237.733952,0.318,-0.306,0.862
237.784,0.322,-0.312,0.872
237.833856,0.304,-0.312,0.866
237.883904,0.294,-0.292,0.864
237.933952,0.296,-0.296,0.866
237.984,0.304,-0.278,0.862
238.033856,0.294,-0.268,0.872
238.083904,0.272,-0.246,0.84
238.133952,0.296,-0.24,0.866
238.184,0.28,-0.208,0.852
238.233856,0.304,-0.206,0.848
238.283904,0.316,-0.19,0.866
238.333952,0.338,-0.188,0.932
238.384,0.322,-0.198,0.932
238.434856,0.348,-0.172,0.912
238.484904,0.322,-0.152,0.926
238.534952,0.334,-0.13,0.904
238.585,0.342,-0.126,0.916
238.634856,0.268,-0.12,0.958
238.684904,0.264,-0.108,0.916
238.734952,0.286,-0.078,0.89
238.785,0.318,-0.012,0.868
238.834856,0.338,-0.03,0.872
238.884904,0.32,-0.048,0.92
238.934952,0.28,-0.11,0.89
238.985,0.302,-0.176,0.782
239.034856,0.354,-0.228,0.808
239.084904,0.352,-0.23,0.926
239.134952,0.272,-0.312,0.968
239.185,0.312,-0.19,0.772
239.234856,-0.026,-0.21,0.628
239.284904,-0.016,-0.078,0.578
239.334952,0.236,0.004,0.692
239.385,0.23,0.048,0.74
239.435856,-0.03,-0.7,1.264
239.485904,0.422,-0.21,0.894
239.535952,0.52,-0.248,0.916
239.586,0.656,-0.306,0.888
239.635856,0.498,-0.326,0.888
239.685904,0.572,-0.332,0.848
239.735952,0.582,-0.368,0.786
239.786,0.69,-0.418,0.744
240.035856,0.616,-0.942,0.072
240.085904,0.524,-1.014,0.062
240.135952,0.574,-0.956,0.112
240.186,0.542,-1.004,0.09
240.235856,0.476,-0.944,0.088
240.285904,0.368,-0.856,0.144
240.335952,0.248,-0.8,0.194
240.386,0.27,-1.102,0.388
240.436856,0.304,-0.984,0.336
240.486904,0.304,-1.08,0.128
240.536952,0.232,-1.102,0.05
240.587,0.262,-1.008,0.002
240.636856,0.204,-0.93,0.168
240.686904,0.114,-0.888,0.202
240.736952,0.14,-1.096,0.37
240.787,0.24,-1.016,0.29
240.836856,0.326,-1.008,0.2
240.886904,0.334,-1.004,0.196
240.936952,0.312,-0.95,0.206
240.987,0.288,-0.982,0.196
241.036856,0.336,-1.004,0.216
241.086904,0.332,-0.968,0.218
241.136952,0.312,-0.968,0.208
241.187,0.344,-0.978,0.212
241.236856,0.322,-0.984,0.222
241.286904,0.334,-0.988,0.226
241.336952,0.3,-0.998,0.222
241.387,0.306,-0.992,0.208
241.437856,0.306,-0.984,0.21
241.487904,0.334,-0.976,0.218
241.537952,0.316,-0.974,0.202
241.588,0.332,-0.99,0.208
241.637856,0.32,-0.976,0.202
241.687904,0.316,-0.974,0.21
241.737952,0.318,-0.998,0.206
241.788,0.326,-0.99,0.196
241.837856,0.326,-0.974,0.21
241.887904,0.326,-0.974,0.208
241.937952,0.328,-0.992,0.208
241.988,0.324,-0.972,0.194
242.037856,0.334,-0.98,0.218
242.087904,0.326,-0.992,0.208
242.137952,0.322,-0.972,0.208
242.188,0.326,-0.966,0.2
242.237856,0.318,-0.994,0.2
242.287904,0.334,-0.974,0.194
242.337952,0.318,-0.984,0.186
242.388,0.31,-0.984,0.194
242.437856,0.338,-0.974,0.206
242.487904,0.322,-0.988,0.202
242.537952,0.31,-0.974,0.192
242.588,0.326,-0.976,0.2
242.638856,0.318,-0.994,0.208
242.688904,0.318,-0.988,0.188
242.738952,0.342,-0.988,0.2
242.789,0.304,-0.966,0.19
242.838856,0.326,-0.99,0.202
242.888904,0.312,-1.072,0.328
242.938952,-0.024,-0.87,0.686
242.989,0.112,-0.924,0.826
243.038856,0.294,-0.61,0.616
243.088904,0.374,-0.598,0.464
243.138952,0.624,-0.536,0.434
243.189,1.112,-0.632,0.506
243.238856,0.816,-0.862,0.382
243.288904,1.006,-0.908,0.208
243.338952,0.166,-0.7,-0.152
243.389,0.138,-0.792,-0.142
243.438856,0.44,-1.224,0.924
243.488904,-0.272,-0.68,1.696
243.538952,0.238,-0.85,1.152
243.589,0.158,-0.578,0.858
243.639856,0.146,-0.502,0.832
243.689904,0.092,-0.55,0.944
243.739952,0.034,-0.55,1.108
243.79,-0.022,-0.42,0.89
243.839856,-0.08,-0.392,0.896
243.889904,-0.088,-0.37,0.756
243.939952,-0.036,-0.448,0.784
243.99,-0.094,-0.642,0.904
244.239856,0.056,-0.384,0.804
244.289904,0.204,-0.466,0.55
244.339952,0.258,-0.464,0.144
244.39,0.39,-0.48,-0.038
244.439856,0.494,-0.584,-0.22
244.489904,0.384,-0.454,-0.366
244.539952,0.246,-0.486,-0.876
244.59,0.464,-0.588,-1.552
244.640856,1.272,-1.388,-1.452
244.690904,1.04,-0.6,-0.284
244.740952,0.812,-0.37,-0.342
244.791,0.338,-0.432,-0.528
244.840856,0.274,-0.35,-0.672
244.890904,0.112,-0.498,-0.768
244.940952,0.028,-0.496,-0.808
244.991,0.078,-0.552,-0.71
245.040856,0.018,-0.614,-0.702
245.090904,0.048,-0.716,-0.806
245.140952,0.166,-0.768,-0.752
245.191,0.142,-0.716,-0.828
245.240856,0.152,-0.736,-0.742
245.290904,0.03,-0.672,-0.646
245.340952,-0.064,-0.674,-0.696
245.391,-0.096,-0.734,-0.728
245.440856,-0.048,-0.728,-0.686
245.490904,-0.054,-0.78,-0.67
245.540952,0.016,-0.864,-0.68
245.591,0.112,-0.934,-0.636
245.641856,0.13,-0.828,-0.616
245.691904,0.216,-0.806,-0.638
245.741952,-0.008,-0.696,-0.758
245.792,0.504,-0.614,-0.818
245.841856,-0.024,-0.992,-0.57
245.891904,0.144,-0.67,-0.69
245.941952,0.224,-0.656,-0.738
245.992,0.142,-0.67,-0.704
246.041856,0.096,-0.774,-0.696
246.091904,0.102,-0.806,-0.64
246.141952,0.344,-0.868,-0.728
246.192,0.096,-0.672,-0.718
246.241856,0.53,-0.568,-0.664
246.291904,0.176,-0.678,-0.654
246.341952,0.322,-0.816,-0.61
246.392,0.254,-0.588,-0.732
246.441856,0.44,-0.824,-0.652
246.491904,0.614,-0.896,-0.504
246.541952,0.414,-0.84,-0.464
246.592,0.258,-0.79,-0.466
246.642856,0.232,-0.824,-0.588
246.692904,0.294,-0.834,-0.606
246.742952,0.326,-0.824,-0.56
246.793,0.322,-0.814,-0.54
246.842856,0.296,-0.828,-0.582
246.892904,0.326,-0.83,-0.582
246.942952,0.32,-0.822,-0.574
246.993,0.29,-0.816,-0.572
247.042856,0.3,-0.818,-0.568
247.092904,0.284,-0.816,-0.55
247.142952,0.3,-0.838,-0.576
247.193,0.302,-0.838,-0.566
247.242856,0.304,-0.816,-0.574
247.292904,0.294,-0.816,-0.582
247.342952,0.296,-0.824,-0.574
247.393,0.326,-0.838,-0.558
247.442856,0.31,-0.816,-0.578
247.492904,0.312,-0.824,-0.572
247.542952,0.32,-0.838,-0.566
247.593,0.312,-0.822,-0.562
247.642856,0.3,-0.828,-0.574
247.692904,0.294,-0.8,-0.542
247.742952,0.314,-0.824,-0.56
247.793,0.31,-0.836,-0.56
248.043856,0.316,-0.808,-0.56
248.093904,0.314,-0.836,-0.536
248.143952,0.318,-0.824,-0.562
248.194,0.312,-0.824,-0.544
248.243856,0.306,-0.83,-0.55
248.293904,0.316,-0.832,-0.55
248.343952,0.32,-0.828,-0.55
248.394,0.328,-0.832,-0.556
248.443856,0.316,-0.83,-0.55
248.493904,0.31,-0.828,-0.552
248.543952,0.322,-0.828,-0.544
248.594,0.312,-0.838,-0.55
248.643856,0.33,-0.844,-0.552
248.693904,0.332,-0.828,-0.56
248.743952,0.318,-0.848,-0.562
248.794,0.26,-0.806,-0.528
248.843856,0.344,-0.854,-0.51
248.893904,0.184,-0.798,-0.558
248.943952,0.382,-0.924,-0.528
248.994,0.166,-1.052,-0.496
249.044856,0.4,-0.782,-0.688
249.094904,0.126,-0.784,-0.632
249.144952,0.446,-0.632,-0.738
249.195,0.376,-0.726,-0.86
249.244856,0.568,-0.844,-0.706
249.294904,0.558,-0.882,-0.722
249.344952,0.856,-0.788,-0.702
249.395,0.802,-0.626,-0.638
249.444856,0.888,-0.398,-0.622
249.494904,0.696,-0.04,-0.526
249.544952,0.438,0.056,-0.508
249.595,0.358,0.188,-0.358
249.644856,0.056,0.388,-0.24
249.694904,-0.11,0.76,-0.3
249.744952,-0.24,0.836,-0.486
249.795,-0.646,0.762,-0.966
249.844856,-0.482,0.69,-1.248
249.894904,-0.282,1.102,-0.91
249.944952,-0.114,0.896,-0.61
249.995,-0.186,0.624,-0.368
250.045856,-0.208,0.74,-0.504
250.095904,-0.194,0.674,-0.558
250.145952,-0.216,0.698,-0.53
250.196,-0.218,0.762,-0.518
250.245856,-0.314,0.666,-0.552
250.295904,-0.234,0.658,-0.558
250.345952,-0.228,0.602,-0.578
250.396,-0.158,0.68,-0.56
250.445856,-0.112,0.754,-0.534
250.495904,-0.114,0.788,-0.476
250.545952,-0.088,0.836,-0.488
250.596,-0.068,0.824,-0.476
250.645856,-0.026,0.826,-0.504
250.695904,-0.032,0.834,-0.518
250.745952,-0.074,0.882,-0.524
250.796,-0.132,0.81,-0.47
250.845856,-0.122,0.82,-0.456
250.895904,-0.114,0.744,-0.434
250.945952,-0.104,0.72,-0.488
250.996,-0.128,0.696,-0.516
251.046856,-0.116,0.72,-0.498
