t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
410.098952,0.048,0.662,0.56,-88.0,,,
410.149,0.158,0.664,0.476,-88.0,,,
410.198856,0.216,0.642,0.462,-75.0,,,
410.248904,0.176,0.68,0.656,-75.0,,,
410.298952,0.13,0.646,0.606,-75.0,,,
410.349,-0.016,0.294,0.926,-75.0,,,
410.398856,-0.008,0.632,1.1,-70.0,,,
410.448904,-0.084,0.488,0.904,-70.0,,,
410.498952,-0.104,0.686,0.976,-70.0,,,
410.549,-0.084,0.454,0.866,-70.0,,,
410.598856,-0.138,0.504,0.844,-70.0,,,
410.648904,-0.186,0.494,1.008,-70.0,,,
410.698952,-0.16,0.542,0.93,-70.0,,,
410.749,-0.142,0.438,0.952,-70.0,,,
410.798856,-0.188,0.476,0.912,-71.0,,,
410.848904,-0.194,0.542,1.03,-71.0,,,
410.898952,-0.18,0.504,0.912,-71.0,,,
410.949,-0.228,0.274,0.85,-71.0,,,
410.999856,-0.288,0.368,0.902,-73.0,,,
411.049904,-0.152,0.098,0.652,-73.0,,,
411.099952,-0.402,0.46,1.142,-73.0,,,
411.15,-0.268,0.366,1.128,-73.0,,,
411.199856,-0.354,0.46,0.86,-70.0,,,
411.249904,-0.266,0.44,0.902,-70.0,,,
411.299952,-0.37,0.46,1.086,-70.0,,,
411.35,-0.456,0.604,1.126,-70.0,,,
411.399856,-0.41,0.318,1.016,-74.0,,,
411.449904,-0.282,0.302,0.912,-74.0,,,
411.499952,-0.016,0.272,0.828,-74.0,,,
411.55,-0.002,0.39,0.734,-74.0,,,
411.599856,0.13,0.518,0.684,-69.0,,,
411.649904,0.108,0.556,0.694,-69.0,,,
411.699952,0.098,0.526,0.79,-69.0,,,
411.75,0.064,0.59,0.86,-69.0,,,
411.799856,0.048,0.606,0.882,-74.0,,,
411.849904,-0.01,0.55,0.934,-74.0,,,
411.899952,-0.024,0.536,0.92,-74.0,,,
411.95,-0.018,0.54,0.92,-74.0,,,
411.999856,-0.04,0.518,0.936,-72.0,,,
412.049904,-0.056,0.536,0.91,-72.0,,,
412.099952,-0.074,0.528,0.918,-72.0,,,
412.15,-0.058,0.498,0.862,-72.0,,,
412.200856,-0.074,0.508,0.878,-70.0,,,
412.250904,-0.064,0.504,0.896,-70.0,,,
412.300952,-0.094,0.576,0.87,-70.0,,,
412.351,-0.094,0.638,0.876,-70.0,,,
412.400856,-0.112,0.582,0.87,-70.0,,,
412.450904,-0.144,0.574,0.838,-70.0,,,
412.500952,-0.146,0.592,0.85,-70.0,,,
412.551,-0.122,0.606,0.806,-70.0,,,
412.600856,-0.084,0.616,0.812,-73.0,,,
412.650904,-0.09,0.658,0.838,-73.0,,,
412.700952,-0.144,0.624,0.85,-73.0,,,
412.751,-0.18,0.636,0.856,-73.0,,,
412.800856,-0.24,0.578,0.848,-71.0,,,
412.850904,-0.226,0.56,0.8,-71.0,,,
412.900952,-0.186,0.572,0.8,-71.0,,,
412.951,-0.142,0.59,0.8,-71.0,,,
413.000856,-0.116,0.616,0.806,-69.0,,,
413.050904,-0.106,0.648,0.836,-69.0,,,
413.100952,-0.112,0.636,0.824,-69.0,,,
413.151,-0.116,0.67,0.824,-69.0,,,
413.201856,-0.122,0.646,0.832,-68.0,,,
413.251904,-0.11,0.632,0.816,-68.0,,,
413.301952,-0.116,0.662,0.83,-68.0,,,
413.352,-0.104,0.636,0.792,-68.0,,,
413.401856,-0.104,0.636,0.782,-69.0,,,
413.451904,-0.078,0.654,0.776,-69.0,,,
413.501952,-0.082,0.664,0.782,-69.0,,,
413.552,-0.084,0.646,0.79,-69.0,,,
413.601856,-0.016,0.678,0.732,-75.0,,,
413.651904,-0.008,0.654,0.7,-75.0,,,
413.701952,-0.026,0.708,0.76,-75.0,,,
413.752,-0.036,0.718,0.736,-75.0,,,
413.801856,-0.036,0.726,0.742,-70.0,,,
413.851904,-0.03,0.712,0.688,-70.0,,,
413.901952,-0.002,0.728,0.624,-70.0,,,
413.952,-0.014,0.72,0.592,-70.0,,,
414.001856,0.022,0.78,0.604,-71.0,,,
414.051904,-0.028,0.994,0.7,-71.0,,,
414.101952,-0.09,1.056,0.716,-71.0,,,
414.152,-0.04,0.832,0.638,-71.0,,,
414.202856,-0.008,0.786,0.622,-68.0,,,
414.252904,0.034,0.838,0.632,-68.0,,,
414.302952,0.176,0.866,0.608,-68.0,,,
414.353,0.538,0.886,0.656,-68.0,,,
414.402856,0.688,1.102,0.764,-68.0,,,
414.452904,0.422,0.728,0.752,-68.0,,,
414.502952,0.262,0.55,0.782,-68.0,,,
414.553,0.064,0.328,0.792,-68.0,,,
414.602856,-0.088,0.082,0.946,-65.0,,,
414.652904,-0.296,-0.146,0.718,-65.0,,,
414.702952,-0.5,-0.032,0.622,-65.0,,,
414.753,-0.728,-0.11,0.822,-65.0,,,
414.802856,-1.008,-0.274,0.696,-71.0,,,
414.852904,-0.97,-0.17,0.686,-71.0,,,
414.902952,-1.082,-0.69,1.152,-71.0,,,
414.953,-1.074,-0.546,0.864,-71.0,,,
415.002856,-1.268,-0.48,0.896,-74.0,,,
415.052904,-1.024,-0.288,0.688,-74.0,,,
415.102952,-0.476,0.116,0.6,-74.0,,,
415.153,-0.2,0.408,0.284,-74.0,,,
415.203856,0.134,0.948,0.526,-65.0,,,
415.253904,0.472,0.624,0.376,-65.0,,,
415.303952,0.478,0.64,0.308,-65.0,,,
415.354,0.366,0.592,0.366,-65.0,,,
415.403856,0.358,0.822,0.48,-70.0,,,
415.453904,0.28,1.03,0.44,-70.0,,,
415.503952,0.286,0.686,0.632,-70.0,,,
415.554,0.114,1.086,0.672,-70.0,,,
415.603856,-0.122,1.01,0.846,-75.0,,,
415.653904,-0.272,1.036,0.696,-75.0,,,
415.703952,-0.41,0.926,0.774,-75.0,,,
415.754,-0.378,0.792,0.6,-75.0,,,
415.803856,-0.416,0.54,0.648,-74.0,,,
415.853904,-0.456,0.802,0.624,-74.0,,,
415.903952,-0.422,0.736,0.594,-74.0,,,
415.954,-0.418,0.732,0.542,-74.0,,,
416.003856,-0.346,0.688,0.578,-75.0,,,
416.053904,-0.328,0.708,0.688,-75.0,,,
416.103952,-0.29,0.784,0.638,-75.0,,,
416.154,-0.296,0.702,0.694,-75.0,,,
416.204856,-0.288,0.782,0.64,-75.0,,,
416.254904,-0.288,0.694,0.694,-75.0,,,
416.304952,-0.28,0.706,0.684,-75.0,,,
416.355,-0.266,0.716,0.688,-75.0,,,
416.404856,-0.28,0.688,0.68,-74.0,,,
416.454904,-0.266,0.706,0.654,-74.0,,,
416.504952,-0.258,0.72,0.662,-74.0,,,
416.555,-0.26,0.7,0.638,-74.0,,,
416.604856,-0.292,0.7,0.678,-73.0,,,
416.654904,-0.306,0.722,0.664,-73.0,,,
416.704952,-0.282,0.702,0.64,-73.0,,,
416.755,-0.28,0.67,0.678,-73.0,,,
416.804856,-0.264,0.752,0.654,-73.0,,,
416.854904,-0.254,0.75,0.664,-73.0,,,
416.904952,-0.26,0.728,0.688,-73.0,,,
416.955,-0.26,0.716,0.638,-73.0,,,
417.004856,-0.302,0.728,0.67,-73.0,,,
417.054904,-0.306,0.728,0.664,-73.0,,,
417.104952,-0.296,0.728,0.64,-73.0,,,
417.155,-0.29,0.712,0.684,-73.0,,,
417.204856,-0.28,0.742,0.646,-73.0,,,
417.254904,-0.29,0.716,0.67,-73.0,,,
417.304952,-0.29,0.728,0.646,-73.0,,,
417.355,-0.282,0.696,0.672,-73.0,,,
417.405856,-0.29,0.734,0.658,-73.0,,,
417.455904,-0.272,0.704,0.652,-73.0,,,
417.505952,-0.272,0.71,0.658,-73.0,,,
417.556,-0.288,0.722,0.642,-73.0,,,
417.605856,-0.298,0.694,0.688,-73.0,,,
417.655904,-0.304,0.682,0.636,-73.0,,,
417.705952,-0.302,0.7,0.664,-73.0,,,
417.756,-0.318,0.71,0.652,-73.0,,,
417.805856,-0.346,0.728,0.638,-73.0,,,
417.855904,-0.37,0.72,0.652,-73.0,,,
417.905952,-0.364,0.734,0.616,-73.0,,,
417.956,-0.378,0.796,0.664,-73.0,,,
418.005856,-0.38,0.766,0.652,-76.0,,,
418.055904,-0.368,0.83,0.688,-76.0,,,
418.105952,-0.36,0.81,0.742,-76.0,,,
418.156,-0.286,0.832,0.732,-76.0,,,
418.205856,-0.168,0.864,0.752,-69.0,,,
418.255904,-0.064,0.818,0.702,-69.0,,,
418.305952,0.048,0.796,0.678,-69.0,,,
418.356,0.11,0.752,0.646,-69.0,,,
418.406856,0.144,0.736,0.662,-68.0,,,
418.456904,0.176,0.688,0.668,-68.0,,,
418.506952,0.248,0.822,0.774,-68.0,,,
418.557,0.21,0.624,0.686,-68.0,,,
418.606856,0.28,0.624,0.764,-75.0,,,
418.656904,0.28,0.624,0.812,-75.0,,,
418.706952,0.24,0.578,0.774,-75.0,,,
418.757,0.23,0.454,0.696,-75.0,,,
418.806856,0.22,0.492,0.646,-66.0,,,
418.856904,0.198,0.482,0.656,-66.0,,,
418.906952,0.166,0.562,0.662,-66.0,,,
418.957,0.166,0.558,0.664,-66.0,,,
419.006856,0.178,0.51,0.742,-60.0,,,-102.0
419.056904,0.23,0.656,0.782,-60.0,,,-102.0
419.106952,0.24,0.718,0.864,-60.0,,,-102.0
419.157,0.268,0.764,0.934,-60.0,,,-102.0
419.206856,0.032,1.084,0.892,-64.0,,,
419.256904,0.066,0.854,0.732,-64.0,,,
419.306952,0.046,0.86,0.736,-64.0,,,
419.357,0.026,0.77,0.664,-64.0,,,
419.407856,0.038,0.606,0.648,-59.0,,,
419.457904,0.008,0.604,0.556,-59.0,,,
419.507952,0.006,0.636,0.598,-59.0,,,
419.558,-0.004,0.678,0.71,-59.0,,,
419.607856,-0.1,0.786,0.732,-56.0,,,-102.0
419.657904,-0.04,0.786,0.802,-56.0,,,-102.0
419.707952,-0.05,0.854,0.914,-56.0,,,-102.0
419.758,-0.062,0.744,0.838,-56.0,,,-102.0
419.807856,-0.064,0.728,0.806,-60.0,,,
419.857904,-0.078,0.69,0.774,-60.0,,,
419.907952,-0.016,0.632,0.732,-60.0,,,
419.958,0.07,0.568,0.718,-60.0,,,
420.007856,0.114,0.568,0.694,-56.0,,,
420.057904,0.142,0.652,0.726,-56.0,,,
420.107952,0.112,0.696,0.71,-56.0,,,
420.158,0.14,0.816,0.76,-56.0,,,
420.207856,-0.004,0.942,0.792,-56.0,,,
420.257904,-0.016,0.816,0.726,-56.0,,,
420.307952,-0.002,0.734,0.726,-56.0,,,
420.358,-0.03,0.75,0.684,-56.0,,,
420.408856,-0.04,0.71,0.696,-57.0,,,
420.458904,-0.032,0.774,0.624,-57.0,,,
420.508952,-0.02,0.77,0.636,-57.0,,,
420.559,0.008,0.774,0.646,-57.0,,,
420.608856,-0.016,0.766,0.71,-57.0,,,
420.658904,0.022,0.704,0.676,-57.0,,,
420.708952,0.016,0.802,0.736,-57.0,,,
420.759,0.014,0.752,0.738,-57.0,,,
420.808856,0.018,0.782,0.726,-59.0,,,
420.858904,-0.074,0.8,0.752,-59.0,,,
420.908952,-0.104,0.678,0.736,-59.0,,,
420.959,-0.058,0.72,0.728,-59.0,,,
421.008856,-0.068,0.72,0.764,-59.0,,,
421.058904,-0.098,0.7,0.732,-59.0,,,
421.108952,-0.05,0.686,0.76,-59.0,,,
421.159,-0.072,0.664,0.768,-59.0,,,
421.208856,-0.058,0.646,0.76,-59.0,,,
421.258904,-0.072,0.736,0.816,-59.0,,,
421.308952,-0.084,0.638,0.75,-59.0,,,
421.359,-0.026,0.678,0.754,-59.0,,,
421.409856,-0.032,0.668,0.742,-59.0,,,
421.459904,-0.004,0.668,0.806,-59.0,,,
421.509952,-0.05,0.75,0.816,-59.0,,,
421.56,-0.072,0.696,0.816,-59.0,,,
421.609856,-0.008,0.716,0.752,-58.0,,,
421.659904,-0.05,0.728,0.83,-58.0,,,
421.709952,-0.016,0.656,0.716,-58.0,,,
421.76,0.032,0.584,0.688,-58.0,,,
421.809856,0.098,0.624,0.658,-60.0,,,
421.859904,0.124,0.636,0.706,-60.0,,,
421.909952,-0.002,0.824,0.792,-60.0,,,
421.96,-0.014,0.758,0.798,-60.0,,,
422.009856,-0.008,0.796,0.782,-64.0,,,
422.059904,-0.004,0.758,0.774,-64.0,,,
422.109952,-0.004,0.76,0.768,-64.0,,,
422.16,-0.004,0.712,0.696,-64.0,,,
422.209856,0.03,0.71,0.754,-61.0,,,
422.259904,0.096,0.726,0.662,-61.0,,,
422.309952,0.126,0.704,0.702,-61.0,,,
422.36,0.096,0.728,0.718,-61.0,,,
422.409856,0.076,0.694,0.742,-57.0,,,
422.459904,0.072,0.644,0.734,-57.0,,,
422.509952,0.056,0.69,0.77,-57.0,,,
422.56,0.038,0.632,0.768,-57.0,,,
422.610856,-0.002,0.654,0.844,-58.0,,,
422.660904,-0.058,0.718,0.94,-58.0,,,
422.710952,-0.098,0.702,0.876,-58.0,,,
422.761,-0.104,0.632,0.838,-58.0,,,
422.810856,-0.144,0.626,0.806,-57.0,,,
422.860904,-0.172,0.6,0.786,-57.0,,,
422.910952,-0.206,0.638,0.806,-57.0,,,
422.961,-0.194,0.638,0.74,-57.0,,,
423.010856,-0.2,0.614,0.76,-60.0,,,
423.060904,-0.194,0.654,0.792,-60.0,,,
423.110952,-0.178,0.638,0.784,-60.0,,,
423.161,-0.16,0.598,0.776,-60.0,,,
423.210856,-0.174,0.658,0.798,-63.0,,,
423.260904,-0.194,0.688,0.902,-63.0,,,
423.310952,-0.17,0.67,0.792,-63.0,,,
423.361,-0.242,0.712,0.88,-63.0,,,
423.410856,-0.416,0.608,0.838,-58.0,,,
423.460904,-1.012,0.686,0.812,-58.0,,,
423.510952,-1.06,0.664,0.616,-58.0,,,
423.561,-0.562,0.176,0.686,-58.0,,,
423.611856,-0.008,0.242,0.542,-58.0,,,
423.661904,0.784,0.37,1.216,-58.0,,,
423.711952,0.844,0.652,1.112,-58.0,,,
423.762,0.638,0.884,0.76,-58.0,,,
423.811856,0.382,0.878,0.55,-64.0,,,
423.861904,-0.04,0.974,0.504,-64.0,,,
423.911952,-0.356,0.62,0.528,-64.0,,,
423.962,-0.464,0.956,0.7,-64.0,,,
424.011856,-0.2,0.75,0.658,-66.0,,,
424.061904,-0.08,0.684,0.736,-66.0,,,
424.111952,-0.098,0.696,0.616,-66.0,,,
424.162,-0.094,0.722,0.786,-66.0,,,
424.211856,-0.04,0.798,0.622,-61.0,,,
424.261904,-0.04,0.744,0.67,-61.0,,,
424.311952,-0.048,0.844,0.654,-61.0,,,
424.362,-0.08,0.734,0.626,-61.0,,,
424.411856,-0.078,0.82,0.624,-59.0,,,
424.461904,-0.09,0.792,0.536,-59.0,,,
424.511952,-0.144,0.92,0.718,-59.0,,,
424.562,-0.104,0.85,0.718,-59.0,,,
424.612856,-0.12,0.712,0.604,-63.0,,,
424.662904,-0.116,0.752,0.592,-63.0,,,
424.712952,-0.098,0.802,0.614,-63.0,,,
424.763,-0.078,0.782,0.644,-63.0,,,
424.812856,-0.09,0.752,0.636,-63.0,,,
424.862904,-0.058,0.73,0.632,-63.0,,,
424.912952,-0.066,0.8,0.642,-63.0,,,
424.963,-0.084,0.806,0.67,-63.0,,,
425.012856,-0.068,0.76,0.664,-63.0,,,
425.062904,-0.046,0.75,0.608,-63.0,,,
425.112952,-0.094,0.806,0.642,-63.0,,,
425.163,-0.064,0.83,0.622,-63.0,,,
425.212856,-0.05,0.786,0.646,-63.0,,,
425.262904,-0.052,0.824,0.606,-63.0,,,
425.312952,-0.052,0.798,0.658,-63.0,,,
425.363,-0.05,0.832,0.624,-63.0,,,
425.412856,-0.062,0.798,0.62,-63.0,,,
425.462904,-0.094,0.8,0.6,-63.0,,,
425.512952,-0.09,0.768,0.582,-63.0,,,
425.563,-0.11,0.764,0.668,-63.0,,,
425.613856,-0.158,0.774,0.726,-63.0,,,
425.663904,-0.36,0.768,0.688,-63.0,,,
425.713952,-0.548,0.866,0.572,-63.0,,,
425.764,-0.672,0.704,0.672,-63.0,,,
425.813856,-0.634,0.716,0.59,-59.0,,,
425.863904,-0.328,0.614,0.688,-59.0,,,
425.913952,-0.294,0.524,0.592,-59.0,,,
425.964,-0.272,0.396,0.738,-59.0,,,
426.013856,-0.288,0.412,0.636,-63.0,,,
426.063904,-0.336,0.374,0.62,-63.0,,,
426.113952,-0.5,0.326,0.424,-63.0,,,
426.164,-0.622,0.46,0.43,-63.0,,,
426.213856,-0.928,0.444,0.206,-67.0,,,
426.263904,-1.038,0.614,0.368,-67.0,,,
426.313952,-0.986,0.594,0.284,-67.0,,,
426.364,-0.98,0.626,0.316,-67.0,,,
426.413856,-1.0,0.61,0.274,-71.0,,,
426.463904,-0.99,0.62,0.312,-71.0,,,
426.513952,-0.866,0.626,0.366,-71.0,,,
426.564,-0.814,0.62,0.39,-71.0,,,
426.614856,-0.852,0.496,0.4,-70.0,,,
426.664904,-0.818,0.39,0.344,-70.0,,,
426.714952,-0.81,0.464,0.316,-70.0,,,
426.765,-0.8,0.448,0.334,-70.0,,,
426.814856,-0.746,0.448,0.328,-69.0,,,
426.864904,-0.722,0.414,0.428,-69.0,,,
426.914952,-0.714,0.382,0.398,-69.0,,,
426.965,-0.784,0.39,0.466,-69.0,,,
427.014856,-0.914,0.368,0.368,-73.0,,-100.0,
427.064904,-1.018,0.304,0.44,-73.0,,-100.0,
427.114952,-0.974,0.424,0.384,-73.0,,-100.0,
427.165,-0.756,0.504,0.502,-73.0,,-100.0,
427.214856,-0.658,0.428,0.398,-69.0,,,-100.0
427.264904,-1.05,0.376,0.294,-69.0,,,-100.0
427.314952,-0.848,0.318,0.194,-69.0,,,-100.0
427.365,-0.754,0.508,0.51,-69.0,,,-100.0
427.414856,-0.446,0.454,0.53,-67.0,,,
427.464904,-0.346,0.432,0.646,-67.0,,,
427.514952,-0.338,0.748,0.92,-67.0,,,
427.565,-0.346,0.92,0.934,-67.0,,,
427.614856,-0.436,0.96,0.944,-70.0,,,
427.664904,-0.538,1.04,0.844,-70.0,,,
427.714952,-0.464,0.888,0.654,-70.0,,,
427.765,-0.378,0.77,0.572,-70.0,,,
427.815856,-0.25,0.604,0.48,-71.0,,,
427.865904,-0.21,0.462,0.438,-71.0,,,
427.915952,-0.228,0.412,0.432,-71.0,,,
427.966,-0.43,0.498,0.37,-71.0,,,
428.015856,-0.912,-0.048,0.93,-68.0,,,
428.065904,-0.49,0.942,0.344,-68.0,,,
428.115952,-0.21,0.766,0.814,-68.0,,,
428.166,-0.126,0.574,0.8,-68.0,,,
428.215856,-0.088,0.662,0.782,-69.0,,,
428.265904,-0.356,1.052,0.758,-69.0,,,
428.315952,-0.104,0.496,0.576,-69.0,,,
428.366,-0.104,1.048,0.432,-69.0,,,
428.415856,-0.032,1.126,0.56,-70.0,,,
428.465904,-0.008,1.006,0.6,-70.0,,,
428.515952,-0.008,0.848,0.668,-70.0,,,
428.566,-0.008,0.918,0.462,-70.0,,,
428.615856,0.136,1.068,0.344,-81.0,,,
428.665904,0.278,0.696,0.408,-81.0,,,
428.715952,0.286,0.752,0.354,-81.0,,,
428.766,0.294,0.712,0.382,-81.0,,,
428.816856,0.284,0.718,0.424,-69.0,,,
428.866904,0.258,0.766,0.492,-69.0,,,
428.916952,0.29,0.824,0.55,-69.0,,,
428.967,0.23,0.87,0.614,-69.0,,,
429.016856,0.184,0.738,0.696,-82.0,,,
429.066904,0.206,0.734,0.752,-82.0,,,
429.116952,0.24,0.618,0.798,-82.0,,,
429.167,0.23,0.642,0.808,-82.0,,,
429.216856,0.222,0.594,0.796,-70.0,,,
429.266904,0.184,0.572,0.868,-70.0,,,
429.316952,0.176,0.492,0.862,-70.0,,,
429.367,0.142,0.52,0.93,-70.0,,,
429.416856,0.13,0.468,0.91,-70.0,,,
429.466904,0.104,0.432,1.006,-70.0,,,
429.516952,0.096,0.406,0.936,-70.0,,,
429.567,0.108,0.334,1.016,-70.0,,,
429.616856,0.126,0.348,1.004,-82.0,,,
429.666904,0.098,0.308,1.02,-82.0,,,
429.716952,0.11,0.3,1.014,-82.0,,,
429.767,0.096,0.274,1.016,-82.0,,,
429.817856,0.066,0.204,1.016,-72.0,,,
429.867904,0.048,0.286,1.074,-72.0,,,
429.917952,0.084,0.28,1.02,-72.0,,,
429.968,0.078,0.198,1.054,-72.0,,,
430.017856,0.078,0.238,1.054,-69.0,,,
430.067904,0.08,0.198,1.038,-69.0,,,
430.117952,0.084,0.242,1.04,-69.0,,,
430.168,0.074,0.21,1.032,-69.0,,,
430.217856,0.07,0.194,1.032,-70.0,,,
430.267904,0.07,0.176,1.042,-70.0,,,
430.317952,0.078,0.192,1.048,-70.0,,,
430.368,0.072,0.172,1.038,-70.0,,,
430.417856,0.06,0.198,1.042,-70.0,,,
430.467904,0.052,0.12,1.054,-70.0,,,
430.517952,0.076,0.136,1.062,-70.0,,,
430.568,0.07,0.15,1.024,-70.0,,,
430.617856,0.06,0.12,1.072,-70.0,,,
430.667904,0.056,0.126,1.068,-70.0,,,
430.717952,0.056,0.104,1.07,-70.0,,,
430.768,0.03,0.092,1.054,-70.0,,,
430.818856,0.038,0.102,1.052,-68.0,,,
430.868904,0.038,0.07,1.072,-68.0,,,
430.918952,0.024,0.078,1.068,-68.0,,,
430.969,0.03,0.062,1.072,-68.0,,,
431.018856,0.038,0.078,1.08,-84.0,,,
431.068904,0.018,0.062,1.062,-84.0,,,
431.118952,0.028,0.056,1.086,-84.0,,,
431.169,0.03,0.076,1.054,-84.0,,,
431.418856,0.024,0.046,1.052,-86.0,,,
431.468904,0.03,0.056,1.068,-86.0,,,
431.518952,0.03,0.054,1.054,-86.0,,,
431.569,0.028,0.05,1.072,-86.0,,,
431.618856,0.014,0.038,1.062,-68.0,,,
431.668904,0.024,0.048,1.08,-68.0,,,
431.718952,0.03,0.054,1.072,-68.0,,,
431.769,0.014,0.07,1.074,-68.0,,,
431.818856,0.024,0.048,1.072,-77.0,,,
431.868904,0.048,0.046,1.068,-77.0,,,
431.918952,0.04,0.05,1.084,-77.0,,,
431.969,0.042,0.076,1.072,-77.0,,,
432.019856,0.03,0.05,1.072,-71.0,,,
432.069904,0.006,0.07,1.056,-71.0,,,
432.119952,0.048,0.048,1.048,-71.0,,,
432.17,0.032,0.044,1.054,-71.0,,,
432.219856,0.048,0.072,1.07,-70.0,,,
432.269904,0.048,0.08,1.03,-70.0,,,
432.319952,0.064,0.086,1.09,-70.0,,,
432.37,0.056,0.088,1.07,-70.0,,,
432.419856,0.044,0.078,1.08,-81.0,,,
432.469904,0.012,0.06,1.04,-81.0,,,
432.519952,0.038,0.07,1.068,-81.0,,,
432.57,0.056,0.07,1.008,-81.0,,,
432.619856,0.048,0.078,1.062,-90.0,,,
432.669904,0.066,0.096,1.042,-90.0,,,
432.719952,0.056,0.112,1.06,-90.0,,,
432.77,0.044,0.128,1.046,-90.0,,,
432.819856,0.048,0.096,1.072,-69.0,,,
432.869904,0.044,0.124,1.06,-69.0,,,
432.919952,0.04,0.13,1.036,-69.0,,,
432.97,0.032,0.13,1.02,-69.0,,,
433.020856,0.078,0.192,1.016,-75.0,,,
433.070904,0.072,0.198,1.026,-75.0,,,
433.120952,0.108,0.224,1.004,-75.0,,,
433.171,0.072,0.248,0.988,-75.0,,,
433.220856,0.078,0.344,0.956,-69.0,,,
433.270904,0.06,0.392,0.92,-69.0,,,
433.320952,0.078,0.52,0.882,-69.0,,,
433.371,0.07,0.578,0.848,-69.0,,,
433.420856,0.146,0.668,0.736,-68.0,,,
433.470904,0.166,0.748,0.678,-68.0,,,
433.520952,0.22,0.86,0.63,-68.0,,,
433.571,0.262,0.944,0.508,-68.0,,,
433.620856,0.304,0.94,0.396,-74.0,,,
433.670904,0.312,0.924,0.31,-74.0,,,
433.720952,0.326,0.886,0.292,-74.0,,,
433.771,0.286,0.876,0.306,-74.0,,,
433.820856,0.246,0.844,0.296,-80.0,,,
433.870904,0.232,0.816,0.424,-80.0,,,
433.920952,0.162,0.91,0.332,-80.0,,,
433.971,0.126,0.816,0.428,-80.0,,,
434.021856,0.126,0.946,0.448,-68.0,,,
434.071904,0.07,0.888,0.476,-68.0,,,
434.121952,0.134,0.994,0.446,-68.0,,,
434.172,0.108,0.994,0.536,-68.0,,,
434.221856,0.13,0.902,0.496,-68.0,,,
434.271904,0.158,0.896,0.494,-68.0,,,
434.321952,0.14,0.92,0.466,-68.0,,,
434.372,0.156,0.802,0.576,-68.0,,,
434.421856,0.124,0.812,0.47,-76.0,,,
434.471904,0.168,0.876,0.53,-76.0,,,
434.521952,0.13,0.94,0.498,-76.0,,,
434.572,0.172,0.766,0.272,-76.0,,,
434.621856,0.022,0.88,0.478,-69.0,,,
434.671904,0.126,0.836,0.208,-69.0,,,
434.721952,0.092,0.736,0.368,-69.0,,,
434.772,0.034,0.824,0.584,-69.0,,,
434.821856,0.022,0.752,0.61,-67.0,,,
434.871904,0.104,1.212,0.566,-67.0,,,
434.921952,-0.154,0.976,0.862,-67.0,,,
434.972,-0.294,0.728,0.616,-67.0,,,
435.022856,-0.026,1.19,0.544,-70.0,,,
435.072904,0.254,0.856,0.258,-70.0,,,
435.122952,0.3,0.708,0.462,-70.0,,,
435.173,0.172,0.304,0.572,-70.0,,,
435.222856,-0.018,0.326,0.788,-71.0,,,
435.272904,-0.29,-0.078,1.142,-71.0,,,
435.322952,-0.336,-0.138,1.248,-71.0,,,
435.373,-0.5,0.07,1.238,-71.0,,,
435.422856,-0.45,0.232,0.964,-76.0,,,
435.472904,-0.506,-0.058,1.142,-76.0,,,
435.522952,-0.328,0.104,0.962,-76.0,,,
435.573,-0.296,0.156,1.004,-76.0,,,
435.622856,-0.328,-0.138,0.998,-72.0,,,
435.672904,-0.25,0.168,1.042,-72.0,,,
435.722952,-0.162,0.222,0.974,-72.0,,,
435.773,-0.16,0.242,1.094,-72.0,,,
435.822856,-0.22,-0.02,1.166,-78.0,,,
435.872904,-0.366,0.16,1.182,-78.0,,,
435.922952,-0.354,-0.152,0.892,-78.0,,,
435.973,-0.244,0.254,1.128,-78.0,,,
436.023856,-0.11,0.13,1.03,-72.0,,,
436.073904,-0.128,0.102,0.992,-72.0,,,
436.123952,-0.082,0.018,0.864,-72.0,,,
436.174,-0.092,0.078,0.974,-72.0,,,
436.223856,-0.048,0.07,0.85,-76.0,,,-105.0
436.273904,-0.018,0.212,0.96,-76.0,,,-105.0
436.323952,-0.184,0.3,1.126,-76.0,,,-105.0
436.374,-0.272,0.342,1.244,-76.0,,,-105.0
436.423856,-0.354,0.306,1.318,-74.0,,,
436.473904,-0.372,0.152,1.08,-74.0,,,
436.523952,-0.258,0.124,1.026,-74.0,,,
436.574,-0.178,0.176,0.876,-74.0,,,
436.623856,0.064,0.124,0.888,-76.0,,,
436.673904,0.098,0.174,0.848,-76.0,,,
436.723952,-0.034,0.208,1.052,-76.0,,,
436.774,-0.128,0.094,1.176,-76.0,,,
436.823856,-0.36,0.24,1.222,-74.0,,,
436.873904,-0.386,0.262,1.248,-74.0,,,
436.923952,-0.334,0.236,0.926,-74.0,,,
436.974,-0.272,0.152,0.972,-74.0,,,
437.023856,-0.02,0.166,0.908,-74.0,,,
437.073904,0.088,0.22,0.812,-74.0,,,
437.123952,0.048,0.246,0.92,-74.0,,,
437.174,-0.084,0.268,0.934,-74.0,,,
437.224856,-0.208,0.3,1.15,-73.0,,,
437.274904,-0.402,0.294,1.276,-73.0,,,
437.324952,-0.378,0.254,1.164,-73.0,,,
437.375,-0.256,0.334,0.908,-73.0,,,
437.424856,-0.036,0.188,0.856,-74.0,,,
437.474904,0.05,0.264,0.892,-74.0,,,
437.524952,0.048,0.242,0.888,-74.0,,,
437.575,-0.148,0.24,1.102,-74.0,,,
