t,x,y,z
218.301904,0.092,-0.66,0.76
218.351952,0.088,-0.686,0.792
218.402,0.078,-0.696,0.766
218.452856,0.096,-0.698,0.78
218.502904,0.088,-0.666,0.764
218.552952,0.098,-0.692,0.774
218.603,0.094,-0.682,0.78
218.652856,0.098,-0.676,0.782
218.702904,0.096,-0.69,0.776
218.752952,0.096,-0.69,0.764
218.803,0.098,-0.7,0.76
218.852856,0.102,-0.698,0.768
218.902904,0.086,-0.68,0.758
218.952952,0.096,-0.674,0.784
219.003,0.094,-0.688,0.78
219.052856,0.112,-0.686,0.77
219.102904,0.102,-0.686,0.774
219.152952,0.102,-0.69,0.764
219.203,0.096,-0.688,0.776
219.252856,0.098,-0.686,0.76
219.302904,0.096,-0.696,0.784
219.352952,0.102,-0.68,0.764
219.403,0.112,-0.682,0.782
219.452856,0.092,-0.676,0.742
219.502904,0.098,-0.688,0.76
219.552952,0.102,-0.686,0.78
219.603,0.104,-0.692,0.774
219.653856,0.096,-0.68,0.766
219.703904,0.11,-0.69,0.776
219.753952,0.108,-0.68,0.78
219.804,0.102,-0.682,0.78
219.853856,0.108,-0.68,0.772
219.903904,0.1,-0.688,0.77
219.953952,0.104,-0.69,0.774
220.004,0.092,-0.698,0.764
220.053856,0.102,-0.688,0.766
220.103904,0.098,-0.688,0.768
220.153952,0.096,-0.702,0.76
220.204,0.104,-0.682,0.766
220.253856,0.102,-0.686,0.782
220.303904,0.094,-0.69,0.764
220.353952,0.096,-0.69,0.764
220.404,0.102,-0.696,0.772
220.453856,0.088,-0.706,0.854
220.503904,0.038,-0.74,0.818
220.553952,0.022,-0.65,0.736
220.604,0.056,-0.68,0.728
220.654856,0.098,-0.68,0.774
220.704904,0.07,-0.656,0.824
220.754952,0.016,-0.658,0.818
220.805,0.032,-0.698,0.816
220.854856,0.038,-0.698,0.804
220.904904,0.06,-0.66,0.796
220.954952,0.146,-0.648,0.802
221.005,0.176,-0.67,0.846
221.054856,0.162,-0.608,0.846
221.104904,0.092,-0.57,0.816
221.154952,0.156,-0.634,0.806
221.205,0.168,-0.674,0.79
221.254856,0.134,-0.61,0.784
221.304904,0.126,-0.546,0.734
221.354952,0.142,-0.564,0.792
221.405,0.156,-0.58,0.784
221.454856,0.206,-0.624,0.844
221.504904,0.24,-0.622,0.818
221.554952,0.234,-0.612,0.716
221.605,0.294,-0.616,0.638
221.655856,0.374,-0.778,0.652
221.705904,0.262,-0.698,0.726
221.755952,0.352,-0.596,0.828
221.806,0.45,-0.648,0.834
221.855856,0.452,-0.672,0.704
221.905904,0.416,-0.72,0.688
221.955952,0.422,-0.596,0.686
222.006,0.496,-0.72,0.662
222.055856,0.526,-0.654,0.584
222.105904,0.526,-0.7,0.56
222.155952,0.486,-0.728,0.532
222.206,0.44,-0.73,0.588
222.255856,0.39,-0.712,0.672
222.305904,0.398,-0.706,0.646
222.355952,0.408,-0.73,0.582
222.406,0.408,-0.77,0.59
222.455856,0.408,-0.72,0.594
222.505904,0.4,-0.718,0.62
222.555952,0.386,-0.706,0.64
222.606,0.37,-0.72,0.638
222.656856,0.342,-0.716,0.646
222.706904,0.374,-0.698,0.642
222.756952,0.424,-0.704,0.632
222.807,0.422,-0.674,0.632
222.856856,0.452,-0.688,0.608
222.906904,0.456,-0.714,0.638
222.956952,0.472,-0.638,0.66
223.007,0.486,-0.606,0.644
223.056856,0.486,-0.656,0.62
223.106904,0.496,-0.658,0.614
223.156952,0.492,-0.69,0.614
223.207,0.508,-0.656,0.62
223.256856,0.504,-0.612,0.662
223.306904,0.51,-0.628,0.626
223.356952,0.494,-0.64,0.632
223.407,0.482,-0.66,0.624
223.456856,0.492,-0.66,0.628
223.506904,0.494,-0.65,0.614
223.556952,0.502,-0.64,0.626
223.607,0.504,-0.644,0.614
223.657856,0.5,-0.66,0.624
223.707904,0.486,-0.648,0.624
223.757952,0.498,-0.648,0.624
223.808,0.496,-0.656,0.624
223.857856,0.498,-0.648,0.616
223.907904,0.48,-0.672,0.622
223.957952,0.48,-0.672,0.616
224.008,0.486,-0.656,0.616
224.057856,0.492,-0.664,0.632
224.107904,0.504,-0.642,0.632
224.157952,0.496,-0.644,0.626
224.208,0.486,-0.658,0.624
224.257856,0.48,-0.656,0.62
224.307904,0.498,-0.648,0.614
224.357952,0.504,-0.64,0.62
224.408,0.498,-0.654,0.624
224.457856,0.496,-0.64,0.624
224.507904,0.498,-0.632,0.632
224.557952,0.502,-0.638,0.632
224.608,0.498,-0.648,0.622
224.657856,0.496,-0.634,0.62
224.707904,0.502,-0.644,0.63
224.757952,0.48,-0.642,0.632
224.808,0.478,-0.65,0.632
224.858856,0.496,-0.656,0.634
224.908904,0.484,-0.656,0.632
224.958952,0.496,-0.664,0.624
225.009,0.494,-0.642,0.624
225.058856,0.488,-0.658,0.616
225.108904,0.494,-0.652,0.624
225.158952,0.498,-0.656,0.632
225.209,0.494,-0.666,0.6
225.258856,0.508,-0.676,0.584
225.308904,0.472,-0.666,0.582
225.358952,0.462,-0.706,0.608
225.409,0.352,-0.746,0.59
225.458856,0.356,-0.754,0.632
225.508904,0.364,-0.786,0.6
225.558952,0.4,-0.69,0.664
225.609,0.454,-0.616,0.68
225.658856,0.43,-0.696,0.576
225.708904,0.39,-0.728,0.55
225.758952,0.37,-0.736,0.478
225.809,0.416,-0.69,0.552
225.859856,0.496,-0.884,0.404
225.909904,0.482,-0.772,0.318
225.959952,0.576,-0.868,0.142
226.01,0.62,-0.832,0.126
226.059856,0.71,-0.734,0.112
226.109904,1.138,-0.416,0.142
226.159952,1.408,-0.45,0.248
226.21,1.442,-0.538,-0.194
226.259856,1.41,-0.522,-0.116
226.309904,1.084,-0.168,-0.002
226.359952,0.83,-0.392,0.03
226.41,0.594,-0.338,0.048
226.459856,0.59,-0.308,0.094
226.509904,0.568,-0.288,0.134
226.559952,0.588,-0.246,0.152
226.61,0.582,-0.32,0.226
226.659856,0.536,-0.388,0.27
226.709904,0.62,-0.478,0.372
226.759952,0.806,-0.578,0.464
226.81,1.192,-0.576,0.364
226.860856,1.196,-0.442,0.216
226.910904,1.02,-0.426,0.224
226.960952,0.94,-0.43,0.158
227.011,0.91,-0.334,0.056
227.060856,0.894,-0.314,0.024
227.110904,0.828,-0.336,0.016
227.160952,0.802,-0.354,0.014
227.211,0.934,-0.294,-0.004
227.260856,1.046,-0.272,-0.028
227.310904,0.94,-0.402,0.062
227.360952,0.868,-0.542,0.194
227.411,0.854,-0.4,0.262
227.460856,0.838,-0.228,0.27
227.510904,0.83,-0.33,0.304
227.560952,0.848,-0.416,0.31
227.611,0.908,-0.392,0.334
227.660856,0.972,-0.366,0.322
227.710904,0.934,-0.44,0.326
227.760952,0.892,-0.394,0.312
227.811,0.88,-0.314,0.28
227.861856,0.898,-0.368,0.27
227.911904,0.888,-0.38,0.216
227.961952,0.902,-0.424,0.27
228.012,0.942,-0.37,0.24
228.061856,0.924,-0.322,0.23
228.111904,0.898,-0.316,0.244
228.161952,0.864,-0.33,0.222
228.212,0.864,-0.328,0.222
228.261856,0.872,-0.334,0.206
228.311904,0.894,-0.346,0.224
228.361952,0.934,-0.344,0.216
228.412,0.934,-0.34,0.248
228.461856,0.942,-0.35,0.27
228.511904,0.926,-0.362,0.272
228.561952,0.902,-0.354,0.254
228.612,0.912,-0.346,0.24
228.661856,0.912,-0.346,0.224
228.711904,0.918,-0.36,0.214
228.761952,0.898,-0.336,0.192
228.812,0.904,-0.346,0.198
228.862856,0.918,-0.344,0.198
228.912904,0.91,-0.328,0.206
228.962952,0.924,-0.322,0.22
229.013,0.92,-0.32,0.238
229.062856,0.908,-0.314,0.23
229.112904,0.896,-0.314,0.23
229.162952,0.91,-0.34,0.232
229.213,0.91,-0.352,0.22
229.262856,0.92,-0.368,0.216
229.312904,0.924,-0.362,0.216
229.362952,0.912,-0.36,0.216
229.413,0.904,-0.336,0.216
229.462856,0.902,-0.338,0.208
229.512904,0.914,-0.336,0.23
229.562952,0.912,-0.336,0.198
229.613,0.924,-0.328,0.204
229.662856,0.912,-0.324,0.222
229.712904,0.914,-0.334,0.21
229.762952,0.918,-0.334,0.216
229.813,0.912,-0.354,0.214
229.862856,0.91,-0.34,0.224
229.912904,0.888,-0.344,0.222
229.962952,0.914,-0.338,0.216
230.013,0.914,-0.338,0.214
230.063856,0.91,-0.336,0.22
230.113904,0.918,-0.338,0.216
230.163952,0.924,-0.338,0.216
230.214,0.918,-0.336,0.216
230.263856,0.92,-0.33,0.216
230.313904,0.912,-0.324,0.206
230.363952,0.904,-0.336,0.216
230.414,0.918,-0.346,0.216
230.463856,0.896,-0.34,0.232
230.513904,0.924,-0.346,0.208
230.563952,0.914,-0.336,0.222
230.614,0.912,-0.338,0.212
230.663856,0.912,-0.34,0.206
230.713904,0.914,-0.344,0.2
230.763952,0.924,-0.346,0.224
230.814,0.91,-0.33,0.208
230.863856,0.91,-0.336,0.216
230.913904,0.908,-0.322,0.208
230.963952,0.92,-0.344,0.216
231.014,0.91,-0.34,0.2
231.064856,0.92,-0.336,0.22
231.114904,0.926,-0.338,0.214
231.164952,0.914,-0.328,0.198
231.215,0.91,-0.33,0.216
231.264856,0.914,-0.32,0.216
231.314904,0.92,-0.344,0.216
231.364952,0.922,-0.344,0.208
231.415,0.91,-0.328,0.206
231.464856,0.908,-0.336,0.216
231.514904,0.882,-0.334,0.204
231.564952,0.918,-0.334,0.216
231.615,0.924,-0.328,0.206
231.664856,0.922,-0.344,0.198
231.714904,0.918,-0.34,0.216
231.764952,0.926,-0.336,0.216
231.815,0.896,-0.338,0.216
231.864856,0.914,-0.34,0.204
231.914904,0.912,-0.346,0.206
231.964952,0.914,-0.338,0.222
232.015,0.91,-0.34,0.206
232.065856,0.914,-0.336,0.21
232.115904,0.92,-0.336,0.198
232.165952,0.926,-0.334,0.204
232.216,0.918,-0.332,0.216
232.265856,0.914,-0.336,0.216
232.315904,0.912,-0.336,0.214
232.365952,0.92,-0.336,0.23
232.416,0.908,-0.34,0.216
232.465856,0.93,-0.346,0.206
232.515904,0.92,-0.346,0.21
232.565952,0.902,-0.332,0.22
232.616,0.92,-0.328,0.198
232.665856,0.914,-0.33,0.206
232.715904,0.904,-0.328,0.198
232.765952,0.92,-0.328,0.198
232.816,0.918,-0.33,0.208
232.865856,0.912,-0.328,0.21
232.915904,0.926,-0.336,0.19
232.965952,0.92,-0.344,0.2
233.016,0.914,-0.322,0.208
233.066856,0.926,-0.34,0.206
233.116904,0.92,-0.334,0.214
233.166952,0.914,-0.336,0.192
233.217,0.914,-0.34,0.206
233.266856,0.92,-0.34,0.216
233.316904,0.91,-0.334,0.2
233.366952,0.914,-0.322,0.204
233.417,0.918,-0.328,0.184
233.466856,0.928,-0.328,0.184
233.516904,0.924,-0.322,0.2
233.566952,0.926,-0.318,0.206
233.617,0.914,-0.334,0.192
233.666856,0.926,-0.32,0.188
233.716904,0.902,-0.298,0.184
233.766952,0.914,-0.298,0.172
233.817,0.91,-0.296,0.15
233.866856,0.898,-0.288,0.142
233.916904,0.87,-0.274,0.098
233.966952,0.866,-0.212,0.06
234.017,0.816,-0.2,-0.04
234.066856,0.76,-0.196,-0.002
234.116904,0.688,-0.25,0.014
234.166952,0.828,-0.306,0.072
234.217,0.856,-0.222,-0.026
234.267856,1.032,-0.21,-0.04
234.317904,1.12,-0.25,-0.072
234.367952,1.142,-0.16,-0.058
234.418,1.086,-0.032,-0.124
234.467856,1.11,-0.128,-0.12
234.517904,1.08,0.04,-0.152
234.567952,1.126,-0.064,0.032
234.618,1.008,-0.09,-0.154
234.667856,1.002,-0.078,-0.148
234.717904,1.012,-0.072,-0.11
234.767952,0.96,-0.058,-0.132
234.818,0.946,-0.036,-0.168
234.867856,0.95,-0.024,-0.218
234.917904,0.924,0.03,-0.228
234.967952,0.896,0.034,-0.218
235.018,0.974,-0.014,-0.162
235.067856,0.966,-0.01,-0.148
235.117904,1.016,0.018,-0.122
235.167952,0.972,0.016,-0.196
235.218,0.944,-0.016,-0.206
235.268856,0.912,-0.024,-0.21
235.318904,0.93,-0.01,-0.176
235.368952,0.934,-0.018,-0.184
235.419,0.958,-0.03,-0.186
235.468856,0.966,-0.032,-0.208
235.518904,0.936,-0.008,-0.222
235.568952,0.946,-0.004,-0.202
235.619,0.942,-0.02,-0.2
235.668856,0.936,-0.008,-0.208
235.718904,0.946,-0.016,-0.212
235.768952,0.934,-0.016,-0.2
235.819,0.946,-0.002,-0.208
235.868856,0.96,-0.02,-0.208
235.918904,0.934,-0.002,-0.192
235.968952,0.95,-0.01,-0.202
236.019,0.942,-0.01,-0.216
236.068856,0.92,-0.032,-0.188
236.118904,0.944,-0.008,-0.194
236.168952,0.94,-0.016,-0.186
236.219,0.96,-0.014,-0.2
236.269856,0.958,-0.01,-0.2
236.319904,0.926,-0.008,-0.19
236.369952,0.934,-0.036,-0.176
236.42,0.952,-0.008,-0.192
236.469856,0.94,-0.024,-0.19
236.519904,0.952,-0.04,-0.206
236.62,0.93,-0.05,-0.2
236.669856,0.934,-0.048,-0.2
236.719904,0.91,-0.042,-0.204
236.769952,0.944,-0.026,-0.2
236.82,0.972,-0.042,-0.212
236.869856,0.946,-0.03,-0.194
236.919904,0.94,-0.026,-0.2
236.969952,0.93,-0.04,-0.21
237.02,0.934,-0.04,-0.194
237.069856,0.946,-0.034,-0.206
237.119904,0.944,-0.026,-0.19
237.169952,0.942,-0.04,-0.208
237.22,0.952,-0.04,-0.196
237.270856,0.936,-0.004,-0.186
237.320904,0.944,-0.034,-0.224
237.370952,0.928,-0.05,-0.206
237.421,0.938,-0.046,-0.18
237.470856,0.946,-0.02,-0.2
237.520904,0.932,-0.03,-0.2
237.570952,0.93,-0.036,-0.18
237.621,0.936,-0.034,-0.2
237.670856,0.934,-0.04,-0.186
237.720904,0.934,-0.04,-0.2
237.770952,0.96,-0.05,-0.21
237.821,0.95,-0.04,-0.2
237.870856,1.0,-0.048,-0.194
237.970952,1.278,-0.114,-0.272
238.021,1.258,-0.208,-0.264
238.070856,1.182,-0.136,-0.128
238.120904,1.112,-0.114,-0.13
238.170952,1.014,-0.166,-0.124
238.221,0.952,-0.164,-0.104
238.271856,0.878,-0.18,-0.046
238.321904,0.824,-0.178,-0.034
238.371952,0.792,-0.226,0.006
238.422,0.754,-0.218,0.006
238.471856,0.724,-0.24,0.062
238.521904,0.706,-0.27,0.12
238.571952,0.728,-0.288,0.208
238.622,0.776,-0.298,0.224
238.671856,0.882,-0.334,0.3
238.721904,0.872,-0.336,0.264
238.771952,0.846,-0.458,0.31
238.822,0.824,-0.482,0.318
238.871856,0.862,-0.458,0.312
238.921904,0.888,-0.442,0.31
238.971952,0.914,-0.392,0.316
239.022,0.914,-0.372,0.322
239.071856,0.92,-0.37,0.316
239.121904,0.862,-0.336,0.294
239.171952,0.866,-0.36,0.28
239.222,0.902,-0.366,0.266
239.271856,0.934,-0.366,0.238
239.321904,0.91,-0.356,0.23
239.371952,0.926,-0.36,0.204
239.422,0.936,-0.366,0.216
239.472856,0.864,-0.33,0.19
239.522904,0.888,-0.35,0.168
239.572952,0.894,-0.338,0.148
239.623,0.86,-0.386,0.136
239.672856,0.91,-0.5,0.2
239.722904,0.888,-0.414,0.23
239.772952,0.926,-0.382,0.288
239.823,0.956,-0.368,0.312
239.872856,0.942,-0.402,0.368
239.922904,0.894,-0.41,0.352
239.972952,0.91,-0.356,0.35
240.023,0.932,-0.354,0.352
240.072856,0.894,-0.32,0.322
240.122904,0.894,-0.314,0.326
240.172952,0.89,-0.322,0.296
240.223,0.902,-0.344,0.286
240.272856,0.854,-0.356,0.262
240.322904,0.83,-0.372,0.248
240.372952,0.872,-0.362,0.262
240.423,0.866,-0.362,0.254
240.473856,0.86,-0.386,0.28
240.523904,0.864,-0.384,0.286
240.573952,0.888,-0.37,0.318
240.624,0.896,-0.408,0.328
240.673856,0.894,-0.378,0.32
240.723904,0.886,-0.37,0.304
240.773952,0.896,-0.344,0.302
240.824,0.886,-0.354,0.28
240.873856,0.898,-0.354,0.294
240.923904,0.862,-0.354,0.274
240.973952,0.878,-0.354,0.3
241.024,0.88,-0.356,0.304
241.073856,0.884,-0.37,0.322
241.123904,0.872,-0.378,0.312
241.173952,0.894,-0.37,0.304
241.224,0.896,-0.37,0.286
241.273856,0.892,-0.392,0.288
241.323904,0.888,-0.37,0.27
241.373952,0.882,-0.362,0.254
241.424,0.876,-0.36,0.27
241.474856,0.886,-0.354,0.272
241.524904,0.91,-0.336,0.276
241.574952,0.92,-0.328,0.274
241.625,0.892,-0.336,0.262
241.674856,0.846,-0.338,0.27
241.724904,0.792,-0.314,0.262
241.774952,0.784,-0.304,0.254
241.825,0.83,-0.288,0.254
241.874856,0.782,-0.29,0.236
241.924904,0.792,-0.296,0.232
241.974952,0.792,-0.304,0.216
242.025,0.856,-0.346,0.284
242.074856,0.856,-0.376,0.246
242.124904,0.882,-0.378,0.3
242.174952,0.844,-0.446,0.24
242.225,1.022,-0.506,0.496
242.274856,1.074,-0.36,0.368
242.324904,1.016,-0.336,0.304
242.374952,0.966,-0.4,0.278
242.425,0.934,-0.272,0.174
242.475856,0.942,-0.244,0.156
242.525904,0.958,-0.256,0.216
242.575952,0.924,-0.226,0.206
242.626,0.958,-0.272,0.24
242.675856,0.95,-0.25,0.304
242.725904,0.876,-0.264,0.262
242.775952,0.896,-0.468,0.228
242.826,1.2,-0.308,0.662
242.875856,0.966,-0.346,0.124
242.925904,0.894,-0.296,0.196
242.975952,0.846,-0.37,0.158
243.026,0.894,-0.352,0.156
243.075856,0.944,-0.314,0.13
243.125904,0.96,-0.338,0.134
243.175952,0.894,-0.372,0.166
243.226,0.898,-0.354,0.086
243.275856,0.918,-0.386,0.158
243.325904,0.926,-0.382,0.134
243.375952,0.91,-0.384,0.172
243.426,0.896,-0.41,0.158
243.476856,0.902,-0.392,0.134
243.526904,0.898,-0.41,0.146
243.576952,0.896,-0.354,0.14
243.627,0.904,-0.398,0.142
243.676856,0.908,-0.354,0.142
243.726904,0.878,-0.394,0.104
243.776952,0.882,-0.386,0.152
243.827,0.902,-0.37,0.134
243.876856,0.942,-0.38,0.132
243.926904,0.888,-0.392,0.118
243.976952,0.902,-0.378,0.136
244.027,0.894,-0.358,0.136
244.076856,0.924,-0.414,0.116
244.126904,0.91,-0.362,0.142
244.176952,0.902,-0.36,0.144
244.227,0.896,-0.384,0.14
244.276856,0.908,-0.41,0.108
244.326904,0.892,-0.398,0.116
244.376952,0.926,-0.404,0.088
244.427,0.912,-0.356,0.124
244.476856,0.91,-0.368,0.116
244.526904,0.92,-0.376,0.124
244.576952,0.91,-0.37,0.128
244.627,0.91,-0.36,0.12
244.677856,0.926,-0.366,0.112
244.727904,0.916,-0.37,0.11
244.777952,0.918,-0.36,0.128
244.828,0.92,-0.354,0.118
244.877856,0.91,-0.388,0.12
244.927904,0.896,-0.374,0.12
244.977952,0.92,-0.38,0.12
245.028,0.924,-0.368,0.12
245.077856,0.91,-0.388,0.096
245.127904,0.904,-0.37,0.126
245.177952,0.91,-0.392,0.098
245.228,0.908,-0.354,0.108
245.277856,0.902,-0.372,0.118
245.327904,0.918,-0.352,0.128
245.377952,0.91,-0.346,0.126
245.428,0.924,-0.344,0.114
245.477856,0.908,-0.386,0.096
245.527904,0.896,-0.372,0.126
245.577952,0.91,-0.366,0.108
245.628,0.914,-0.36,0.126
245.678856,0.916,-0.368,0.12
245.728904,0.88,-0.378,0.092
245.778952,0.91,-0.34,0.108
245.829,0.908,-0.356,0.104
245.878856,0.946,-0.408,0.04
245.928904,0.966,-0.416,0.05
245.978952,1.086,-0.434,0.048
246.029,1.102,-0.418,0.028
246.078856,1.122,-0.292,0.046
246.128904,1.102,-0.324,0.014
246.178952,1.106,-0.314,0.152
246.229,1.058,-0.37,0.12
246.278856,0.962,-0.348,0.058
246.328904,0.92,-0.368,0.048
246.378952,0.888,-0.372,0.094
246.429,0.87,-0.318,0.13
246.478856,0.862,-0.284,0.134
246.528904,0.816,-0.296,0.11
246.578952,0.782,-0.308,0.124
246.629,0.78,-0.306,0.13
246.679856,0.774,-0.306,0.134
246.729904,0.802,-0.302,0.14
246.779952,0.824,-0.298,0.146
246.83,0.872,-0.308,0.158
246.879856,0.902,-0.32,0.158
246.929904,0.902,-0.314,0.178
246.979952,0.87,-0.328,0.188
247.03,0.852,-0.35,0.176
247.079856,0.894,-0.346,0.188
247.129904,0.888,-0.354,0.206
247.179952,0.918,-0.354,0.216
247.23,0.932,-0.35,0.212
247.279856,0.902,-0.354,0.216
247.329904,0.926,-0.352,0.226
247.379952,0.914,-0.324,0.232
247.43,0.91,-0.32,0.206
247.479856,0.922,-0.32,0.204
247.529904,0.908,-0.328,0.192
247.579952,0.92,-0.328,0.196
247.63,0.92,-0.328,0.192
247.680856,0.934,-0.328,0.208
247.730904,0.914,-0.33,0.198
247.780952,0.912,-0.334,0.206
247.831,0.918,-0.346,0.206
247.880856,0.912,-0.35,0.216
247.930904,0.902,-0.34,0.214
247.980952,0.934,-0.356,0.214
248.031,0.908,-0.352,0.206
248.080856,0.894,-0.334,0.222
248.130904,0.91,-0.306,0.228
248.180952,0.898,-0.336,0.23
248.231,0.92,-0.346,0.206
248.280856,0.91,-0.34,0.204
248.330904,0.91,-0.336,0.206
248.380952,0.898,-0.344,0.204
248.431,0.912,-0.338,0.206
248.480856,0.92,-0.354,0.22
248.530904,0.92,-0.354,0.216
248.580952,0.914,-0.354,0.224
248.631,0.904,-0.35,0.21
248.681856,0.908,-0.354,0.222
248.731904,0.914,-0.344,0.222
248.781952,0.92,-0.352,0.23
248.832,0.91,-0.336,0.216
248.881856,0.92,-0.328,0.216
248.931904,0.91,-0.32,0.222
248.981952,0.908,-0.33,0.216
249.032,0.91,-0.336,0.21
249.081856,0.91,-0.328,0.2
249.131904,0.914,-0.346,0.216
249.181952,0.91,-0.346,0.22
249.232,0.912,-0.346,0.23
249.281856,0.92,-0.346,0.224
249.331904,0.914,-0.334,0.224
249.381952,0.92,-0.324,0.22
249.432,0.892,-0.328,0.214
249.481856,0.92,-0.336,0.222
249.531904,0.91,-0.34,0.226
249.581952,0.904,-0.336,0.22
249.632,0.908,-0.336,0.216
249.681856,0.912,-0.338,0.208
249.731904,0.908,-0.346,0.204
249.781952,0.914,-0.336,0.216
249.832,0.92,-0.346,0.204
249.882856,0.91,-0.324,0.198
249.932904,0.91,-0.336,0.216
249.982952,0.912,-0.328,0.23
250.033,0.91,-0.356,0.222
250.082856,0.902,-0.354,0.248
250.132904,0.912,-0.35,0.22
250.182952,0.91,-0.346,0.21
250.233,0.91,-0.338,0.206
250.282856,0.908,-0.346,0.226
250.332904,0.908,-0.334,0.224
250.382952,0.904,-0.34,0.224
250.433,0.904,-0.336,0.206
250.482856,0.892,-0.328,0.206
250.532904,0.908,-0.336,0.23
250.582952,0.912,-0.328,0.236
250.633,0.912,-0.336,0.238
250.682856,0.908,-0.334,0.224
250.732904,0.888,-0.344,0.206
250.782952,0.912,-0.334,0.228
250.833,0.918,-0.328,0.208
250.883856,0.912,-0.336,0.216
250.933904,0.924,-0.324,0.214
250.983952,0.918,-0.324,0.2
251.034,0.908,-0.324,0.208
251.083856,0.91,-0.338,0.21
251.133904,0.92,-0.354,0.204
251.183952,0.872,-0.348,0.206
251.234,0.876,-0.362,0.176
251.283856,0.92,-0.402,0.172
251.333904,0.998,-0.364,0.152
251.383952,1.02,-0.32,0.12
251.434,0.894,-0.344,0.072
251.483856,0.824,-0.37,0.024
251.533904,0.718,-0.392,0.028
251.583952,0.734,-0.368,0.04
251.634,0.886,-0.376,0.056
251.683856,1.15,-0.368,0.092
251.733904,1.276,-0.218,0.03
251.783952,1.234,-0.358,0.142
251.834,0.814,-0.558,0.456
251.884856,0.818,-0.504,0.582
251.934904,1.102,-0.16,0.642
251.984952,1.042,-0.128,0.508
252.035,0.862,-0.234,0.398
252.084856,0.71,-0.238,0.332
252.134904,0.624,-0.248,0.272
252.184952,0.684,-0.25,0.23
252.235,0.926,-0.208,0.15
252.284856,0.94,-0.208,0.112
252.334904,0.828,-0.266,0.1
252.384952,0.744,-0.274,0.096
252.435,0.7,-0.302,0.108
252.484856,0.814,-0.388,0.14
252.534904,0.99,-0.504,0.178
252.584952,0.83,-0.288,0.108
252.635,0.766,-0.53,0.184
252.684856,0.706,-0.378,0.076
252.734904,0.846,-0.404,0.062
252.784952,1.094,-0.542,0.114
252.835,0.944,-0.73,-0.122
252.885856,1.582,-1.15,0.8
252.935904,0.77,-0.52,0.184
252.985952,0.784,-0.642,0.372
253.036,0.706,-0.724,0.464
253.085856,0.738,-0.804,0.444
253.135904,0.526,-0.616,0.64
253.185952,0.494,-0.686,0.59
253.236,0.498,-0.648,0.544
253.285856,0.488,-0.728,0.516
253.335904,0.528,-0.632,0.526
253.385952,0.638,-0.59,0.624
253.436,0.662,-0.584,0.624
253.485856,0.582,-0.602,0.632
253.535904,0.494,-0.602,0.678
253.585952,0.432,-0.484,0.664
253.636,0.454,-0.456,0.748
253.685856,0.476,-0.482,0.806
253.735904,0.492,-0.554,0.728
253.785952,0.482,-0.562,0.704
253.836,0.414,-0.612,0.696
253.886856,0.418,-0.602,0.688
253.936904,0.43,-0.654,0.694
253.986952,0.45,-0.658,0.652
254.037,0.456,-0.606,0.614
254.086856,0.448,-0.664,0.648
254.136904,0.428,-0.712,0.696
254.186952,0.426,-0.706,0.664
254.237,0.446,-0.658,0.67
254.286856,0.414,-0.672,0.636
254.336904,0.408,-0.72,0.664
254.386952,0.406,-0.682,0.646
254.437,0.416,-0.686,0.652
254.486856,0.408,-0.692,0.638
254.536904,0.418,-0.688,0.634
254.586952,0.414,-0.696,0.646
254.637,0.402,-0.708,0.64
254.686856,0.4,-0.712,0.616
254.736904,0.404,-0.712,0.616
254.786952,0.428,-0.698,0.614
254.837,0.414,-0.712,0.624
254.886856,0.41,-0.72,0.62
254.936904,0.402,-0.722,0.624
254.986952,0.422,-0.712,0.624
255.037,0.414,-0.698,0.604
255.287856,0.44,-0.7,0.638
255.337904,0.432,-0.698,0.632
255.387952,0.426,-0.69,0.624
255.438,0.43,-0.686,0.624
255.487856,0.426,-0.698,0.624
255.537904,0.424,-0.692,0.624
255.587952,0.43,-0.688,0.624
255.638,0.432,-0.692,0.614
255.687856,0.432,-0.696,0.634
255.737904,0.438,-0.698,0.624
255.787952,0.43,-0.69,0.608
255.838,0.432,-0.706,0.62
255.887856,0.424,-0.696,0.624
255.937904,0.432,-0.706,0.6
255.987952,0.432,-0.698,0.624
256.038,0.43,-0.69,0.624
256.087856,0.414,-0.702,0.624
256.137904,0.418,-0.702,0.61
256.187952,0.426,-0.698,0.604
256.238,0.402,-0.698,0.59
256.288856,0.416,-0.692,0.622
256.338904,0.414,-0.702,0.62
256.388952,0.422,-0.708,0.608
256.439,0.416,-0.712,0.608
256.488856,0.408,-0.718,0.622
256.538904,0.418,-0.702,0.612
256.588952,0.414,-0.698,0.608
256.639,0.416,-0.712,0.624
256.688856,0.402,-0.714,0.608
256.738904,0.422,-0.73,0.604
256.788952,0.4,-0.69,0.606
256.839,0.408,-0.698,0.614
256.888856,0.426,-0.704,0.608
256.938904,0.428,-0.69,0.608
256.988952,0.45,-0.81,0.622
257.039,0.45,-0.792,0.584
257.088856,0.43,-0.712,0.544
257.138904,0.432,-0.782,0.536
257.188952,0.374,-0.8,0.504
257.239,0.376,-0.792,0.532
257.289856,0.454,-0.85,0.61
257.339904,0.444,-0.794,0.668
257.389952,0.412,-0.696,0.608
257.44,0.412,-0.69,0.608
257.489856,0.338,-0.786,0.614
257.539904,0.264,-0.808,0.652
257.589952,0.178,-0.826,0.686
257.64,0.124,-0.75,0.654
257.689856,0.118,-0.786,0.67
257.739904,0.098,-0.682,0.654
