t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
302.881856,0.76,-0.01,0.802,,-80.0,,
302.931904,0.752,-0.002,0.76,,-80.0,,
302.981952,0.728,0.184,0.726,,-80.0,,
303.032,0.808,0.014,0.744,,-80.0,,
303.081856,0.736,-0.018,0.75,,-74.0,,
303.131904,0.718,0.078,0.766,,-74.0,,
303.181952,0.774,0.088,0.742,,-74.0,,
303.232,0.668,0.002,0.782,,-74.0,,
303.281856,0.742,0.092,0.748,,-72.0,,
303.331904,0.7,0.042,0.73,,-72.0,,
303.381952,0.69,0.126,0.75,,-72.0,,
303.432,0.528,0.034,0.808,,-72.0,,
303.481856,0.456,-0.302,0.88,,-66.0,,
303.531904,0.27,-0.154,0.736,,-66.0,,
303.581952,0.268,-0.098,0.592,,-66.0,,
303.632,-0.064,0.668,0.372,,-66.0,,
303.682856,0.098,0.702,0.288,,-65.0,,
303.732904,-0.168,0.806,0.352,,-65.0,,
303.782952,-0.26,0.942,0.45,,-65.0,,
303.833,-0.51,0.984,0.374,,-65.0,,
303.882856,-0.738,0.93,0.528,,-70.0,,
303.932904,-0.928,0.766,0.508,,-70.0,,
303.982952,-1.172,0.574,0.454,,-70.0,,
304.033,-1.616,0.886,0.51,,-70.0,,
304.082856,-1.294,0.79,0.56,,-69.0,,
304.132904,-0.936,0.492,0.582,,-69.0,,
304.182952,-0.942,0.39,0.54,,-69.0,,
304.233,-0.808,0.376,0.472,,-69.0,,
304.282856,-0.734,0.38,0.434,,-74.0,,
304.332904,-0.904,0.286,0.358,,-74.0,,
304.382952,-0.92,0.264,0.312,,-74.0,,
304.433,-0.954,0.24,0.31,,-74.0,,
304.482856,-0.92,0.282,0.286,,-69.0,,
304.532904,-0.894,0.242,0.254,,-69.0,,
304.582952,-0.858,0.242,0.262,,-69.0,,
304.633,-0.85,0.22,0.272,,-69.0,,
304.683856,-0.858,0.24,0.284,,-68.0,,
304.733904,-0.85,0.294,0.312,,-68.0,,
304.783952,-0.852,0.312,0.328,,-68.0,,
304.834,-0.858,0.312,0.334,,-68.0,,
304.883856,-0.856,0.304,0.342,,-72.0,,
304.933904,-0.846,0.306,0.336,,-72.0,,
304.983952,-0.846,0.306,0.338,,-72.0,,
305.034,-0.874,0.332,0.36,,-72.0,,
305.083856,-0.88,0.318,0.366,,-73.0,,
305.133904,-0.884,0.306,0.354,,-73.0,,
305.183952,-0.866,0.294,0.332,,-73.0,,
305.234,-0.872,0.32,0.338,,-73.0,,
305.283856,-0.866,0.316,0.328,,-72.0,,
305.333904,-0.866,0.3,0.32,,-72.0,,
305.383952,-0.86,0.272,0.326,,-72.0,,
305.434,-0.856,0.294,0.312,,-72.0,,
305.483856,-0.882,0.286,0.338,,-74.0,,
305.533904,-0.868,0.272,0.326,,-74.0,,
305.583952,-0.872,0.278,0.34,,-74.0,,
305.634,-0.866,0.286,0.334,,-74.0,,
305.684856,-0.888,0.28,0.352,,-77.0,,
305.734904,-0.88,0.288,0.352,,-77.0,,
305.784952,-0.866,0.284,0.352,,-77.0,,
305.835,-0.866,0.296,0.358,,-77.0,,
305.884856,-0.872,0.304,0.356,,-76.0,,
305.934904,-0.872,0.296,0.342,,-76.0,,
305.984952,-0.872,0.304,0.336,,-76.0,,
306.035,-0.856,0.304,0.334,,-76.0,,
306.084856,-0.858,0.294,0.336,,-77.0,,
306.134904,-0.858,0.296,0.328,,-77.0,,
306.184952,-0.866,0.3,0.316,,-77.0,,
306.235,-0.872,0.29,0.334,,-77.0,,
306.284856,-0.864,0.288,0.332,,-77.0,,
306.334904,-0.858,0.294,0.32,,-77.0,,
306.384952,-0.848,0.272,0.32,,-77.0,,
306.435,-0.868,0.304,0.316,,-77.0,,
306.484856,-0.85,0.318,0.312,,-76.0,,
306.534904,-0.88,0.302,0.326,,-76.0,,
306.584952,-0.858,0.294,0.316,,-76.0,,
306.635,-0.888,0.304,0.332,,-76.0,,
306.685856,-0.868,0.286,0.304,,-76.0,,
306.735904,-0.866,0.3,0.312,,-76.0,,
306.785952,-0.872,0.306,0.322,,-76.0,,
306.836,-0.872,0.31,0.322,,-76.0,,
306.885856,-0.872,0.312,0.332,,-76.0,,
306.935904,-0.878,0.31,0.318,,-76.0,,
306.985952,-0.864,0.304,0.326,,-76.0,,
307.036,-0.856,0.304,0.328,,-76.0,,
307.085856,-0.866,0.304,0.316,,-76.0,,
307.135904,-0.86,0.304,0.326,,-76.0,,
307.185952,-0.858,0.304,0.318,,-76.0,,
307.236,-0.858,0.304,0.328,,-76.0,,
307.285856,-0.848,0.286,0.326,,-79.0,,
307.335904,-0.88,0.312,0.334,,-79.0,,
307.385952,-0.866,0.296,0.326,,-79.0,,
307.436,-0.868,0.296,0.326,,-79.0,,
307.485856,-0.848,0.286,0.332,,-78.0,,
307.535904,-0.86,0.288,0.318,,-78.0,,
307.585952,-0.868,0.294,0.316,,-78.0,,
307.636,-0.872,0.306,0.328,,-78.0,,
307.686856,-0.872,0.302,0.326,,-77.0,,
307.736904,-0.858,0.296,0.332,,-77.0,,
307.786952,-0.864,0.304,0.322,,-77.0,,
307.837,-0.888,0.304,0.316,,-77.0,,
307.886856,-0.866,0.296,0.318,,-77.0,,
307.936904,-0.868,0.3,0.326,,-77.0,,
307.986952,-0.862,0.294,0.304,,-77.0,,
308.037,-0.864,0.294,0.322,,-77.0,,
308.086856,-0.862,0.286,0.31,,-77.0,,
308.136904,-0.862,0.294,0.31,,-77.0,,
308.186952,-0.872,0.3,0.316,,-77.0,,
308.237,-0.89,0.288,0.304,,-77.0,,
308.286856,-0.864,0.27,0.32,,-77.0,,
308.336904,-0.884,0.29,0.326,,-77.0,,
308.386952,-0.872,0.286,0.352,,-77.0,,
308.437,-0.89,0.316,0.342,,-77.0,,
308.486856,-0.852,0.306,0.318,,-77.0,,
308.536904,-0.846,0.326,0.316,,-77.0,,
308.586952,-0.832,0.338,0.316,,-77.0,,
308.637,-0.856,0.35,0.29,,-77.0,,
308.686856,-0.888,0.348,0.294,,-70.0,,
308.736904,-0.858,0.318,0.278,,-70.0,,
308.786952,-0.842,0.318,0.288,,-70.0,,
308.837,-0.938,0.352,0.368,,-70.0,,
308.887856,-0.864,0.38,0.39,,-74.0,,
308.937904,-0.788,0.374,0.376,,-74.0,,
308.987952,-0.702,0.328,0.306,,-74.0,,
309.038,-0.752,0.392,0.236,,-74.0,,
309.087856,-0.836,0.384,0.23,,-66.0,,
309.137904,-0.82,0.344,0.238,,-66.0,,
309.187952,-0.83,0.364,0.224,,-66.0,,
309.238,-0.814,0.376,0.248,,-66.0,,
309.287856,-0.826,0.258,0.146,,-69.0,,
309.337904,-0.858,0.406,0.044,,-69.0,,
309.387952,-0.846,0.238,0.002,,-69.0,,
309.438,-0.878,0.23,0.034,,-69.0,,
309.487856,-1.038,0.418,-0.016,,-73.0,,
309.537904,-1.032,0.264,-0.028,,-73.0,,
309.587952,-0.916,0.21,-0.08,,-73.0,,
309.638,-0.866,0.24,-0.116,,-73.0,,
309.687856,-0.82,0.206,-0.11,,-68.0,,
309.737904,-0.798,0.124,-0.116,,-68.0,,
309.787952,-0.896,0.182,-0.144,,-68.0,,
309.838,-0.846,0.054,-0.122,,-68.0,,
309.888856,-0.858,0.238,-0.042,,-78.0,,
309.938904,-0.794,0.166,-0.058,,-78.0,,
309.988952,-0.8,0.088,-0.026,,-78.0,,
310.039,-0.8,0.112,0.048,,-78.0,,
310.088856,-0.842,-0.082,0.084,,-73.0,,
310.138904,-0.73,-0.098,-0.032,,-73.0,,
310.188952,-0.904,-0.064,-0.096,,-73.0,,
310.239,-1.064,-0.144,-0.192,,-73.0,,
310.288856,-1.092,-0.08,-0.24,,-71.0,,
310.338904,-1.146,0.062,0.092,,-71.0,,
310.388952,-2.26,-0.042,0.198,,-71.0,,
310.439,-0.99,-0.244,-0.328,,-71.0,,
310.488856,-0.884,-0.034,-0.492,,-71.0,,
310.538904,-0.848,0.134,-0.162,,-71.0,,
310.588952,-0.864,0.142,-0.24,,-71.0,,
310.639,-0.894,0.024,-0.228,,-71.0,,
310.688856,-0.898,-0.094,-0.178,,-71.0,,
310.738904,-0.932,-0.072,-0.208,,-71.0,,
310.788952,-0.926,-0.014,-0.206,,-71.0,,
310.839,-0.89,0.08,-0.218,,-71.0,,
310.889856,-0.864,0.028,-0.212,,-72.0,,
310.939904,-0.882,0.016,-0.224,,-72.0,,
310.989952,-0.858,-0.052,-0.292,,-72.0,,
311.04,-0.9,0.078,-0.274,,-72.0,,
311.089856,-0.88,-0.004,-0.208,,-71.0,,
311.139904,-0.862,0.012,-0.3,,-71.0,,
311.189952,-0.856,-0.02,-0.272,,-71.0,,
311.24,-0.89,0.032,-0.242,,-71.0,,
311.289856,-0.884,0.028,-0.21,,-71.0,,
311.339904,-0.888,0.072,-0.21,,-71.0,,
311.389952,-0.874,0.072,-0.186,,-71.0,,
311.44,-0.904,0.062,-0.25,,-71.0,,
311.489856,-0.866,-0.05,-0.226,,-71.0,,
311.539904,-0.89,0.05,-0.232,,-71.0,,
311.589952,-0.884,0.024,-0.226,,-71.0,,
311.64,-0.89,0.002,-0.222,,-71.0,,
311.689856,-0.904,0.014,-0.202,,-72.0,,
311.739904,-0.912,0.034,-0.208,,-72.0,,
311.789952,-0.898,0.046,-0.2,,-72.0,,
311.84,-0.912,0.048,-0.178,,-72.0,,
311.890856,-0.898,0.04,-0.186,,-72.0,,
311.940904,-0.898,0.032,-0.186,,-72.0,,
311.990952,-0.898,0.028,-0.218,,-72.0,,
312.041,-0.884,0.014,-0.194,,-72.0,,
312.090856,-0.884,-0.004,-0.176,,-71.0,,
312.140904,-0.898,0.03,-0.216,,-71.0,,
312.190952,-0.872,-0.032,-0.212,,-71.0,,
312.241,-0.896,0.008,-0.254,,-71.0,,
312.290856,-0.89,-0.026,-0.196,,-71.0,,
312.340904,-0.904,-0.024,-0.168,,-71.0,,
312.390952,-0.88,-0.004,-0.154,,-71.0,,
312.441,-0.912,0.024,-0.192,,-71.0,,
312.490856,-0.894,0.008,-0.194,,-72.0,,
312.540904,-0.914,0.008,-0.18,,-72.0,,
312.590952,-0.904,0.03,-0.216,,-72.0,,
312.641,-0.892,0.014,-0.212,,-72.0,,
312.690856,-0.894,0.026,-0.194,,-72.0,,
312.740904,-0.882,-0.014,-0.176,,-72.0,,
312.790952,-0.9,-0.026,-0.21,,-72.0,,
312.841,-0.898,-0.018,-0.194,,-72.0,,
312.941904,-0.898,0.006,-0.222,,-72.0,,
312.991952,-0.9,-0.016,-0.202,,-72.0,,
313.042,-0.884,-0.004,-0.226,,-72.0,,
313.091856,-0.896,0.002,-0.186,,-72.0,,
313.141904,-0.89,0.008,-0.202,,-72.0,,
313.191952,-0.882,0.012,-0.212,,-72.0,,
313.242,-0.894,0.006,-0.222,,-72.0,,
313.291856,-0.896,-0.026,-0.202,,-71.0,,
313.341904,-0.888,0.012,-0.2,,-71.0,,
313.391952,-0.934,-0.014,-0.194,,-71.0,,
313.442,-0.928,0.034,-0.228,,-71.0,,
313.491856,-0.894,0.034,-0.25,,-67.0,,
313.541904,-0.99,-0.004,-0.276,,-67.0,,
313.591952,-1.112,0.048,-0.194,,-67.0,,
313.642,-1.096,0.066,-0.058,,-67.0,,
313.691856,-1.04,-0.18,-0.084,,-70.0,,
313.741904,-1.096,-0.032,-0.16,,-70.0,,
313.791952,-1.018,0.07,-0.164,,-70.0,,
313.842,-1.078,0.226,-0.072,,-70.0,,
313.891856,-1.022,0.092,-0.014,,-73.0,,
313.941904,-0.932,0.086,0.014,,-73.0,,
313.991952,-0.944,0.064,-0.016,,-73.0,,
314.042,-0.872,0.078,0.006,,-73.0,,
314.092856,-0.916,0.024,0.108,,-72.0,,
314.142904,-0.882,0.44,0.014,,-72.0,,
314.192952,-0.836,0.052,0.112,,-72.0,,
314.243,-0.942,0.246,0.198,,-72.0,,
314.292856,-0.832,0.142,0.152,,-76.0,,
314.342904,-0.848,0.206,0.178,,-76.0,,
314.392952,-0.778,0.216,0.184,,-76.0,,
314.443,-0.728,0.25,0.18,,-76.0,,
314.492856,-0.67,0.264,0.216,,-72.0,,
314.542904,-0.68,0.37,0.294,,-72.0,,
314.592952,-0.698,0.37,0.318,,-72.0,,
314.643,-0.846,0.366,0.336,,-72.0,,
314.692856,-0.922,0.284,0.376,,-71.0,,
314.742904,-0.9,0.286,0.412,,-71.0,,
314.792952,-0.882,0.318,0.352,,-71.0,,
314.843,-0.866,0.352,0.342,,-71.0,,
314.892856,-0.818,0.312,0.274,,-71.0,,
314.942904,-0.792,0.32,0.294,,-71.0,,
314.992952,-0.832,0.318,0.29,,-71.0,,
315.043,-0.872,0.328,0.296,,-71.0,,
315.093856,-0.898,0.304,0.306,,-73.0,,
315.143904,-0.858,0.306,0.316,,-73.0,,
315.193952,-0.866,0.302,0.304,,-73.0,,
315.244,-0.846,0.338,0.326,,-73.0,,
315.293856,-0.85,0.334,0.334,,-71.0,,
315.343904,-0.874,0.338,0.348,,-71.0,,
315.393952,-0.872,0.296,0.344,,-71.0,,
315.444,-0.894,0.302,0.35,,-71.0,,
315.493856,-0.858,0.31,0.344,,-72.0,,
315.543904,-0.868,0.318,0.326,,-72.0,,
315.593952,-0.866,0.328,0.296,,-72.0,,
315.644,-0.868,0.326,0.29,,-72.0,,
315.693856,-0.882,0.306,0.3,,-74.0,,
315.743904,-0.866,0.312,0.272,,-74.0,,
315.793952,-0.858,0.288,0.27,,-74.0,,
315.844,-0.86,0.312,0.284,,-74.0,,
315.893856,-0.864,0.31,0.304,,-75.0,,
315.943904,-0.862,0.302,0.318,,-75.0,,
315.993952,-0.878,0.304,0.324,,-75.0,,
316.044,-0.858,0.294,0.3,,-75.0,,
316.094856,-0.858,0.294,0.312,,-74.0,,
316.144904,-0.858,0.304,0.322,,-74.0,,
316.194952,-0.858,0.314,0.328,,-74.0,,
316.245,-0.864,0.304,0.318,,-74.0,,
316.294856,-0.858,0.296,0.296,,-73.0,,
316.344904,-0.866,0.326,0.322,,-73.0,,
316.394952,-0.864,0.322,0.312,,-73.0,,
316.445,-0.858,0.318,0.296,,-73.0,,
316.494856,-0.866,0.316,0.312,,-74.0,,
316.544904,-0.84,0.312,0.312,,-74.0,,
316.594952,-0.858,0.318,0.318,,-74.0,,
316.645,-0.858,0.304,0.318,,-74.0,,
316.694856,-0.852,0.318,0.326,,-74.0,,
316.744904,-0.866,0.314,0.32,,-74.0,,
316.794952,-0.872,0.326,0.326,,-74.0,,
316.845,-0.864,0.318,0.336,,-74.0,,
316.894856,-0.866,0.318,0.326,,-75.0,,
316.944904,-0.848,0.326,0.322,,-75.0,,
316.994952,-0.864,0.334,0.326,,-75.0,,
317.045,-0.86,0.322,0.316,,-75.0,,
317.095856,-0.862,0.326,0.326,,-74.0,,
317.145904,-0.85,0.306,0.318,,-74.0,,
317.195952,-0.856,0.306,0.318,,-74.0,,
317.246,-0.864,0.306,0.31,,-74.0,,
317.295856,-0.866,0.304,0.316,,-72.0,,
317.345904,-0.88,0.312,0.31,,-72.0,,
317.395952,-0.862,0.304,0.324,,-72.0,,
317.446,-0.874,0.304,0.334,,-72.0,,
317.495856,-0.866,0.304,0.344,,-73.0,,
317.545904,-0.896,0.316,0.322,,-73.0,,
317.595952,-0.896,0.318,0.322,,-73.0,,
317.646,-0.882,0.304,0.306,,-73.0,,
317.695856,-0.858,0.304,0.3,,-73.0,,
317.745904,-0.836,0.28,0.312,,-73.0,,
317.795952,-0.838,0.286,0.312,,-73.0,,
317.846,-0.846,0.302,0.284,,-73.0,,
317.895856,-0.848,0.304,0.306,,-72.0,,
317.945904,-0.858,0.31,0.32,,-72.0,,
317.995952,-0.834,0.294,0.304,,-72.0,,
318.046,-0.866,0.334,0.326,,-72.0,,
318.096856,-0.872,0.334,0.326,,-72.0,,
318.146904,-0.88,0.332,0.324,,-72.0,,
318.196952,-0.876,0.326,0.332,,-72.0,,
318.247,-0.872,0.318,0.324,,-72.0,,
318.296856,-0.848,0.29,0.312,,-73.0,,
318.346904,-0.848,0.312,0.306,,-73.0,,
318.396952,-0.858,0.304,0.29,,-73.0,,
318.447,-0.878,0.31,0.296,,-73.0,,
318.496856,-0.858,0.292,0.284,,-72.0,,
318.546904,-0.864,0.304,0.296,,-72.0,,
318.596952,-0.84,0.304,0.292,,-72.0,,
318.647,-0.85,0.294,0.306,,-72.0,,
318.696856,-0.842,0.296,0.31,,-75.0,,
318.746904,-0.882,0.318,0.3,,-75.0,,
318.796952,-0.958,0.318,0.316,,-75.0,,
318.847,-0.888,0.28,0.326,,-75.0,,
318.896856,-0.846,0.322,0.322,,-73.0,,
318.946904,-0.848,0.304,0.31,,-73.0,,
318.996952,-0.852,0.302,0.288,,-73.0,,
319.047,-0.874,0.326,0.344,,-73.0,,
319.096856,-0.866,0.304,0.312,,-71.0,,
319.146904,-0.874,0.32,0.312,,-71.0,,
319.196952,-0.864,0.33,0.304,,-71.0,,
319.247,-0.878,0.32,0.3,,-71.0,,
319.297856,-0.872,0.302,0.28,,-71.0,,
319.347904,-0.862,0.294,0.248,,-71.0,,
319.397952,-0.834,0.268,0.208,,-71.0,,
319.448,-0.856,0.286,0.206,,-71.0,,
319.497856,-0.866,0.258,0.174,,-64.0,,
319.547904,-0.852,0.246,0.176,,-64.0,,
319.597952,-0.72,0.22,0.152,,-64.0,,
319.648,-0.644,0.176,0.134,,-64.0,,
319.697856,-0.882,0.27,0.14,,-68.0,,
319.747904,-0.918,0.178,0.166,,-68.0,,
319.797952,-0.824,0.184,0.136,,-68.0,,
319.848,-0.58,-0.036,0.118,,-68.0,,
319.897856,-0.584,-0.084,0.082,,-69.0,,
319.947904,-0.814,0.126,0.048,,-69.0,,
319.997952,-1.396,0.326,0.338,,-69.0,,
320.048,-1.328,-0.266,0.408,,-69.0,,
320.097856,-0.36,0.67,-0.18,,-75.0,,
320.147904,-0.638,1.35,0.018,,-75.0,,
320.197952,-0.746,0.216,0.048,,-75.0,,
320.248,-0.692,0.64,0.12,,-75.0,,
320.298856,-0.706,0.53,0.318,,-70.0,,
320.348904,-0.76,0.774,0.248,,-70.0,,
320.398952,-0.688,0.99,0.37,,-70.0,,
320.449,-0.96,0.838,0.24,,-70.0,,
320.498856,-1.298,0.88,0.284,,-66.0,,
320.548904,-1.242,0.464,0.472,,-66.0,,
320.598952,-1.086,0.43,0.326,,-66.0,,
320.649,-0.786,0.518,0.408,,-66.0,,
320.698856,-0.632,0.448,0.542,,-64.0,,
320.748904,-0.536,0.526,0.542,,-64.0,,
320.798952,-0.472,0.518,0.428,,-64.0,,
320.849,-0.57,0.434,0.414,,-64.0,,
320.898856,-0.668,0.344,0.088,,-63.0,,
320.948904,-0.754,0.088,0.172,,-63.0,,
320.998952,-1.122,0.472,0.178,,-63.0,,
321.049,-0.992,0.438,0.23,,-63.0,,
321.098856,-1.024,0.438,0.382,,-69.0,,
321.148904,-0.922,0.344,0.198,,-69.0,,
321.198952,-0.932,0.344,0.204,,-69.0,,
321.249,-1.082,0.306,0.216,,-69.0,,
321.299856,-0.994,0.38,0.184,,-63.0,,
321.349904,-0.878,0.548,0.038,,-63.0,,
321.399952,-0.752,0.416,-0.002,,-63.0,,
321.45,-0.696,0.322,-0.066,,-63.0,,
321.499856,-0.648,0.374,-0.09,,-71.0,,
321.549904,-0.676,0.462,-0.144,,-71.0,,
321.599952,-0.682,0.466,-0.09,,-71.0,,
321.65,-0.736,0.446,-0.124,,-71.0,,
321.699856,-0.974,0.406,-0.08,,-67.0,,
321.749904,-1.222,0.27,-0.058,,-67.0,,
321.799952,-1.162,-0.084,-0.014,,-67.0,,
321.85,-1.232,0.522,-0.168,,-67.0,,
321.899856,-0.842,0.908,-0.43,,-74.0,,
321.949904,-0.544,1.382,-0.058,,-74.0,,
321.999952,-0.308,0.792,0.608,,-74.0,,
322.05,-0.37,0.806,-0.254,,-74.0,,
322.099856,-0.4,0.454,-0.334,,-69.0,,
322.149904,-0.398,0.328,-0.4,,-69.0,,
322.199952,-0.258,0.146,-0.088,,-69.0,,
322.25,-0.788,0.152,0.48,,-69.0,,
322.300856,-1.232,0.152,0.454,,-74.0,,
322.350904,-1.936,0.638,-0.916,,-74.0,,
322.400952,-1.406,0.464,-0.74,,-74.0,,
322.451,-0.942,0.086,-0.64,,-74.0,,
322.500856,-1.096,-0.848,0.396,,-71.0,,
322.550904,-0.954,0.718,0.112,,-71.0,,
322.600952,-0.746,0.51,-0.164,,-71.0,,
322.651,-0.826,0.482,-0.25,,-71.0,,
322.700856,-0.884,0.428,0.224,,-70.0,,
322.750904,-0.85,-0.176,0.446,,-70.0,,
322.800952,-0.762,0.166,0.398,,-70.0,,
322.851,-0.77,0.432,0.384,,-70.0,,
322.900856,-0.804,0.59,0.338,,-71.0,,
322.950904,-0.814,0.56,0.246,,-71.0,,
323.000952,-0.802,0.318,0.302,,-71.0,,
323.051,-0.786,0.178,0.352,,-71.0,,
323.100856,-0.882,0.31,0.326,,-72.0,,
323.150904,-0.944,0.344,0.278,,-72.0,,
323.200952,-0.912,0.286,0.262,,-72.0,,
323.251,-0.878,0.284,0.27,,-72.0,,
323.301856,-0.928,0.316,0.254,,-72.0,,
323.351904,-0.92,0.334,0.268,,-72.0,,
323.401952,-0.874,0.318,0.262,,-72.0,,
323.452,-0.88,0.328,0.286,,-72.0,,
323.501856,-0.904,0.304,0.308,,-70.0,,
323.551904,-0.916,0.302,0.328,,-70.0,,
323.601952,-0.894,0.232,0.302,,-70.0,,
323.652,-0.834,0.242,0.3,,-70.0,,
323.701856,-0.85,0.28,0.292,,-71.0,,
323.751904,-0.874,0.312,0.258,,-71.0,,
323.801952,-0.874,0.272,0.264,,-71.0,,
323.852,-0.866,0.296,0.248,,-71.0,,
323.901856,-0.884,0.316,0.254,,-72.0,,
323.951904,-0.858,0.29,0.252,,-72.0,,
324.001952,-0.808,0.254,0.262,,-72.0,,
324.052,-0.826,0.254,0.254,,-72.0,,
324.101856,-0.84,0.272,0.31,,-79.0,,
324.151904,-0.882,0.29,0.322,,-79.0,,
324.201952,-0.93,0.236,0.32,,-79.0,,
324.252,-0.994,0.478,0.182,,-79.0,,
324.301856,-1.008,0.902,0.032,,-97.0,,
324.351904,-0.804,1.158,-0.144,,-97.0,,
324.401952,-0.548,0.472,-0.128,,-97.0,,
324.452,-0.544,0.68,-0.08,,-97.0,,
324.702856,-0.336,0.396,0.134,,-74.0,,
324.752904,-0.474,0.496,0.102,,-74.0,,
324.802952,-1.032,0.824,-0.042,,-74.0,,
324.853,-2.092,0.614,-0.144,,-74.0,,
324.902856,-1.754,0.736,-0.042,,-69.0,,
324.952904,0.32,1.146,0.176,,-69.0,,
325.002952,1.31,1.122,0.782,,-69.0,,
325.053,0.028,0.952,0.11,,-69.0,,
325.102856,-1.124,1.772,-0.018,,-67.0,,
325.152904,-2.368,0.814,-0.016,,-67.0,,
325.202952,-2.146,0.46,0.072,,-67.0,,
325.253,-1.352,-0.096,0.384,,-67.0,,
325.302856,-0.932,-0.344,0.334,,-68.0,,
325.352904,-0.656,0.216,0.4,,-68.0,,
325.402952,-0.586,0.12,0.272,,-68.0,,
325.453,-0.482,0.184,0.062,,-68.0,,
325.502856,-0.59,0.44,0.06,,-67.0,,
325.552904,-0.566,0.348,0.142,,-67.0,,
325.602952,-0.464,0.224,0.118,,-67.0,,
325.653,-0.68,0.386,0.056,,-67.0,,
325.703856,-0.68,0.408,0.076,,-71.0,,
325.753904,-0.672,0.622,0.174,,-71.0,,
325.803952,-0.898,0.798,0.312,,-71.0,,
325.854,-0.92,0.712,0.316,,-71.0,,
325.903856,-0.954,0.5,0.164,,-72.0,,
325.953904,-0.876,0.226,0.208,,-72.0,,
326.003952,-0.912,0.116,0.326,,-72.0,,
326.054,-0.868,0.224,0.356,,-72.0,,
326.103856,-0.942,0.412,0.332,,-72.0,,
326.153904,-0.958,0.418,0.27,,-72.0,,
326.203952,-0.88,0.344,0.184,,-72.0,,
326.254,-0.944,0.286,0.208,,-72.0,,
326.303856,-0.868,0.272,0.192,,-69.0,,
326.353904,-0.834,0.294,0.17,,-69.0,,
326.403952,-0.834,0.354,0.146,,-69.0,,
326.454,-0.856,0.336,0.126,,-69.0,,
326.503856,-0.88,0.296,0.226,,-72.0,,
326.553904,-0.932,0.294,0.284,,-72.0,,
326.603952,-0.842,0.262,0.312,,-72.0,,
326.654,-0.802,0.462,0.43,,-72.0,,
326.704856,-0.798,0.412,0.454,,-72.0,,
326.754904,-0.75,0.408,0.432,,-72.0,,
326.804952,-0.754,0.332,0.43,,-72.0,,
326.855,-0.814,0.374,0.448,,-72.0,,
326.904856,-0.954,0.368,0.366,,-70.0,,
326.954904,-1.012,0.268,0.344,,-70.0,,
327.004952,-0.802,0.206,0.3,,-70.0,,
327.055,-0.824,0.29,0.284,,-70.0,,
327.104856,-0.872,0.392,0.248,,-70.0,,
327.154904,-0.872,0.38,0.24,,-70.0,,
327.204952,-0.858,0.332,0.242,,-70.0,,
327.255,-0.866,0.344,0.276,,-70.0,,
327.304856,-0.898,0.334,0.28,,-70.0,,
327.354904,-0.89,0.334,0.3,,-70.0,,
327.404952,-0.848,0.334,0.278,,-70.0,,
327.455,-0.858,0.344,0.316,,-70.0,,
327.504856,-0.864,0.332,0.312,,-69.0,,
327.554904,-0.882,0.326,0.304,,-69.0,,
327.604952,-0.852,0.294,0.286,,-69.0,,
327.655,-0.866,0.334,0.294,,-69.0,,
327.705856,-0.878,0.322,0.326,,-69.0,,
327.755904,-0.868,0.328,0.288,,-69.0,,
327.805952,-0.856,0.334,0.286,,-69.0,,
327.856,-0.862,0.344,0.29,,-69.0,,
327.905856,-0.84,0.3,0.28,,-70.0,,
327.955904,-0.864,0.336,0.304,,-70.0,,
328.005952,-0.848,0.336,0.294,,-70.0,,
328.056,-0.864,0.334,0.312,,-70.0,,
328.105856,-0.862,0.318,0.294,,-69.0,,
328.155904,-0.852,0.322,0.306,,-69.0,,
328.205952,-0.866,0.334,0.318,,-69.0,,
328.256,-0.866,0.32,0.312,,-69.0,,
328.305856,-0.872,0.32,0.318,,-69.0,,
328.355904,-0.858,0.326,0.31,,-69.0,,
328.405952,-0.846,0.318,0.304,,-69.0,,
328.456,-0.858,0.334,0.29,,-69.0,,
328.505856,-0.874,0.326,0.284,,-71.0,,
328.555904,-0.884,0.352,0.292,,-71.0,,
328.605952,-0.858,0.334,0.276,,-71.0,,
328.656,-0.862,0.322,0.3,,-71.0,,
328.706856,-0.84,0.318,0.284,,-70.0,,
328.756904,-0.884,0.344,0.324,,-70.0,,
328.806952,-0.872,0.328,0.326,,-70.0,,
328.857,-0.848,0.318,0.32,,-70.0,,
328.906856,-0.83,0.294,0.3,,-71.0,,
328.956904,-0.842,0.316,0.31,,-71.0,,
329.006952,-0.864,0.332,0.316,,-71.0,,
329.057,-0.882,0.326,0.312,,-71.0,,
329.106856,-0.878,0.3,0.278,,-70.0,,
329.156904,-0.872,0.326,0.294,,-70.0,,
329.206952,-0.864,0.318,0.294,,-70.0,,
329.257,-0.878,0.322,0.302,,-70.0,,
329.306856,-0.84,0.3,0.284,,-77.0,,
329.356904,-0.854,0.334,0.296,,-77.0,,
329.406952,-0.866,0.326,0.302,,-77.0,,
329.457,-0.868,0.326,0.31,,-77.0,,
329.506856,-0.858,0.318,0.302,,-73.0,,
329.556904,-0.868,0.334,0.302,,-73.0,,
329.606952,-0.856,0.322,0.296,,-73.0,,
329.657,-0.858,0.326,0.296,,-73.0,,
329.706856,-0.868,0.318,0.308,,-74.0,,
329.756904,-0.872,0.326,0.284,,-74.0,,
329.806952,-0.862,0.342,0.3,,-74.0,,
329.857,-0.866,0.334,0.306,,-74.0,,
329.907856,-0.874,0.332,0.312,,-76.0,,
