t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
537.933856,0.984,0.038,0.038,-70.0,,,
537.983904,0.93,0.03,0.038,-70.0,,,
538.033952,0.928,0.048,0.03,-70.0,,,
538.084,0.944,0.062,0.024,-70.0,,,
538.134856,0.96,0.036,0.05,-69.0,,,
538.184904,0.94,0.014,0.07,-69.0,,,
538.234952,0.96,-0.018,0.086,-69.0,,,
538.285,0.974,-0.02,0.096,-69.0,,,
538.334856,0.966,-0.026,0.086,-69.0,,,
538.384904,0.992,0.054,0.024,-69.0,,,
538.434952,0.99,0.088,0.006,-69.0,,,
538.485,1.004,0.108,-0.032,-69.0,,,
538.534856,1.006,0.096,-0.042,-83.0,,,
538.584904,0.974,0.14,-0.044,-83.0,,,
538.634952,0.972,0.118,-0.032,-83.0,,,
538.685,0.946,0.078,-0.008,-83.0,,,
538.734856,0.958,0.056,0.006,-71.0,,,
538.784904,0.96,0.07,0.014,-71.0,,,
538.834952,0.984,0.08,-0.002,-71.0,,,
538.885,0.96,0.086,-0.01,-71.0,,,
538.934856,0.958,0.102,-0.01,-70.0,,,
538.984904,0.974,0.086,-0.014,-70.0,,,
539.034952,0.982,0.072,-0.016,-70.0,,,
539.085,0.982,0.08,-0.008,-70.0,,,
539.135856,0.984,0.108,-0.018,-71.0,,,
539.185904,0.998,0.108,-0.016,-71.0,,,
539.235952,0.972,0.09,-0.008,-71.0,,,
539.286,0.942,0.07,0.016,-71.0,,,
539.335856,0.982,0.05,0.03,-69.0,,,
539.385904,1.002,0.07,0.02,-69.0,,,
539.435952,1.002,0.034,0.048,-69.0,,,
539.486,0.95,0.048,0.078,-69.0,,,
539.535856,1.016,0.056,0.076,-73.0,,,
539.585904,1.036,0.044,0.056,-73.0,,,
539.635952,1.024,0.044,0.092,-73.0,,,
539.686,1.022,-0.036,0.114,-73.0,,,
539.735856,1.054,-0.09,0.156,-70.0,,,
539.785904,1.09,-0.174,0.176,-70.0,,,
539.835952,1.062,-0.356,0.194,-70.0,,,
539.886,1.042,-0.49,0.208,-70.0,,,
539.935856,0.96,-0.468,0.216,-69.0,,,
539.985904,0.828,-0.48,0.24,-69.0,,,
540.035952,0.752,-0.672,0.278,-69.0,,,
540.086,0.674,-0.64,0.302,-69.0,,,
540.136856,0.514,-0.656,0.348,-75.0,,,
540.186904,0.262,-0.664,0.36,-75.0,,,
540.236952,-0.046,-0.69,0.39,-75.0,,,
540.287,-0.206,-0.846,0.33,-75.0,,,
540.336856,-0.186,-0.896,0.194,-71.0,,,
540.386904,-0.1,-1.04,0.062,-71.0,,,
540.436952,0.008,-1.148,0.092,-71.0,,,
540.487,0.096,-0.84,0.08,-71.0,,,
540.536856,0.282,-0.792,0.044,-74.0,,,
540.586904,0.3,-1.178,-0.072,-74.0,,,
540.636952,0.3,-1.01,-0.056,-74.0,,,
540.687,0.246,-1.04,0.056,-74.0,,,
540.736856,0.204,-0.954,0.376,-74.0,,,
540.786904,-0.014,-0.942,0.3,-74.0,,,
540.836952,-0.08,-1.076,0.152,-74.0,,,
540.887,-0.082,-0.926,0.152,-74.0,,,
540.936856,-0.16,-0.912,0.044,-75.0,,,
540.986904,-0.068,-0.96,0.158,-75.0,,,
541.036952,0.07,-0.884,0.306,-75.0,,,
541.087,0.078,-0.986,0.204,-75.0,,,
541.137856,0.198,-0.958,0.306,-68.0,,,
541.187904,0.344,-0.798,0.352,-68.0,,,
541.237952,0.118,-0.864,0.356,-68.0,,,
541.288,0.078,-0.91,0.302,-68.0,,,
541.337856,-0.116,-0.994,0.352,-76.0,,,
541.387904,-0.302,-0.954,0.19,-76.0,,,
541.437952,-0.326,-0.996,0.156,-76.0,,,
541.488,-0.382,-0.932,0.174,-76.0,,,
541.537856,-0.352,-0.938,0.232,-75.0,,,
541.587904,-0.296,-0.922,0.318,-75.0,,,
541.637952,-0.28,-0.946,0.336,-75.0,,,
541.688,-0.168,-0.83,0.344,-75.0,,,
541.737856,-0.168,-0.874,0.344,-73.0,,,
541.787904,-0.196,-0.936,0.326,-73.0,,,
541.837952,-0.168,-0.922,0.328,-73.0,,,
541.888,-0.152,-1.006,0.384,-73.0,,,
541.937856,-0.098,-0.862,0.36,-73.0,,,
541.987904,-0.144,-0.882,0.236,-73.0,,,
542.037952,-0.068,-0.928,0.176,-73.0,,,
542.088,-0.114,-0.886,0.192,-73.0,,,
542.137856,-0.088,-0.912,0.27,-72.0,,,
542.187904,-0.104,-0.904,0.246,-72.0,,,
542.237952,-0.088,-0.848,0.37,-72.0,,,
542.288,-0.11,-0.868,0.406,-72.0,,,
542.338856,-0.114,-0.878,0.434,-73.0,,,
542.388904,-0.114,-0.91,0.416,-73.0,,,
542.438952,-0.026,-0.874,0.444,-73.0,,,
542.489,0.062,-0.938,0.428,-73.0,,,
542.538856,0.102,-0.904,0.414,-74.0,,,
542.588904,0.21,-0.962,0.496,-74.0,,,
542.638952,0.27,-0.832,0.466,-74.0,,,
542.689,0.36,-0.936,0.536,-74.0,,,
542.738856,0.376,-0.776,0.526,-74.0,,,
542.788904,0.526,-0.818,0.496,-74.0,,,
542.838952,0.472,-0.818,0.498,-74.0,,,
542.889,0.446,-0.794,0.5,-74.0,,,
542.938856,0.486,-0.794,0.51,-74.0,,,
542.988904,0.462,-0.782,0.52,-74.0,,,
543.038952,0.438,-0.788,0.496,-74.0,,,
543.089,0.44,-0.762,0.504,-74.0,,,
543.138856,0.416,-0.746,0.518,-73.0,,,
543.188904,0.448,-0.738,0.524,-73.0,,,
543.238952,0.452,-0.754,0.504,-73.0,,,
543.289,0.448,-0.75,0.494,-73.0,,,
543.339856,0.478,-0.746,0.528,-72.0,,,
543.389904,0.486,-0.752,0.528,-72.0,,,
543.439952,0.464,-0.756,0.526,-72.0,,,
543.49,0.454,-0.762,0.508,-72.0,,,
543.539856,0.462,-0.744,0.526,-73.0,,,
543.589904,0.464,-0.72,0.524,-73.0,,,
543.639952,0.478,-0.73,0.514,-73.0,,,
543.69,0.478,-0.73,0.526,-73.0,,,
543.739856,0.482,-0.744,0.526,-73.0,,,
543.789904,0.476,-0.72,0.51,-73.0,,,
543.839952,0.482,-0.738,0.542,-73.0,,,
543.89,0.482,-0.736,0.518,-73.0,,,
543.939856,0.478,-0.712,0.536,-73.0,,,
543.989904,0.476,-0.722,0.54,-73.0,,,
544.039952,0.47,-0.724,0.526,-73.0,,,
544.09,0.482,-0.714,0.536,-73.0,,,
544.139856,0.48,-0.674,0.542,-73.0,,,
544.189904,0.504,-0.734,0.558,-73.0,,,
544.239952,0.492,-0.622,0.572,-73.0,,,
544.29,0.55,-0.736,0.574,-73.0,,,
544.340856,0.542,-0.688,0.59,-73.0,,,
544.390904,0.536,-0.692,0.594,-73.0,,,
544.440952,0.528,-0.69,0.56,-73.0,,,
544.491,0.518,-0.666,0.56,-73.0,,,
544.540856,0.55,-0.698,0.568,-74.0,,,
544.590904,0.526,-0.634,0.584,-74.0,,,
544.640952,0.478,-0.656,0.594,-74.0,,,
544.691,0.44,-0.658,0.592,-74.0,,,
544.740856,0.522,-0.67,0.59,-74.0,,,
544.790904,0.498,-0.72,0.604,-74.0,,,
544.840952,0.55,-0.702,0.622,-74.0,,,
544.891,0.45,-0.75,0.6,-74.0,,,
544.940856,0.418,-0.706,0.648,-75.0,,,
544.990904,0.352,-0.706,0.648,-75.0,,,
545.040952,0.326,-0.702,0.716,-75.0,,,
545.091,0.286,-0.672,0.596,-75.0,,,
545.140856,0.334,-0.736,0.574,-72.0,,,
545.190904,0.336,-0.782,0.55,-72.0,,,
545.240952,0.352,-0.866,0.528,-72.0,,,
545.291,0.312,-0.872,0.504,-72.0,,,
545.341856,0.29,-0.846,0.492,-75.0,,,
545.391904,0.288,-0.826,0.444,-75.0,,,
545.441952,0.31,-0.81,0.444,-75.0,,,
545.492,0.368,-0.818,0.486,-75.0,,,
545.541856,0.43,-0.818,0.472,-73.0,,,
545.591904,0.476,-0.794,0.454,-73.0,,,
545.641952,0.502,-0.792,0.472,-73.0,,,
545.692,0.466,-0.76,0.504,-73.0,,,
545.741856,0.408,-0.728,0.54,-73.0,,,
545.791904,0.408,-0.762,0.578,-73.0,,,
545.841952,0.352,-0.784,0.606,-73.0,,,
545.892,0.37,-0.816,0.63,-73.0,,,
545.941856,0.344,-0.798,0.614,-73.0,,,
545.991904,0.338,-0.77,0.542,-73.0,,,
546.041952,0.312,-0.842,0.534,-73.0,,,
546.092,0.384,-0.826,0.48,-73.0,,,
546.141856,0.364,-0.848,0.486,-76.0,,,
546.191904,0.312,-0.756,0.498,-76.0,,,
546.241952,0.3,-0.734,0.536,-76.0,,,
546.292,0.286,-0.762,0.556,-76.0,,,
546.342856,0.318,-0.798,0.588,-78.0,,,
546.392904,0.302,-0.82,0.604,-78.0,,,
546.442952,0.224,-0.814,0.624,-78.0,,,
546.493,0.164,-0.794,0.632,-78.0,,,
546.542856,0.114,-0.808,0.624,-79.0,,,
546.592904,0.07,-0.816,0.632,-79.0,,,
546.642952,0.072,-0.818,0.638,-79.0,,,
546.693,0.096,-0.826,0.646,-79.0,,,
546.742856,0.114,-0.81,0.598,-81.0,,,
546.792904,0.128,-0.818,0.62,-81.0,,,
546.842952,0.11,-0.82,0.614,-81.0,,,
546.893,0.04,-0.84,0.588,-81.0,,,
546.942856,0.048,-0.896,0.572,-77.0,,,
546.992904,-0.052,-0.936,0.52,-77.0,,,
547.042952,-0.058,-0.946,0.526,-77.0,,,
547.093,-0.072,-0.996,0.466,-77.0,,,
547.142856,-0.094,-0.976,0.398,-79.0,,,
547.192904,-0.024,-0.898,0.368,-79.0,,,
547.242952,0.062,-0.84,0.372,-79.0,,,
547.293,0.142,-0.784,0.326,-79.0,,,
547.342856,0.158,-0.85,0.332,-78.0,,,
547.392904,0.408,-0.936,0.61,-78.0,,,
547.442952,-0.082,-0.896,0.576,-78.0,,,
547.493,-0.18,-1.008,0.348,-78.0,,,
547.743856,0.2,-1.024,0.288,-87.0,,,
547.793904,0.354,-1.168,0.38,-87.0,,,
547.843952,0.312,-0.776,0.31,-87.0,,,
547.894,0.444,-0.9,0.344,-87.0,,,
547.943856,0.384,-1.186,0.344,-75.0,,,
547.993904,0.482,-1.136,0.492,-75.0,,,
548.043952,0.44,-1.152,0.504,-75.0,,,
548.094,0.248,-1.108,0.316,-75.0,,,
548.143856,0.07,-1.01,0.464,-73.0,,,
548.193904,-0.08,-0.76,0.434,-73.0,,,
548.243952,0.07,-0.69,0.48,-73.0,,,
548.294,0.254,-0.19,0.462,-73.0,,,
548.343856,0.614,-0.514,0.652,-73.0,,,
548.393904,0.668,-0.334,1.016,-73.0,,,
548.443952,0.436,-0.5,0.86,-73.0,,,
548.494,0.146,-0.578,0.828,-73.0,,,
548.543856,0.114,-0.672,0.848,-73.0,,,
548.593904,0.002,-0.186,0.718,-73.0,,,
548.643952,0.398,-0.098,0.836,-73.0,,,
548.694,0.446,-0.314,0.952,-73.0,,,
548.744856,0.176,-0.622,0.944,-75.0,,,
548.794904,0.204,-0.396,1.004,-75.0,,,
548.844952,0.318,-0.456,0.888,-75.0,,,
548.895,0.278,-0.538,0.862,-75.0,,,
548.944856,0.282,-0.522,0.866,-77.0,,,
548.994904,0.38,-0.376,1.03,-77.0,,,
549.044952,0.274,-0.302,0.92,-77.0,,,
549.095,0.216,-0.378,0.92,-77.0,,,
549.144856,0.168,-0.376,0.834,-77.0,,,
549.194904,0.16,-0.32,0.852,-77.0,,,
549.244952,0.13,-0.544,0.918,-77.0,,,
549.295,0.162,-0.442,0.966,-77.0,,,
549.344856,0.198,-0.34,0.94,-76.0,,,
549.394904,0.228,-0.548,0.918,-76.0,,,
549.444952,0.204,-0.488,0.928,-76.0,,,
549.495,0.174,-0.388,0.94,-76.0,,,
549.544856,0.254,-0.42,0.988,-74.0,,,
549.594904,0.222,-0.418,0.91,-74.0,,,
549.644952,0.306,-0.354,0.958,-74.0,,,
549.695,0.264,-0.376,0.94,-74.0,,,
549.745856,0.296,-0.384,0.972,-75.0,,,
549.795904,0.23,-0.386,0.93,-75.0,,,
549.845952,0.28,-0.42,0.952,-75.0,,,
549.896,0.254,-0.382,0.952,-75.0,,,
549.945856,0.268,-0.408,0.958,-74.0,,,
549.995904,0.272,-0.408,0.952,-74.0,,,
550.045952,0.27,-0.372,0.94,-74.0,,,
550.096,0.252,-0.41,0.918,-74.0,,,
550.145856,0.3,-0.368,0.924,-74.0,,,
550.195904,0.292,-0.362,0.946,-74.0,,,
550.245952,0.328,-0.37,0.99,-74.0,,,
550.296,0.344,-0.322,1.064,-74.0,,,
550.345856,0.332,-0.346,1.014,-77.0,,,
550.395904,0.208,-0.322,0.93,-77.0,,,
550.445952,0.144,-0.354,0.968,-77.0,,,
550.496,0.158,-0.224,0.926,-77.0,,,
550.545856,0.166,-0.35,0.888,-77.0,,,
550.595904,0.278,-0.32,0.992,-77.0,,,
550.645952,0.254,-0.194,0.984,-77.0,,,
550.696,0.304,-0.18,1.03,-77.0,,,
550.746856,0.28,-0.142,0.992,-76.0,,,
550.796904,0.288,-0.152,0.998,-76.0,,,
550.846952,0.284,-0.172,0.96,-76.0,,,
550.897,0.312,-0.2,0.984,-76.0,,,
550.946856,0.306,-0.2,1.038,-75.0,,,
550.996904,0.36,-0.094,1.07,-75.0,,,
551.046952,0.316,-0.116,0.988,-75.0,,,
551.097,0.312,-0.122,0.978,-75.0,,,
551.146856,0.328,-0.154,0.994,-75.0,,,
551.196904,0.31,-0.08,0.984,-75.0,,,
551.246952,0.336,-0.146,1.0,-75.0,,,
551.297,0.312,-0.144,0.992,-75.0,,,
551.346856,0.322,-0.178,0.994,-75.0,,,
551.396904,0.296,-0.124,0.984,-75.0,,,
551.446952,0.332,-0.122,1.016,-75.0,,,
551.497,0.338,-0.1,0.984,-75.0,,,
551.546856,0.356,-0.148,1.004,-75.0,,,
551.596904,0.344,-0.122,1.042,-75.0,,,
551.646952,0.326,-0.16,1.006,-75.0,,,
551.697,0.348,-0.104,1.008,-75.0,,,
551.747856,0.334,-0.062,0.984,-75.0,,,
551.797904,0.304,-0.12,0.962,-75.0,,,
551.847952,0.318,-0.098,0.992,-75.0,,,
551.898,0.304,-0.114,0.976,-75.0,,,
551.947856,0.29,-0.112,0.974,-79.0,,,
551.997904,0.332,-0.116,1.004,-79.0,,,
552.047952,0.328,-0.09,0.992,-79.0,,,
552.098,0.31,-0.106,0.958,-79.0,,,
552.147856,0.318,-0.146,0.992,-74.0,,,
552.197904,0.272,-0.114,0.86,-74.0,,,
552.247952,0.29,-0.104,0.798,-74.0,,,
552.298,0.238,-0.228,0.846,-74.0,,,
552.347856,0.796,-0.2,1.042,-73.0,,,
552.397904,0.45,-0.226,1.142,-73.0,,,
552.447952,0.276,-0.194,1.032,-73.0,,,
552.498,0.544,-0.378,0.988,-73.0,,,
552.547856,0.672,-0.232,0.966,-73.0,,,
552.597904,0.48,-0.506,0.582,-73.0,,,
552.647952,0.504,-0.562,0.582,-73.0,,,
552.698,0.23,-0.644,0.544,-73.0,,,
552.747856,0.214,-0.746,0.546,-78.0,,,
552.797904,0.118,-0.936,0.528,-78.0,,,
552.847952,0.056,-1.012,0.482,-78.0,,,
552.898,0.136,-1.064,0.508,-78.0,,,
552.948856,0.126,-1.056,0.462,-77.0,,,
552.998904,0.142,-1.008,0.456,-77.0,,,
553.048952,0.07,-1.008,0.398,-77.0,,,
553.099,0.158,-0.992,0.392,-77.0,,,
553.148856,0.126,-0.938,0.366,-73.0,,,
553.198904,0.16,-0.912,0.338,-73.0,,,
553.248952,0.27,-1.006,0.35,-73.0,,,
553.299,0.272,-0.936,0.328,-73.0,,,
553.348856,0.25,-0.894,0.358,-75.0,,,
553.398904,0.24,-0.91,0.344,-75.0,,,
553.448952,0.216,-0.864,0.392,-75.0,,,
553.499,0.184,-0.882,0.348,-75.0,,,
553.548856,0.13,-0.898,0.374,-77.0,,,
553.598904,0.124,-0.8,0.384,-77.0,,,
553.648952,0.104,-0.89,0.46,-77.0,,,
553.699,0.044,-0.98,0.464,-77.0,,,
553.748856,-0.004,-0.964,0.444,-73.0,,,
553.798904,-0.03,-0.922,0.4,-73.0,,,
553.848952,-0.008,-0.882,0.396,-73.0,,,
553.899,-0.018,-0.882,0.396,-73.0,,,
553.949856,-0.016,-0.888,0.384,-71.0,,,
553.999904,-0.008,-0.922,0.398,-71.0,,,
554.049952,-0.002,-0.9,0.39,-71.0,,,
554.1,0.024,-0.928,0.354,-71.0,,,
554.149856,0.032,-0.884,0.374,-78.0,,,
554.199904,0.038,-0.98,0.408,-78.0,,,
554.249952,0.088,-0.946,0.402,-78.0,,,
554.3,0.09,-0.946,0.374,-78.0,,,
554.349856,0.126,-0.926,0.322,-74.0,,,
554.399904,0.008,-0.932,0.332,-74.0,,,
554.449952,-0.05,-0.968,0.316,-74.0,,,
554.5,-0.066,-0.94,0.312,-74.0,,,
554.549856,-0.106,-0.98,0.312,-77.0,,,
554.599904,-0.128,-0.936,0.294,-77.0,,,
554.649952,-0.146,-1.018,0.206,-77.0,,,
554.7,-0.162,-0.922,0.166,-77.0,,,
554.749856,-0.128,-0.986,0.104,-78.0,,,
554.799904,-0.1,-0.954,0.1,-78.0,,,
554.849952,-0.09,-0.984,0.06,-78.0,,,
554.9,-0.048,-0.964,0.072,-78.0,,,
554.950856,-0.014,-0.994,0.092,-76.0,,,
555.000904,0.038,-1.028,0.128,-76.0,,,
555.050952,0.054,-0.978,0.144,-76.0,,,
555.101,0.098,-0.938,0.15,-76.0,,,
555.150856,0.126,-0.898,0.216,-72.0,,,
555.200904,0.07,-1.01,0.176,-72.0,,,
555.250952,0.092,-0.914,0.364,-72.0,,,
555.301,0.014,-0.962,0.26,-72.0,,,
555.350856,-0.058,-0.938,0.286,-72.0,,,
555.400904,-0.084,-0.992,0.288,-72.0,,,
555.450952,-0.034,-0.99,0.348,-72.0,,,
555.501,-0.05,-0.882,0.262,-72.0,,,
555.550856,-0.01,-0.894,0.334,-71.0,,,
555.600904,0.014,-0.898,0.248,-71.0,,,
555.650952,0.022,-0.898,0.3,-71.0,,,
555.701,0.118,-0.984,0.312,-71.0,,,
555.750856,0.11,-0.904,0.332,-67.0,,,
555.800904,0.236,-0.98,0.348,-67.0,,,
555.850952,0.184,-0.9,0.384,-67.0,,,
555.901,0.302,-0.936,0.304,-67.0,,,
555.951856,0.344,-0.954,0.376,-69.0,,,
556.001904,0.384,-0.904,0.34,-69.0,,,
556.051952,0.38,-0.834,0.356,-69.0,,,
556.102,0.374,-0.912,0.352,-69.0,,,
556.151856,0.358,-0.77,0.334,-69.0,,,
556.201904,0.406,-0.846,0.36,-69.0,,,
556.251952,0.4,-0.848,0.376,-69.0,,,
556.302,0.358,-0.808,0.356,-69.0,,,
556.351856,0.414,-0.874,0.436,-67.0,,,
556.401904,0.294,-0.846,0.358,-67.0,,,
556.451952,0.424,-0.89,0.39,-67.0,,,
556.502,0.326,-0.858,0.37,-67.0,,,
556.551856,0.382,-0.866,0.376,-65.0,,,
556.601904,0.396,-0.842,0.422,-65.0,,,
556.651952,0.406,-0.858,0.414,-65.0,,,
556.702,0.454,-0.916,0.392,-65.0,,,
556.751856,0.572,-0.832,0.392,-67.0,,,
556.801904,0.822,-0.698,0.348,-67.0,,,
556.851952,0.864,-0.644,0.398,-67.0,,,
556.902,0.662,-0.69,0.312,-67.0,,,
556.952856,0.558,-0.686,0.294,-71.0,,,
557.002904,0.504,-0.818,0.224,-71.0,,,
557.052952,0.51,-0.84,0.242,-71.0,,,
557.103,0.424,-1.032,0.048,-71.0,,,
557.152856,0.412,-1.12,-0.028,-77.0,,,
557.202904,0.39,-1.114,-0.064,-77.0,,,
557.252952,0.376,-1.05,-0.116,-77.0,,,
557.303,0.316,-1.008,-0.1,-77.0,,,
557.352856,0.29,-0.93,-0.08,-69.0,,,
557.402904,0.27,-0.928,-0.034,-69.0,,,
557.452952,0.236,-0.976,-0.02,-69.0,,,
557.503,0.172,-0.938,0.062,-69.0,,,
557.552856,0.216,-1.018,0.166,-67.0,,,
557.602904,0.238,-1.034,0.208,-67.0,,,
557.652952,0.236,-1.032,0.208,-67.0,,,
557.703,0.27,-1.04,0.22,-67.0,,,
557.752856,0.37,-0.96,0.206,-75.0,,,
557.802904,0.398,-0.926,0.134,-75.0,,,
557.852952,0.454,-0.792,0.156,-75.0,,,
557.903,0.464,-0.842,0.096,-75.0,,,
557.952856,0.52,-0.814,0.14,-69.0,,,
558.002904,0.502,-0.808,0.102,-69.0,,,
558.052952,0.47,-0.816,0.12,-69.0,,,
558.103,0.476,-0.852,0.096,-69.0,,,
558.153856,0.45,-0.856,0.088,-67.0,,,
558.203904,0.45,-0.872,0.088,-67.0,,,
558.253952,0.444,-0.906,0.092,-67.0,,,
558.304,0.44,-0.88,0.08,-67.0,,,
558.353856,0.448,-0.874,0.078,-67.0,,,
558.403904,0.45,-0.868,0.066,-67.0,,,
558.453952,0.478,-0.9,0.076,-67.0,,,
558.504,0.472,-0.882,0.062,-67.0,,,
558.553856,0.398,-0.888,0.054,-67.0,,,
558.603904,0.38,-0.864,0.032,-67.0,,,
558.653952,0.39,-0.936,-0.002,-67.0,,,
558.704,0.39,-0.962,0.006,-67.0,,,
558.753856,0.39,-0.96,0.038,-67.0,,,
558.803904,0.382,-0.936,-0.002,-67.0,,,
558.853952,0.384,-0.882,-0.04,-67.0,,,
558.904,0.376,-0.866,-0.056,-67.0,,,
558.953856,0.376,-0.852,-0.008,-67.0,,,
559.003904,0.352,-0.864,-0.008,-67.0,,,
559.053952,0.37,-0.912,-0.002,-67.0,,,
559.104,0.37,-0.936,-0.02,-67.0,,,
559.154856,0.38,-0.922,-0.04,-68.0,,,
559.204904,0.398,-0.92,-0.042,-68.0,,,
559.254952,0.4,-0.912,-0.036,-68.0,,,
559.305,0.398,-0.872,-0.032,-68.0,,,
559.354856,0.392,-0.88,-0.016,-68.0,,,
559.404904,0.384,-0.89,-0.036,-68.0,,,
559.454952,0.39,-0.912,-0.026,-68.0,,,
559.505,0.382,-0.89,-0.046,-68.0,,,
559.554856,0.402,-0.882,-0.052,-68.0,,,
559.604904,0.398,-0.898,-0.034,-68.0,,,
559.654952,0.4,-0.882,-0.032,-68.0,,,
559.705,0.398,-0.89,-0.046,-68.0,,,
559.754856,0.39,-0.89,-0.036,-69.0,,,
559.804904,0.414,-0.884,-0.014,-69.0,,,
559.854952,0.39,-0.896,-0.034,-69.0,,,
559.905,0.422,-0.906,-0.026,-69.0,,,
559.954856,0.384,-0.892,-0.02,-69.0,,,
560.004904,0.428,-0.892,-0.008,-69.0,,,
560.054952,0.412,-0.89,0.014,-69.0,,,
560.105,0.422,-0.9,-0.004,-69.0,,,
560.155856,0.4,-0.888,0.016,-69.0,,,
560.205904,0.398,-0.89,0.012,-69.0,,,
560.255952,0.416,-0.888,0.002,-69.0,,,
560.306,0.408,-0.9,0.006,-69.0,,,
560.355856,0.414,-0.89,0.024,-69.0,,,
560.405904,0.406,-0.894,0.012,-69.0,,,
560.455952,0.414,-0.896,0.006,-69.0,,,
560.506,0.408,-0.89,0.014,-69.0,,,
560.555856,0.396,-0.89,0.022,-69.0,,,
560.605904,0.416,-0.89,0.008,-69.0,,,
560.655952,0.416,-0.894,0.024,-69.0,,,
560.706,0.408,-0.896,0.014,-69.0,,,
560.755856,0.43,-0.884,0.014,-69.0,,,
560.805904,0.404,-0.904,-0.002,-69.0,,,
560.855952,0.4,-0.884,0.006,-69.0,,,
560.906,0.408,-0.89,-0.008,-69.0,,,
560.955856,0.422,-0.896,-0.014,-69.0,,,
561.005904,0.392,-0.898,-0.014,-69.0,,,
561.055952,0.398,-0.886,-0.008,-69.0,,,
561.106,0.414,-0.886,-0.002,-69.0,,,
561.156856,0.386,-0.89,-0.016,-70.0,,,
561.206904,0.398,-0.884,0.006,-70.0,,,
561.307,0.414,-0.89,-0.014,-70.0,,,
561.356856,0.414,-0.906,-0.004,-70.0,,,
561.406904,0.402,-0.9,-0.008,-70.0,,,
561.456952,0.412,-0.898,-0.008,-70.0,,,
561.507,0.416,-0.88,-0.01,-70.0,,,
561.556856,0.418,-0.896,0.006,-70.0,,,
561.606904,0.412,-0.89,0.006,-70.0,,,
561.656952,0.4,-0.91,-0.026,-70.0,,,
561.707,0.408,-0.896,-0.016,-70.0,,,
561.756856,0.396,-0.882,-0.016,-70.0,,,
561.806904,0.404,-0.882,-0.014,-70.0,,,
561.856952,0.406,-0.89,-0.012,-70.0,,,
561.907,0.408,-0.892,-0.014,-70.0,,,
561.956856,0.406,-0.894,-0.016,-70.0,,,
562.006904,0.414,-0.89,-0.008,-70.0,,,
562.056952,0.404,-0.888,-0.02,-70.0,,,
562.107,0.408,-0.898,-0.014,-70.0,,,
562.157856,0.398,-0.884,-0.01,-70.0,,,
562.207904,0.396,-0.894,-0.016,-70.0,,,
562.257952,0.398,-0.894,-0.018,-70.0,,,
562.308,0.4,-0.89,-0.02,-70.0,,,
562.357856,0.398,-0.896,-0.02,-70.0,,,
562.407904,0.392,-0.89,-0.016,-70.0,,,
562.457952,0.402,-0.898,-0.016,-70.0,,,
562.508,0.402,-0.884,-0.026,-70.0,,,
562.557856,0.4,-0.882,-0.018,-70.0,,,
562.607904,0.406,-0.89,-0.026,-70.0,,,
562.657952,0.404,-0.898,-0.02,-70.0,,,
562.708,0.398,-0.898,-0.018,-70.0,,,
562.757856,0.402,-0.898,0.002,-70.0,,,
562.807904,0.396,-0.89,-0.02,-70.0,,,
562.857952,0.406,-0.894,-0.012,-70.0,,,
562.908,0.396,-0.896,-0.024,-70.0,,,
562.957856,0.396,-0.888,-0.018,-71.0,,,
563.007904,0.4,-0.88,-0.032,-71.0,,,
563.057952,0.412,-0.904,-0.05,-71.0,,,
563.108,0.412,-0.9,-0.034,-71.0,,,
563.157856,0.4,-0.906,-0.038,-71.0,,,
563.207904,0.398,-0.894,-0.032,-71.0,,,
563.257952,0.412,-0.898,-0.05,-71.0,,,
563.308,0.408,-0.882,-0.036,-71.0,,,
563.358856,0.398,-0.884,-0.04,-71.0,,,
563.408904,0.396,-0.894,-0.044,-71.0,,,
563.458952,0.396,-0.898,-0.044,-71.0,,,
563.509,0.406,-0.898,-0.036,-71.0,,,
563.558856,0.398,-0.88,-0.032,-71.0,,,
563.608904,0.4,-0.89,-0.03,-71.0,,,
563.658952,0.4,-0.89,-0.036,-71.0,,,
563.709,0.402,-0.888,-0.026,-71.0,,,
563.758856,0.4,-0.878,-0.044,-71.0,,,
563.808904,0.396,-0.884,-0.036,-71.0,,,
563.858952,0.408,-0.896,-0.032,-71.0,,,
563.909,0.398,-0.9,-0.032,-71.0,,,
563.958856,0.406,-0.896,-0.032,-71.0,,,
564.008904,0.39,-0.9,-0.04,-71.0,,,
564.058952,0.39,-0.888,-0.024,-71.0,,,
564.109,0.396,-0.898,-0.03,-71.0,,,
564.158856,0.398,-0.89,-0.024,-71.0,,,
564.208904,0.398,-0.896,-0.042,-71.0,,,
564.258952,0.392,-0.894,-0.028,-71.0,,,
564.309,0.398,-0.89,-0.028,-71.0,,,
564.359856,0.402,-0.896,-0.026,-71.0,,,
564.409904,0.406,-0.884,-0.034,-71.0,,,
564.459952,0.38,-0.882,-0.02,-71.0,,,
564.51,0.412,-0.904,-0.024,-71.0,,,
564.559856,0.402,-0.904,-0.01,-70.0,,,
564.609904,0.398,-0.888,-0.01,-70.0,,,
564.659952,0.398,-0.888,-0.008,-70.0,,,
564.71,0.398,-0.88,-0.012,-70.0,,,
564.759856,0.396,-0.882,-0.026,-71.0,,,
564.809904,0.406,-0.898,-0.004,-71.0,,,
564.859952,0.38,-0.89,-0.016,-71.0,,,
564.91,0.402,-0.89,-0.01,-71.0,,,
