t,x,y,z
465.114904,1.15,-0.396,0.172
465.164952,1.03,-0.306,0.156
465.215,0.846,-0.398,0.216
465.264856,0.972,-0.416,0.176
465.314904,1.094,-0.264,0.126
465.364952,1.148,-0.288,0.126
465.415,1.08,-0.232,0.088
465.464856,0.92,-0.25,0.108
465.514904,0.974,-0.292,0.112
465.564952,0.902,-0.322,0.144
465.615,0.788,-0.416,0.198
465.664856,0.816,-0.436,0.268
465.714904,0.766,-0.506,0.328
465.764952,0.774,-0.664,0.384
465.815,0.61,-0.718,0.498
465.864856,0.432,-0.784,0.562
465.914904,0.492,-0.722,0.498
465.964952,0.562,-0.698,0.496
466.015,0.462,-0.692,0.478
466.065856,0.438,-0.672,0.518
466.115904,0.432,-0.622,0.508
466.165952,0.384,-0.584,0.52
466.216,0.318,-0.544,0.52
466.265856,0.498,-0.578,0.472
466.315904,0.674,-0.61,0.436
466.365952,1.08,-0.592,0.37
466.416,1.004,-0.564,0.288
466.465856,1.202,-0.45,0.558
466.515904,0.87,-0.728,0.488
466.565952,0.87,-0.744,0.556
466.616,0.686,-0.048,0.88
466.665856,0.232,-0.962,0.43
466.715904,0.75,-0.538,0.63
466.765952,0.48,-0.73,-0.272
466.816,0.736,-0.672,0.262
466.865856,0.862,-0.51,0.452
466.915904,0.75,-0.676,0.774
466.965952,0.498,-0.714,0.736
467.016,0.574,-0.574,0.718
467.066856,0.478,-0.64,0.724
467.116904,0.554,-0.568,0.71
467.166952,0.492,-0.818,0.608
467.217,0.578,-0.708,0.638
467.266856,0.48,-0.606,0.556
467.316904,0.55,-0.644,0.536
467.366952,0.638,-0.602,0.478
467.417,0.61,-0.59,0.486
467.466856,0.688,-0.664,0.422
467.516904,0.674,-0.528,0.504
467.566952,0.706,-0.434,0.544
467.617,0.68,-0.482,0.496
467.666856,0.716,-0.416,0.448
467.716904,0.712,-0.328,0.472
467.766952,0.76,-0.286,0.398
467.817,0.896,-0.432,0.47
467.866856,0.85,-0.416,0.444
467.916904,0.862,-0.336,0.384
467.966952,0.992,-0.218,0.454
468.017,0.992,-0.304,0.504
468.067856,0.786,-0.272,0.536
468.117904,0.902,-0.266,0.568
468.167952,0.876,-0.276,0.56
468.218,0.776,-0.272,0.662
468.267856,0.808,-0.144,0.388
468.317904,1.052,-0.2,0.444
468.367952,0.806,-0.254,0.556
468.418,0.784,-0.17,0.45
468.467856,0.846,-0.314,0.504
468.517904,0.854,-0.272,0.474
468.567952,0.856,-0.392,0.496
468.618,0.8,-0.28,0.438
468.667856,0.88,-0.33,0.416
468.717904,0.88,-0.324,0.438
468.767952,0.87,-0.288,0.398
468.818,0.896,-0.298,0.392
468.867856,0.902,-0.258,0.414
468.917904,0.888,-0.29,0.376
468.967952,0.91,-0.29,0.366
469.018,0.898,-0.276,0.354
469.068856,0.894,-0.242,0.38
469.118904,0.92,-0.208,0.414
469.168952,0.904,-0.164,0.436
469.219,0.91,-0.152,0.456
469.268856,0.902,-0.096,0.414
469.318904,0.926,-0.11,0.414
469.368952,0.892,-0.062,0.38
469.419,0.936,-0.026,0.44
469.468856,0.892,0.024,0.478
469.518904,0.888,-0.018,0.48
469.568952,0.918,0.072,0.526
469.619,0.854,-0.036,0.488
469.668856,0.928,0.066,0.476
469.718904,0.856,-0.03,0.448
469.768952,0.774,0.094,0.542
469.819,0.838,0.016,0.608
469.868856,0.81,0.056,0.616
469.918904,0.838,0.008,0.654
469.968952,0.816,-0.008,0.628
470.019,0.876,-0.02,0.574
470.069856,0.62,-0.634,0.454
470.119904,0.582,-0.08,0.56
470.169952,0.382,-0.242,0.366
470.22,0.312,-0.088,0.248
470.269856,0.592,-0.476,0.568
470.319904,0.424,-0.708,0.654
470.369952,0.526,-0.494,0.676
470.42,0.48,-0.882,0.716
470.469856,0.344,-0.698,0.542
470.519904,0.774,-1.194,0.38
470.569952,0.896,-0.8,0.432
470.62,1.074,-0.842,0.188
470.669856,1.038,-0.882,0.126
470.719904,1.034,-0.666,0.03
470.769952,0.806,-0.664,0.184
470.82,0.77,-0.564,0.262
470.869856,0.744,-0.782,0.142
470.919904,0.686,-0.784,0.176
470.969952,0.67,-0.372,0.226
471.02,0.742,-1.056,0.236
471.069856,0.91,-0.442,0.034
471.119904,0.892,-1.018,0.294
471.169952,0.576,-0.682,0.206
471.22,0.798,-0.802,0.29
471.270856,0.488,-0.788,0.348
471.320904,0.326,-0.964,0.402
471.370952,0.294,-0.81,0.44
471.421,0.126,-0.754,0.444
471.470856,0.226,-0.802,0.53
471.520904,0.062,-0.58,0.3
471.570952,0.126,-0.948,0.22
471.621,0.038,-0.852,0.102
471.670856,0.124,-0.922,0.192
471.720904,0.23,-0.898,0.264
471.770952,0.31,-0.976,0.23
471.821,0.08,-1.136,0.02
471.870856,0.102,-1.082,0.176
471.920904,0.072,-1.144,0.134
471.970952,0.07,-1.166,0.114
472.021,0.146,-1.124,0.114
472.070856,0.116,-1.064,0.162
472.120904,0.062,-1.024,-0.016
472.170952,0.108,-1.024,0.294
472.221,0.248,-0.818,0.752
472.271856,-0.272,-0.798,0.626
472.321904,-0.196,-0.616,0.718
472.371952,-0.098,-0.526,0.694
472.422,-0.02,-1.188,0.092
472.471856,0.462,-1.2,0.184
472.521904,2.31,-1.906,0.496
472.571952,2.002,0.518,0.272
472.622,1.126,-0.16,0.386
472.671856,0.864,-0.906,0.46
472.721904,0.764,-0.506,0.518
472.771952,0.636,-0.602,0.35
472.822,0.76,-0.41,0.27
472.871856,0.68,-0.414,0.276
472.921904,0.652,-0.92,0.388
472.971952,0.67,-0.77,0.544
473.022,0.584,-0.584,0.472
473.071856,0.526,-0.764,0.432
473.121904,0.748,-0.634,0.334
473.171952,0.67,-0.562,0.23
473.222,0.702,-0.776,0.29
473.272856,0.72,-0.592,0.334
473.322904,0.752,-0.706,0.192
473.372952,0.784,-0.75,0.284
473.423,0.798,-0.528,0.14
473.472856,0.754,-0.788,-0.002
473.522904,0.662,-0.706,-0.008
473.572952,0.712,-0.72,0.15
473.623,0.672,-0.846,0.014
473.672856,0.678,-0.75,-0.04
473.722904,0.69,-0.85,0.024
473.772952,0.638,-0.72,-0.144
473.823,0.624,-0.744,-0.338
473.872856,0.784,-0.84,-0.16
473.922904,0.672,-0.676,-0.164
473.972952,0.774,-0.868,-0.058
474.023,0.71,-0.784,-0.136
474.072856,0.664,-0.948,-0.08
474.122904,0.444,-1.146,-0.04
474.172952,0.238,-0.962,0.016
474.223,0.284,-0.884,0.272
474.273856,0.14,-0.77,0.162
474.323904,0.192,-0.69,0.278
474.373952,0.128,-0.738,0.304
474.424,0.054,-0.596,0.208
474.473856,0.338,-0.494,0.344
474.523904,0.622,-1.432,0.126
474.573952,0.584,-1.352,0.208
474.624,0.59,-0.594,0.284
474.673856,0.6,-0.656,0.448
474.723904,0.652,-0.6,0.372
474.773952,0.6,-0.76,0.32
474.824,0.498,-0.818,0.24
474.873856,0.428,-0.816,0.274
474.923904,0.42,-0.832,0.236
474.973952,0.386,-0.8,0.12
475.024,0.422,-0.858,0.184
475.073856,0.478,-0.984,0.1
475.123904,0.432,-0.866,0.14
475.173952,0.48,-0.866,0.318
475.224,0.334,-0.784,0.38
475.273856,0.582,-0.644,0.124
475.323904,0.84,-1.056,0.152
475.373952,0.392,-0.992,0.294
475.424,0.476,-0.77,0.136
475.474856,0.624,-0.848,0.242
475.524904,0.632,-0.596,0.274
475.574952,0.568,-0.414,0.358
475.625,0.846,-0.44,0.43
475.674856,0.84,-0.328,0.552
475.724904,0.848,-0.302,0.574
475.774952,0.832,-0.442,0.566
475.825,0.696,-0.44,0.542
475.874856,0.86,-0.432,0.472
475.924904,0.834,-0.404,0.434
475.974952,0.846,-0.394,0.37
476.025,0.806,-0.378,0.38
476.074856,0.914,-0.532,0.12
476.124904,0.736,-0.31,0.152
476.174952,0.848,-0.554,0.438
476.225,0.86,-0.58,0.54
476.274856,0.88,-0.358,0.496
476.324904,1.048,-0.104,0.38
476.374952,1.1,-0.398,0.386
476.425,1.144,-0.52,0.082
476.475856,1.038,-0.45,0.216
476.525904,0.838,-0.472,0.158
476.575952,0.774,-0.57,0.104
476.626,0.672,-0.676,0.006
476.675856,0.658,-0.788,-0.016
476.725904,0.55,-0.866,-0.096
476.775952,0.562,-0.932,-0.094
476.826,0.47,-0.948,-0.106
476.875856,0.446,-0.942,-0.146
476.925904,0.414,-0.862,-0.114
476.975952,0.324,-0.922,-0.154
477.026,0.292,-0.93,-0.068
477.075856,0.206,-0.912,-0.064
477.125904,0.192,-0.964,-0.064
477.175952,0.216,-1.018,-0.074
477.226,0.184,-0.962,-0.084
477.275856,0.192,-0.93,-0.078
477.325904,0.16,-0.99,-0.18
477.375952,0.182,-0.978,-0.226
477.426,0.146,-0.98,-0.164
477.476856,0.142,-0.9,-0.16
477.526904,0.126,-0.856,-0.128
477.576952,0.08,-0.858,-0.144
477.627,0.07,-0.882,-0.144
477.676856,0.048,-0.858,-0.194
477.726904,0.064,-0.914,-0.178
477.776952,0.076,-0.952,-0.184
477.827,0.078,-0.992,-0.18
477.876856,0.078,-1.056,-0.174
477.926904,0.112,-1.07,-0.178
477.976952,0.14,-1.15,-0.24
478.027,0.206,-1.028,-0.2
478.076856,0.224,-0.91,-0.128
478.126904,0.254,-0.816,-0.178
478.176952,0.216,-0.906,-0.2
478.227,0.128,-0.848,-0.144
478.276856,0.078,-0.862,-0.104
478.326904,0.064,-0.844,-0.03
478.376952,-0.04,-0.878,-0.016
478.427,-0.072,-0.96,-0.04
478.477856,-0.098,-1.0,-0.036
478.527904,-0.064,-1.01,-0.122
478.577952,-0.06,-1.108,-0.208
478.628,0.05,-1.218,-0.264
478.677856,-0.012,-1.0,-0.244
478.727904,-0.002,-0.994,-0.12
478.777952,-0.104,-0.906,-0.224
478.828,-0.014,-0.912,-0.21
478.877856,-0.04,-0.89,-0.14
478.927904,-0.122,-0.936,-0.178
478.977952,-0.082,-0.898,-0.116
479.028,-0.098,-0.792,-0.034
479.077856,-0.014,-0.786,-0.002
479.127904,-0.002,-0.976,-0.114
479.177952,0.092,-0.904,0.038
479.228,0.152,-0.974,-0.008
479.277856,0.198,-1.076,-0.024
479.327904,0.226,-1.0,0.07
479.377952,0.278,-0.992,0.038
479.428,0.284,-0.936,0.056
479.478856,0.348,-0.91,0.062
479.528904,0.32,-0.958,-0.026
479.578952,0.224,-0.888,-0.028
479.629,0.328,-0.964,0.136
479.678856,0.462,-0.958,0.126
479.728904,0.372,-0.976,0.088
479.778952,0.332,-0.894,0.104
479.829,0.368,-0.882,0.022
479.878856,0.332,-0.888,0.142
479.928904,0.374,-1.048,0.024
479.978952,0.448,-1.096,0.034
480.029,0.264,-0.894,0.092
480.078856,0.142,-0.906,0.216
480.128904,0.054,-0.738,0.322
480.178952,0.016,-0.9,0.366
480.229,-0.08,-0.916,0.312
480.278856,-0.048,-0.96,0.272
480.328904,-0.008,-0.97,0.278
480.378952,0.04,-0.98,0.27
480.429,0.126,-1.028,0.274
480.478856,0.088,-1.074,0.166
480.528904,0.068,-1.0,0.086
480.578952,-0.056,-0.894,0.174
480.629,-0.098,-0.922,0.096
480.679856,-0.186,-0.826,0.004
480.729904,-0.162,-0.754,0.07
480.779952,-0.16,-0.914,-0.032
480.83,-0.162,-0.862,-0.064
480.879856,-0.2,-1.106,-0.128
480.929904,-0.232,-1.008,-0.114
480.979952,-0.218,-0.986,-0.142
481.03,-0.2,-1.028,-0.09
481.079856,-0.132,-0.968,-0.008
481.129904,-0.106,-0.976,-0.008
481.179952,-0.104,-1.042,0.14
481.23,-0.058,-0.964,0.248
481.279856,-0.098,-0.858,0.47
481.329904,-0.028,-0.72,0.542
481.379952,0.056,-0.884,0.866
481.43,-0.148,-0.708,0.674
481.479856,-0.354,-0.866,0.52
481.529904,-0.4,-0.868,0.62
481.579952,-0.336,-0.824,0.558
481.63,-0.21,-0.474,0.496
481.680856,-0.144,-0.77,0.56
481.730904,-0.098,-0.986,0.508
481.780952,0.036,-1.064,0.646
481.831,-0.106,-0.896,0.672
481.880856,-0.298,-1.044,0.448
481.930904,-0.346,-0.868,0.416
481.980952,-0.272,-0.584,0.63
482.031,-0.37,-0.58,0.54
482.080856,-0.346,-0.73,0.572
482.130904,-0.522,-0.538,0.012
482.180952,-0.45,-1.202,0.07
482.231,-0.314,-0.936,0.078
482.280856,-0.334,-1.106,-0.026
482.330904,-0.168,-1.048,0.448
482.380952,-0.202,-1.01,0.536
482.431,-0.328,-0.024,0.846
482.480856,-0.414,-0.474,0.718
482.530904,-0.16,-0.578,0.952
482.580952,-0.266,-0.658,0.91
482.631,0.012,-0.624,1.076
482.681856,-0.014,-0.404,1.036
482.731904,-0.104,-0.66,0.95
482.781952,-0.114,-0.41,1.0
482.832,-0.084,-0.464,1.032
482.881856,-0.11,-0.456,1.046
482.931904,-0.2,-0.304,0.878
482.981952,-0.066,-0.328,0.824
483.032,0.08,-0.146,0.754
483.081856,0.016,-0.354,0.708
483.131904,0.13,-0.884,0.67
483.181952,0.074,-0.634,0.718
483.232,0.048,-0.88,0.476
483.281856,-0.074,-1.338,0.318
483.331904,-0.088,-1.122,0.498
483.381952,-0.058,-0.832,0.72
483.432,-0.002,-0.67,1.038
483.481856,-0.168,-0.296,0.866
483.531904,0.136,-0.186,0.934
483.581952,0.192,-0.954,0.824
483.632,0.194,-0.116,1.136
483.682856,0.056,-0.336,1.126
483.732904,-0.17,-0.574,0.784
483.782952,-0.136,-0.33,0.796
483.833,0.112,-0.24,0.934
483.882856,0.128,-0.424,1.004
483.932904,0.156,-0.108,1.016
483.982952,0.012,-0.116,0.748
484.033,0.112,-0.772,0.674
484.082856,0.108,-0.792,0.678
484.132904,0.3,-1.288,0.784
484.182952,0.19,-1.05,0.836
484.233,0.4,-0.082,0.736
484.282856,0.424,-0.82,0.866
484.332904,0.376,-0.228,0.796
484.382952,0.304,-0.344,0.71
484.433,0.38,-0.584,0.752
484.482856,0.47,-0.794,0.654
484.532904,0.38,-0.734,0.62
484.582952,0.386,-0.59,0.78
484.633,0.318,-0.66,0.588
484.683856,0.402,-0.898,0.574
484.733904,0.496,-0.562,0.786
484.783952,0.48,-0.714,0.688
484.834,0.47,-0.476,0.728
484.883856,0.516,-0.56,0.792
484.933904,0.514,-0.528,0.802
484.983952,0.43,-0.562,0.72
485.034,0.38,-0.552,0.656
485.083856,0.492,-0.656,0.816
485.133904,0.498,-0.592,0.816
485.183952,0.408,-0.68,0.6
485.234,0.46,-0.744,0.754
485.283856,0.316,-0.77,0.702
485.333904,0.272,-0.744,0.636
485.383952,0.252,-0.606,0.744
485.434,0.152,-0.592,0.742
485.483856,0.152,-0.574,0.676
485.533904,0.018,-0.64,0.644
485.583952,0.216,-0.754,0.856
485.634,0.368,-0.492,0.956
485.683856,0.332,-0.624,0.896
485.733904,0.418,-0.644,0.808
485.783952,0.316,-0.42,0.784
485.834,0.268,-0.59,0.776
485.884856,0.05,-0.412,0.732
485.934904,-0.016,-0.44,0.776
485.984952,0.19,-0.592,0.88
486.035,0.304,-0.77,0.992
486.084856,0.414,-0.574,0.998
486.134904,0.352,-0.416,0.92
486.184952,0.188,-0.548,0.888
486.235,0.136,-0.426,0.882
486.284856,0.062,-0.338,0.856
486.334904,0.146,-0.544,0.878
486.384952,0.27,-0.398,1.01
486.435,0.28,-0.51,0.952
486.484856,0.272,-0.506,0.934
486.534904,0.312,-0.426,0.91
486.584952,0.238,-0.394,0.88
486.635,0.134,-0.32,0.768
486.684856,0.078,-0.576,0.866
486.734904,0.13,-0.468,0.892
486.784952,0.352,-0.57,1.054
486.835,0.384,-0.314,0.974
486.885856,0.184,-0.404,0.898
486.935904,0.162,-0.41,0.848
486.985952,0.208,-0.506,0.91
487.036,0.294,-0.548,1.02
487.085856,0.286,-0.482,0.992
487.135904,0.264,-0.466,0.952
487.185952,0.266,-0.424,0.99
487.236,0.27,-0.41,0.974
487.285856,0.208,-0.466,0.962
487.335904,0.16,-0.296,0.948
487.385952,0.158,-0.32,1.038
487.436,0.048,-0.242,0.988
487.485856,-0.056,-0.4,0.926
487.535904,-0.148,-0.354,0.94
487.585952,-0.174,-0.314,0.878
487.636,-0.196,-0.386,0.816
487.685856,-0.208,-0.36,0.784
487.735904,-0.152,-0.486,0.776
487.785952,-0.064,-0.49,0.818
487.836,0.032,-0.49,0.944
487.886856,0.112,-0.52,0.972
487.936904,0.092,-0.564,0.99
487.986952,0.112,-0.56,0.996
488.037,0.096,-0.612,0.994
488.086856,0.102,-0.516,0.992
488.136904,0.098,-0.532,0.966
488.186952,0.15,-0.494,0.992
488.237,0.16,-0.536,0.984
488.286856,-0.05,-0.442,0.88
488.336904,0.012,-0.474,0.838
488.386952,0.014,-0.548,0.872
488.437,0.078,-0.478,0.924
488.486856,0.172,-0.5,0.912
488.536904,0.194,-0.556,0.934
488.586952,0.348,-0.538,0.934
488.637,0.432,-0.922,0.758
488.686856,0.19,-0.586,0.8
488.736904,-0.358,-0.51,0.83
488.786952,-0.64,-0.214,0.744
488.837,-0.376,-0.016,0.91
488.887856,-0.382,-0.418,0.812
488.937904,-0.048,-0.96,0.496
488.987952,0.124,-1.416,0.594
489.038,0.252,-1.098,0.21
489.087856,0.38,-1.488,0.304
489.137904,0.176,-0.9,0.216
489.187952,0.096,-0.642,0.318
489.238,0.034,-0.51,0.422
489.287856,-0.108,-0.372,0.614
489.337904,-0.25,-0.52,0.864
489.387952,-0.262,-0.772,0.92
489.438,-0.186,-0.586,0.886
489.487856,0.03,-0.636,1.008
489.537904,0.144,-0.656,0.96
489.587952,0.142,-0.878,0.722
489.638,-0.154,-0.734,0.572
489.687856,-0.206,-0.852,0.604
489.737904,-0.258,-0.794,0.334
489.787952,-0.05,-0.946,0.19
489.838,-0.004,-0.666,0.112
489.888856,0.2,-1.146,0.018
489.938904,0.494,-0.962,0.038
489.988952,0.694,-1.04,0.14
490.039,0.574,-0.61,0.334
490.088856,0.6,-0.446,0.578
490.138904,0.67,-0.688,0.62
490.188952,0.926,-0.808,0.496
490.239,1.032,-0.964,0.418
490.288856,0.744,-0.408,0.492
490.338904,0.458,-0.49,0.588
490.388952,0.062,-0.45,0.744
490.439,-0.01,-0.676,0.79
490.488856,-0.002,-0.978,0.672
490.538904,0.05,-1.038,0.572
490.588952,0.082,-0.882,0.462
490.639,0.164,-0.864,0.486
490.688856,0.192,-0.756,0.488
490.738904,0.274,-0.884,0.56
490.788952,0.254,-0.698,0.6
490.839,0.334,-0.736,0.654
490.888856,0.312,-0.706,0.664
490.938904,0.3,-0.738,0.69
490.988952,0.27,-0.734,0.646
491.039,0.278,-0.762,0.688
491.089856,0.224,-0.692,0.632
491.139904,0.262,-0.75,0.698
491.189952,0.22,-0.686,0.646
491.24,0.248,-0.73,0.716
491.289856,0.23,-0.664,0.646
491.339904,0.294,-0.784,0.704
491.389952,0.206,-0.658,0.624
491.44,0.222,-0.68,0.614
491.489856,0.414,-0.73,0.782
491.539904,0.408,-0.786,0.696
491.589952,0.31,-0.678,0.64
491.64,0.398,-0.946,0.734
491.689856,0.446,-0.724,0.748
491.739904,0.418,-0.756,0.734
491.789952,0.472,-0.584,0.674
491.84,0.472,-0.804,0.636
491.889856,0.344,-0.544,0.654
491.939904,0.402,-0.596,0.656
491.989952,0.396,-0.638,0.61
492.04,0.434,-0.712,0.58
492.090856,0.46,-0.788,0.494
492.140904,0.48,-0.936,0.54
492.190952,0.348,-0.736,0.44
492.241,0.226,-0.88,0.388
492.290856,0.206,-0.826,0.45
492.340904,0.172,-0.738,0.546
492.390952,0.208,-0.794,0.598
492.441,0.306,-0.762,0.624
492.490856,0.416,-0.776,0.56
492.540904,0.468,-0.848,0.504
492.590952,0.466,-0.756,0.454
492.641,0.416,-0.772,0.39
492.690856,0.51,-0.932,0.326
492.740904,0.47,-0.824,0.272
492.790952,0.454,-0.882,0.28
492.841,0.482,-0.954,0.3
492.890856,0.444,-0.912,0.232
492.940904,0.416,-0.874,0.288
492.990952,0.384,-0.866,0.216
493.041,0.524,-0.912,0.196
493.091856,0.488,-0.894,0.166
493.141904,0.526,-0.858,0.166
493.191952,0.56,-0.862,0.164
493.242,0.516,-0.784,0.198
493.291856,0.556,-0.802,0.224
493.341904,0.382,-0.82,0.302
493.391952,0.348,-0.974,0.412
493.442,0.224,-1.202,0.518
493.491856,0.114,-1.064,0.528
493.541904,0.088,-1.326,0.638
493.591952,-0.074,-1.192,0.552
493.642,-0.016,-0.96,0.574
493.691856,-0.16,-0.712,0.54
493.741904,-0.206,-0.656,0.55
493.791952,-0.272,-0.516,0.524
493.842,-0.122,-0.424,0.472
493.891856,0.13,-0.398,0.476
493.941904,0.582,-0.41,0.486
493.991952,0.832,-0.254,0.498
494.042,0.95,0.096,0.632
494.092856,0.964,0.158,0.744
494.142904,0.862,0.06,0.83
494.192952,0.77,-0.05,0.83
494.243,0.712,-0.008,0.808
494.292856,0.678,0.022,0.8
494.342904,0.814,0.062,0.87
494.392952,0.854,0.108,0.916
494.443,0.872,-0.072,0.94
494.492856,1.0,0.046,0.966
494.542904,1.12,0.084,0.936
494.592952,1.072,-0.078,0.928
494.643,0.902,-0.078,0.6
494.692856,0.77,-0.222,0.446
494.742904,0.368,-0.442,0.284
494.792952,0.144,-0.474,0.16
494.843,-0.186,-0.656,0.134
494.892856,-0.304,-0.818,0.116
494.942904,-0.45,-1.018,0.006
494.992952,-0.388,-1.278,0.002
495.043,-0.392,-0.992,-0.084
495.093856,-0.462,-1.352,-0.114
495.143904,-0.414,-1.058,-0.168
495.193952,-0.354,-1.074,-0.116
495.244,-0.446,-1.256,-0.048
495.293856,-0.448,-0.922,0.12
495.343904,-0.402,-1.184,0.126
495.393952,-0.328,-0.912,0.192
495.444,-0.33,-0.97,0.158
495.493856,-0.072,-1.044,0.288
495.543904,0.082,-0.866,0.28
495.593952,0.176,-0.938,0.16
495.644,0.348,-1.01,0.214
495.693856,0.462,-0.966,0.22
495.743904,0.422,-0.84,0.172
495.793952,0.496,-0.84,0.128
495.844,0.528,-0.882,0.152
495.893856,0.526,-0.922,0.212
495.943904,0.444,-0.866,0.24
495.993952,0.462,-0.798,0.286
496.044,0.492,-1.056,0.316
496.093856,0.376,-0.836,0.242
496.143904,0.408,-0.952,0.224
496.193952,0.408,-0.89,0.246
496.244,0.398,-0.878,0.28
496.494856,0.736,-1.128,0.56
496.544904,0.312,-0.942,0.652
496.594952,-0.354,-1.154,0.452
496.645,-0.58,-0.874,0.424
496.694856,-0.52,-0.712,0.39
496.744904,-0.426,-0.626,0.376
496.794952,-0.354,-0.506,0.552
496.845,-0.368,-0.528,0.568
496.894856,-0.128,-0.596,0.608
496.944904,0.086,-0.652,0.648
496.994952,0.39,-0.644,0.688
497.045,0.562,-0.386,0.684
497.094856,0.696,-0.32,0.758
497.144904,0.722,-0.306,0.744
497.194952,0.748,-0.152,0.87
497.245,0.662,-0.208,0.896
497.294856,0.424,-0.356,0.894
497.344904,0.44,-0.338,0.908
497.394952,0.454,-0.272,0.878
497.445,0.434,-0.384,0.902
497.495856,0.408,-0.296,0.99
497.545904,0.368,-0.114,0.856
497.595952,0.462,-0.33,0.966
497.646,0.43,-0.314,0.92
497.695856,0.472,-0.354,0.96
497.745904,0.398,-0.322,0.88
497.795952,0.476,-0.324,0.926
497.846,0.454,-0.242,0.902
497.895856,0.422,-0.288,0.908
497.945904,0.578,-0.354,1.16
497.995952,0.424,-0.314,0.998
498.046,0.49,-0.336,1.008
498.095856,0.4,-0.066,0.972
498.145904,0.368,-0.192,0.896
498.195952,0.344,-0.386,0.87
498.246,0.224,-0.508,0.754
498.295856,0.112,-0.578,0.752
498.345904,-0.08,-0.586,0.636
498.395952,-0.196,-0.696,0.662
498.446,-0.276,-0.73,0.67
498.496856,-0.228,-0.76,0.75
498.546904,-0.184,-0.708,0.756
498.596952,-0.116,-0.76,0.806
498.647,-0.114,-0.754,0.79
498.696856,-0.098,-0.738,0.806
498.746904,-0.106,-0.738,0.764
498.796952,-0.1,-0.74,0.762
498.847,-0.098,-0.706,0.734
498.896856,-0.082,-0.672,0.728
498.946904,-0.042,-0.676,0.76
498.996952,-0.03,-0.654,0.75
499.047,-0.02,-0.672,0.78
499.096856,-0.008,-0.69,0.78
499.146904,-0.008,-0.69,0.784
499.196952,0.002,-0.676,0.814
499.247,-0.002,-0.654,0.792
499.296856,-0.016,-0.694,0.786
499.346904,-0.026,-0.696,0.774
499.396952,-0.03,-0.712,0.76
499.447,-0.016,-0.656,0.774
499.497856,0.012,-0.554,0.808
499.547904,0.184,-0.49,0.886
499.597952,0.262,-0.494,0.944
499.648,0.304,-0.372,0.94
499.697856,0.306,-0.424,0.942
499.747904,0.24,-0.442,0.926
499.797952,0.29,-0.344,0.902
499.848,0.28,-0.51,0.888
499.897856,0.274,-0.484,0.87
499.947904,0.362,-0.424,0.96
499.997952,0.306,-0.414,0.91
500.048,0.346,-0.628,0.92
500.097856,0.248,-0.272,0.958
500.147904,0.334,-0.576,0.956
500.197952,0.368,-0.578,0.87
500.248,0.406,-0.346,0.952
500.297856,0.37,-0.208,0.928
500.347904,0.418,-0.146,0.902
500.397952,0.384,-0.11,0.936
500.448,0.488,-0.186,0.928
500.498856,0.56,-0.064,0.876
500.548904,0.648,-0.042,0.8
500.598952,0.722,0.048,0.742
500.649,0.912,-0.16,0.756
500.698856,0.76,-0.146,0.946
500.748904,0.594,-0.296,0.864
500.798952,0.352,-0.464,0.804
500.849,0.134,-0.5,0.752
500.898856,-0.01,-0.56,0.69
500.948904,-0.104,-0.596,0.648
500.998952,-0.208,-0.712,0.652
501.049,-0.272,-0.72,0.614
501.098856,-0.27,-0.83,0.624
501.148904,-0.26,-0.818,0.604
501.198952,-0.254,-0.89,0.632
501.249,-0.25,-0.874,0.586
501.298856,-0.218,-0.894,0.576
501.348904,-0.208,-0.884,0.524
501.398952,-0.136,-0.894,0.464
501.449,-0.106,-0.948,0.462
501.498856,-0.1,-0.898,0.414
501.548904,-0.128,-0.928,0.432
501.598952,-0.082,-0.864,0.398
501.649,-0.158,-0.942,0.29
501.699856,-0.206,-0.826,0.252
501.749904,-0.156,-0.96,0.278
501.799952,0.016,-0.936,0.322
501.85,-0.042,-1.012,0.192
501.899856,0.006,-1.192,-0.08
501.949904,0.024,-1.178,-0.168
501.999952,0.318,-0.712,-0.112
502.05,-0.1,-1.192,-0.218
502.099856,0.096,-0.89,0.032
502.149904,-0.176,-1.152,-0.036
502.199952,-0.122,-1.01,-0.074
502.25,-0.12,-0.928,-0.048
502.299856,-0.114,-1.042,-0.09
502.349904,-0.122,-0.97,-0.05
502.399952,-0.12,-0.994,-0.084
502.45,-0.058,-1.0,-0.098
502.499856,-0.066,-1.04,-0.1
502.549904,-0.152,-0.85,-0.016
502.599952,-0.248,-0.938,-0.06
502.65,-0.184,-0.948,-0.128
502.700856,-0.16,-1.072,-0.058
502.750904,-0.244,-0.952,-0.2
502.800952,-0.224,-0.96,-0.11
502.851,-0.2,-0.712,-0.152
502.900856,-0.26,-0.99,-0.144
502.950904,-0.16,-1.0,-0.122
503.000952,-0.132,-1.016,-0.162
503.051,-0.21,-0.744,-0.034
503.100856,-0.032,-0.728,0.216
503.150904,-0.178,-0.93,0.014
503.200952,-0.114,-0.97,0.242
503.251,-0.198,-1.12,0.24
503.300856,-0.318,-0.834,0.192
503.350904,-0.088,-0.752,0.248
503.400952,0.052,-0.866,0.38
503.451,-0.098,-0.882,0.268
503.500856,-0.144,-0.96,0.214
503.550904,-0.178,-0.976,0.2
503.600952,-0.192,-0.962,0.176
503.651,-0.168,-0.986,0.174
503.701856,-0.164,-0.976,0.192
503.751904,-0.158,-1.0,0.204
503.801952,-0.144,-1.04,0.208
503.852,-0.1,-1.04,0.228
